county,precinct,office,district,candidate,party,Polling,Provisional,Absentee,Paper,Early,Mail,votes
Carbon,Scofield,Governor,,Peter Cooke,DEM,0,1,0,0,0,9,10
Carbon,Scofield,Governor,,Ken Larsen,LIB,0,0,0,0,0,0,0
Carbon,Scofield,Governor,,Kirk Pearson,CON,0,0,0,0,0,1,1
Carbon,Scofield,Governor,,Gary Herbert,REP,0,2,0,0,0,11,13
Carbon,Scofield,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Scofield,Attorney General,,Dee Smith,DEM,0,1,0,0,0,12,13
Carbon,Scofield,Attorney General,,John Swallow,REP,0,2,0,0,0,9,11
Carbon,Scofield,Attorney General,,W. Andrew McCullough,LIB,0,0,0,0,0,0,0
Carbon,Scofield,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Scofield,State Auditor,,Mark Sage,DEM,0,1,0,0,0,10,11
Carbon,Scofield,State Auditor,,John Dougall,REP,0,1,0,0,0,8,9
Carbon,Scofield,State Auditor,,Richard Proctor,CON,0,1,0,0,0,2,3
Carbon,Scofield,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Scofield,State Treasurer,,Christopher Stout,DEM,0,1,0,0,0,12,13
Carbon,Scofield,State Treasurer,,Vincent C. Marcus,LIB,0,0,0,0,0,0,0
Carbon,Scofield,State Treasurer,,Richard Ellis,REP,0,2,0,0,0,8,10
Carbon,Scofield,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Scofield,State Senate,,David Hinkins,REP,0,2,0,0,0,9,11
Carbon,Scofield,State Senate,,Michael Binyon,DEM,0,1,0,0,0,9,10
Carbon,Scofield,State Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Scofield,State House,,Christine Watkins,DEM,0,1,0,0,0,11,12
Carbon,Scofield,State House,,Jerry Anderson,REP,0,2,0,0,0,9,11
Carbon,Scofield,State House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Pleasant Valley,Registered Voters,,,,,,,,,,16
Carbon,Pleasant Valley,Ballots Cast,,,,0,0,1,1,0,13,15
Carbon,Pleasant Valley,Straight Party,,,CON,0,0,0,0,0,0,0
Carbon,Pleasant Valley,Straight Party,,,LIB,0,0,0,0,0,0,0
Carbon,Pleasant Valley,Straight Party,,,DEM,0,0,1,0,0,1,2
Carbon,Pleasant Valley,Straight Party,,,REP,0,0,0,0,0,1,1
Carbon,Pleasant Valley,Straight Party,,,JUS,0,0,0,0,0,0,0
Carbon,Pleasant Valley,Straight Party,,,GRN,0,0,0,0,0,0,0
Carbon,Pleasant Valley,President,,Jill Stein,GRN,0,0,0,0,0,0,0
Carbon,Pleasant Valley,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,Pleasant Valley,President,,Mitt Romney,REP,0,0,0,0,0,7,7
Carbon,Pleasant Valley,President,,Barack Obama,DEM,0,0,1,1,0,6,8
Carbon,Pleasant Valley,President,,Gary Johnson,LIB,0,0,0,0,0,0,0
Carbon,Pleasant Valley,President,,Virgil Goode,CON,0,0,0,0,0,0,0
Carbon,Pleasant Valley,President,,Ross C. Anderson,JUS,0,0,0,0,0,0,0
Carbon,Pleasant Valley,President,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Pleasant Valley,U.S. Senate,,Shaun McCausland,CON,0,0,0,0,0,0,0
Carbon,Pleasant Valley,U.S. Senate,,Scott Howell,DEM,0,0,1,1,0,5,7
Carbon,Pleasant Valley,U.S. Senate,,Orrin Hatch,REP,0,0,0,0,0,8,8
Carbon,Pleasant Valley,U.S. Senate,,Daniel Geery,JUS,0,0,0,0,0,0,0
Carbon,Pleasant Valley,U.S. Senate,,Bill Barron,,0,0,0,0,0,0,0
Carbon,Pleasant Valley,U.S. Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Pleasant Valley,U.S. House,,Jason Chaffetz,REP,0,0,0,0,0,6,6
Carbon,Pleasant Valley,U.S. House,,Soren Simonsen,DEM,0,0,1,1,0,7,9
Carbon,Pleasant Valley,U.S. House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Pleasant Valley,Governor,,Peter Cooke,DEM,0,0,1,1,0,7,9
Carbon,Pleasant Valley,Governor,,Ken Larsen,LIB,0,0,0,0,0,0,0
Carbon,Pleasant Valley,Governor,,Kirk Pearson,CON,0,0,0,0,0,0,0
Carbon,Pleasant Valley,Governor,,Gary Herbert,REP,0,0,0,0,0,6,6
Carbon,Pleasant Valley,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Pleasant Valley,Attorney General,,Dee Smith,DEM,0,0,1,1,0,7,9
Carbon,Pleasant Valley,Attorney General,,John Swallow,REP,0,0,0,0,0,6,6
Carbon,Pleasant Valley,Attorney General,,W. Andrew McCullough,LIB,0,0,0,0,0,0,0
Carbon,Pleasant Valley,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Pleasant Valley,State Auditor,,Mark Sage,DEM,0,0,1,0,0,4,5
Carbon,Pleasant Valley,State Auditor,,John Dougall,REP,0,0,0,1,0,7,8
Carbon,Pleasant Valley,State Auditor,,Richard Proctor,CON,0,0,0,0,0,1,1
Carbon,Pleasant Valley,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Pleasant Valley,State Treasurer,,Christopher Stout,DEM,0,0,1,1,0,4,6
Carbon,Pleasant Valley,State Treasurer,,Vincent C. Marcus,LIB,0,0,0,0,0,1,1
Carbon,Pleasant Valley,State Treasurer,,Richard Ellis,REP,0,0,0,0,0,7,7
Carbon,Pleasant Valley,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Pleasant Valley,State Senate,,David Hinkins,REP,0,0,0,0,0,8,8
Carbon,Pleasant Valley,State Senate,,Michael Binyon,DEM,0,0,1,1,0,5,7
Carbon,Pleasant Valley,State Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Pleasant Valley,State House,,Christine Watkins,DEM,0,0,1,1,0,7,9
Carbon,Pleasant Valley,State House,,Jerry Anderson,REP,0,0,0,0,0,6,6
Carbon,Pleasant Valley,State House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Helper East,Registered Voters,,,,,,,,,,755
Carbon,Helper East,Ballots Cast,,,,203,117,19,10,0,0,349
Carbon,Helper East,Straight Party,,,CON,3,0,0,1,0,0,4
Carbon,Helper East,Straight Party,,,LIB,1,1,1,0,0,0,3
Carbon,Helper East,Straight Party,,,DEM,48,29,3,2,0,0,82
Carbon,Helper East,Straight Party,,,REP,33,9,2,1,0,0,45
Carbon,Helper East,Straight Party,,,JUS,0,1,0,0,0,0,1
Carbon,Helper East,Straight Party,,,GRN,0,0,0,0,0,0,0
Carbon,Helper East,President,,Jill Stein,GRN,1,0,0,0,0,0,1
Carbon,Helper East,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,Helper East,President,,Mitt Romney,REP,100,46,8,4,0,0,158
Carbon,Helper East,President,,Barack Obama,DEM,86,66,9,6,0,0,167
Carbon,Helper East,President,,Gary Johnson,LIB,2,1,0,0,0,0,3
Carbon,Helper East,President,,Virgil Goode,CON,2,0,2,0,0,0,4
Carbon,Helper East,President,,Ross C. Anderson,JUS,6,1,0,0,0,0,7
Carbon,Helper East,President,,Write-In Votes,,4,1,0,0,0,0,5
Carbon,Helper East,U.S. Senate,,Shaun McCausland,CON,5,0,2,0,0,0,7
Carbon,Helper East,U.S. Senate,,Scott Howell,DEM,105,69,11,6,0,0,191
Carbon,Helper East,U.S. Senate,,Orrin Hatch,REP,83,42,5,4,0,0,134
Carbon,Helper East,U.S. Senate,,Daniel Geery,JUS,3,1,0,0,0,0,4
Carbon,Helper East,U.S. Senate,,Bill Barron,,2,1,0,0,0,0,3
Carbon,Helper East,U.S. Senate,,Write-In Votes,,1,1,0,0,0,0,2
Carbon,Helper East,U.S. House,,Jason Chaffetz,REP,92,39,10,3,0,0,144
Carbon,Helper East,U.S. House,,Soren Simonsen,DEM,103,73,8,7,0,0,191
Carbon,Helper East,U.S. House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Helper East,Governor,,Peter Cooke,DEM,92,67,10,5,0,0,174
Carbon,Helper East,Governor,,Ken Larsen,LIB,10,3,1,1,0,0,15
Carbon,Helper East,Governor,,Kirk Pearson,CON,4,1,1,0,0,0,6
Carbon,Helper East,Governor,,Gary Herbert,REP,90,44,6,4,0,0,144
Carbon,Helper East,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Helper East,Attorney General,,Dee Smith,DEM,98,72,12,5,0,0,187
Carbon,Helper East,Attorney General,,John Swallow,REP,81,36,6,3,0,0,126
Carbon,Helper East,Attorney General,,W. Andrew McCullough,LIB,17,6,0,2,0,0,25
Carbon,Helper East,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Helper East,State Auditor,,Mark Sage,DEM,106,74,8,6,0,0,194
Carbon,Helper East,State Auditor,,John Dougall,REP,71,36,7,2,0,0,116
Carbon,Helper East,State Auditor,,Richard Proctor,CON,17,1,3,2,0,0,23
Carbon,Helper East,State Auditor,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,Helper East,State Treasurer,,Christopher Stout,DEM,102,79,9,6,0,0,196
Carbon,Helper East,State Treasurer,,Vincent C. Marcus,LIB,13,1,3,1,0,0,18
Carbon,Helper East,State Treasurer,,Richard Ellis,REP,77,31,6,3,0,0,117
Carbon,Helper East,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Helper East,State Senate,,David Hinkins,REP,97,54,8,5,0,0,164
Carbon,Helper East,State Senate,,Michael Binyon,DEM,96,60,10,5,0,0,171
Carbon,Helper East,State Senate,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,Helper East,State House,,Christine Watkins,DEM,139,84,11,6,0,0,240
Carbon,Helper East,State House,,Jerry Anderson,REP,58,29,7,4,0,0,98
Carbon,Helper East,State House,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,Wellington South,Registered Voters,,,,,,,,,,555
Carbon,Wellington South,Ballots Cast,,,,197,84,10,12,0,0,303
Carbon,Wellington South,Straight Party,,,CON,0,0,0,0,0,0,0
Carbon,Wellington South,Straight Party,,,LIB,1,1,0,0,0,0,2
Carbon,Wellington South,Straight Party,,,DEM,23,9,1,0,0,0,33
Carbon,Wellington South,Straight Party,,,REP,37,13,3,4,0,0,57
Carbon,Wellington South,Straight Party,,,JUS,0,0,0,0,0,0,0
Carbon,Wellington South,Straight Party,,,GRN,0,0,0,0,0,0,0
Carbon,Wellington South,President,,Jill Stein,GRN,0,0,2,0,0,0,2
Carbon,Wellington South,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,Wellington South,President,,Mitt Romney,REP,148,64,6,10,0,0,228
Carbon,Wellington South,President,,Barack Obama,DEM,41,18,1,1,0,0,61
Carbon,Wellington South,President,,Gary Johnson,LIB,1,1,0,1,0,0,3
Carbon,Wellington South,President,,Virgil Goode,CON,0,0,0,0,0,0,0
Carbon,Wellington South,President,,Ross C. Anderson,JUS,2,0,1,0,0,0,3
Carbon,Wellington South,President,,Write-In Votes,,2,0,0,0,0,0,2
Carbon,Wellington South,U.S. Senate,,Shaun McCausland,CON,7,2,1,1,0,0,11
Carbon,Wellington South,U.S. Senate,,Scott Howell,DEM,66,20,2,1,0,0,89
Carbon,Wellington South,U.S. Senate,,Orrin Hatch,REP,114,60,5,10,0,0,189
Carbon,Wellington South,U.S. Senate,,Daniel Geery,JUS,1,0,0,0,0,0,1
Carbon,Wellington South,U.S. Senate,,Bill Barron,,3,0,2,0,0,0,5
Carbon,Wellington South,U.S. Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Wellington South,U.S. House,,Jason Chaffetz,REP,119,52,7,9,0,0,187
Carbon,Wellington South,U.S. House,,Soren Simonsen,DEM,67,25,3,3,0,0,98
Carbon,Wellington South,U.S. House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Wellington South,Governor,,Peter Cooke,DEM,61,25,2,1,0,0,89
Carbon,Wellington South,Governor,,Ken Larsen,LIB,2,1,0,0,0,0,3
Carbon,Wellington South,Governor,,Kirk Pearson,CON,7,0,2,0,0,0,9
Carbon,Wellington South,Governor,,Gary Herbert,REP,125,54,5,11,0,0,195
Carbon,Wellington South,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Wellington South,Attorney General,,Dee Smith,DEM,60,25,3,1,0,0,89
Carbon,Wellington South,Attorney General,,John Swallow,REP,120,51,3,9,0,0,183
Carbon,Wellington South,Attorney General,,W. Andrew McCullough,LIB,11,3,3,2,0,0,19
Carbon,Wellington South,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Wellington South,State Auditor,,Mark Sage,DEM,65,24,3,1,0,0,93
Carbon,Wellington South,State Auditor,,John Dougall,REP,107,50,3,9,0,0,169
Carbon,Wellington South,State Auditor,,Richard Proctor,CON,17,4,3,2,0,0,26
Carbon,Wellington South,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Wellington South,State Treasurer,,Christopher Stout,DEM,78,22,2,2,0,0,104
Carbon,Wellington South,State Treasurer,,Vincent C. Marcus,LIB,10,6,4,3,0,0,23
Carbon,Wellington South,State Treasurer,,Richard Ellis,REP,99,50,3,7,0,0,159
Carbon,Wellington South,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Wellington South,State Senate,,David Hinkins,REP,129,51,5,11,0,0,196
Carbon,Wellington South,State Senate,,Michael Binyon,DEM,61,27,4,1,0,0,93
Carbon,Wellington South,State Senate,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,Wellington South,State House,,Christine Watkins,DEM,120,51,5,6,0,0,182
Carbon,Wellington South,State House,,Jerry Anderson,REP,74,29,4,6,0,0,113
Carbon,Wellington South,State House,,Write-In Votes,,0,1,0,0,0,0,1
Carbon,Indian Hills,Registered Voters,,,,,,,,,,339
Carbon,Indian Hills,Ballots Cast,,,,38,45,10,13,0,0,106
Carbon,Indian Hills,Straight Party,,,CON,0,1,0,0,0,0,1
Carbon,Indian Hills,Straight Party,,,LIB,0,2,0,0,0,0,2
Carbon,Indian Hills,Straight Party,,,DEM,10,13,0,4,0,0,27
Carbon,Indian Hills,Straight Party,,,REP,5,13,4,3,0,0,25
Carbon,Indian Hills,Straight Party,,,JUS,0,0,0,0,0,0,0
Carbon,Indian Hills,Straight Party,,,GRN,0,0,0,0,0,0,0
Carbon,Indian Hills,President,,Jill Stein,GRN,0,0,0,0,0,0,0
Carbon,Indian Hills,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,Indian Hills,President,,Mitt Romney,REP,20,21,9,7,0,0,57
Carbon,Indian Hills,President,,Barack Obama,DEM,17,17,1,6,0,0,41
Carbon,Indian Hills,President,,Gary Johnson,LIB,0,2,0,0,0,0,2
Carbon,Indian Hills,President,,Virgil Goode,CON,0,0,0,0,0,0,0
Carbon,Indian Hills,President,,Ross C. Anderson,JUS,0,0,0,0,0,0,0
Carbon,Indian Hills,President,,Write-In Votes,,0,2,0,0,0,0,2
Carbon,Indian Hills,U.S. Senate,,Shaun McCausland,CON,0,3,0,0,0,0,3
Carbon,Indian Hills,U.S. Senate,,Scott Howell,DEM,14,17,2,7,0,0,40
Carbon,Indian Hills,U.S. Senate,,Orrin Hatch,REP,22,20,8,6,0,0,56
Carbon,Indian Hills,U.S. Senate,,Daniel Geery,JUS,0,0,0,0,0,0,0
Carbon,Indian Hills,U.S. Senate,,Bill Barron,,0,1,0,0,0,0,1
Carbon,Indian Hills,U.S. Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Indian Hills,U.S. House,,Jason Chaffetz,REP,19,23,8,5,0,0,55
Carbon,Indian Hills,U.S. House,,Soren Simonsen,DEM,17,18,1,8,0,0,44
Carbon,Indian Hills,U.S. House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Indian Hills,Governor,,Peter Cooke,DEM,13,14,1,6,0,0,34
Carbon,Indian Hills,Governor,,Ken Larsen,LIB,1,3,0,0,0,0,4
Carbon,Indian Hills,Governor,,Kirk Pearson,CON,3,1,0,0,0,0,4
Carbon,Indian Hills,Governor,,Gary Herbert,REP,19,22,9,6,0,0,56
Carbon,Indian Hills,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Indian Hills,Attorney General,,Dee Smith,DEM,16,19,1,6,0,0,42
Carbon,Indian Hills,Attorney General,,John Swallow,REP,17,16,8,6,0,0,47
Carbon,Indian Hills,Attorney General,,W. Andrew McCullough,LIB,4,5,0,0,0,0,9
Carbon,Indian Hills,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Indian Hills,State Auditor,,Mark Sage,DEM,20,17,1,6,0,0,44
Carbon,Indian Hills,State Auditor,,John Dougall,REP,13,21,7,6,0,0,47
Carbon,Indian Hills,State Auditor,,Richard Proctor,CON,2,2,0,0,0,0,4
Carbon,Indian Hills,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Indian Hills,State Treasurer,,Christopher Stout,DEM,21,18,1,6,0,0,46
Carbon,Indian Hills,State Treasurer,,Vincent C. Marcus,LIB,1,4,0,1,0,0,6
Carbon,Indian Hills,State Treasurer,,Richard Ellis,REP,14,18,7,5,0,0,44
Carbon,Indian Hills,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Indian Hills,State Senate,,David Hinkins,REP,22,20,6,6,0,0,54
Carbon,Indian Hills,State Senate,,Michael Binyon,DEM,13,20,3,6,0,0,42
Carbon,Indian Hills,State Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Indian Hills,State House,,Christine Watkins,DEM,27,25,5,8,0,0,65
Carbon,Indian Hills,State House,,Jerry Anderson,REP,11,15,5,4,0,0,35
Carbon,Indian Hills,State House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price East,Registered Voters,,,,,,,,,,884
Carbon,Price East,Ballots Cast,,,,180,166,9,22,0,0,377
Carbon,Price East,Straight Party,,,CON,2,4,0,0,0,0,6
Carbon,Price East,Straight Party,,,LIB,2,0,0,0,0,0,2
Carbon,Price East,Straight Party,,,DEM,35,36,0,1,0,0,72
Carbon,Price East,Straight Party,,,REP,36,32,2,5,0,0,75
Carbon,Price East,Straight Party,,,JUS,0,0,0,0,0,0,0
Carbon,Price East,Straight Party,,,GRN,0,0,0,1,0,0,1
Carbon,Price East,President,,Jill Stein,GRN,1,0,0,0,0,0,1
Carbon,Price East,President,,Gloria La Riva,,0,1,0,0,0,0,1
Carbon,Price East,President,,Mitt Romney,REP,117,94,7,17,0,0,235
Carbon,Price East,President,,Barack Obama,DEM,55,65,2,4,0,0,126
Carbon,Price East,President,,Gary Johnson,LIB,3,0,0,0,0,0,3
Carbon,Price East,President,,Virgil Goode,CON,3,2,0,0,0,0,5
Carbon,Price East,President,,Ross C. Anderson,JUS,1,0,0,0,0,0,1
Carbon,Price East,President,,Write-In Votes,,0,2,0,0,0,0,2
Carbon,Price East,U.S. Senate,,Shaun McCausland,CON,9,3,1,0,0,0,13
Carbon,Price East,U.S. Senate,,Scott Howell,DEM,59,70,4,4,0,0,137
Carbon,Price East,U.S. Senate,,Orrin Hatch,REP,108,89,4,18,0,0,219
Carbon,Price East,U.S. Senate,,Daniel Geery,JUS,0,1,0,0,0,0,1
Carbon,Price East,U.S. Senate,,Bill Barron,,0,0,0,0,0,0,0
Carbon,Price East,U.S. Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price East,U.S. House,,Jason Chaffetz,REP,110,90,6,18,0,0,224
Carbon,Price East,U.S. House,,Soren Simonsen,DEM,62,69,2,4,0,0,137
Carbon,Price East,U.S. House,,Write-In Votes,,0,0,1,0,0,0,1
Carbon,Price East,Governor,,Peter Cooke,DEM,53,68,4,3,0,0,128
Carbon,Price East,Governor,,Ken Larsen,LIB,9,3,0,1,0,0,13
Carbon,Price East,Governor,,Kirk Pearson,CON,7,2,0,0,0,0,9
Carbon,Price East,Governor,,Gary Herbert,REP,106,91,5,17,0,0,219
Carbon,Price East,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price East,Attorney General,,Dee Smith,DEM,69,61,2,4,0,0,136
Carbon,Price East,Attorney General,,John Swallow,REP,90,95,7,17,0,0,209
Carbon,Price East,Attorney General,,W. Andrew McCullough,LIB,11,5,0,0,0,0,16
Carbon,Price East,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price East,State Auditor,,Mark Sage,DEM,72,72,1,5,0,0,150
Carbon,Price East,State Auditor,,John Dougall,REP,89,81,8,16,0,0,194
Carbon,Price East,State Auditor,,Richard Proctor,CON,7,7,0,0,0,0,14
Carbon,Price East,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price East,State Treasurer,,Christopher Stout,DEM,71,75,3,5,0,0,154
Carbon,Price East,State Treasurer,,Vincent C. Marcus,LIB,11,3,0,2,0,0,16
Carbon,Price East,State Treasurer,,Richard Ellis,REP,88,80,6,14,0,0,188
Carbon,Price East,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price East,State Senate,,David Hinkins,REP,112,99,7,16,0,0,234
Carbon,Price East,State Senate,,Michael Binyon,DEM,57,60,1,5,0,0,123
Carbon,Price East,State Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price East,State House,,Christine Watkins,DEM,99,100,4,8,0,0,211
Carbon,Price East,State House,,Jerry Anderson,REP,77,62,5,13,0,0,157
Carbon,Price East,State House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price South,Registered Voters,,,,,,,,,,634
Carbon,Price South,Ballots Cast,,,,194,121,27,14,0,0,356
Carbon,Price South,Straight Party,,,CON,0,0,0,0,0,0,0
Carbon,Price South,Straight Party,,,LIB,2,0,0,0,0,0,2
Carbon,Price South,Straight Party,,,DEM,21,24,3,2,0,0,50
Carbon,Price South,Straight Party,,,REP,31,21,5,4,0,0,61
Carbon,Price South,Straight Party,,,JUS,0,0,0,0,0,0,0
Carbon,Price South,Straight Party,,,GRN,0,1,0,0,0,0,1
Carbon,Price South,President,,Jill Stein,GRN,4,1,0,0,0,0,5
Carbon,Price South,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,Price South,President,,Mitt Romney,REP,135,58,18,11,0,0,222
Carbon,Price South,President,,Barack Obama,DEM,47,61,8,3,0,0,119
Carbon,Price South,President,,Gary Johnson,LIB,4,0,1,0,0,0,5
Carbon,Price South,President,,Virgil Goode,CON,0,0,0,0,0,0,0
Carbon,Price South,President,,Ross C. Anderson,JUS,1,0,0,0,0,0,1
Carbon,Price South,President,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,Price South,U.S. Senate,,Shaun McCausland,CON,4,1,3,1,0,0,9
Carbon,Price South,U.S. Senate,,Scott Howell,DEM,58,66,9,3,0,0,136
Carbon,Price South,U.S. Senate,,Orrin Hatch,REP,121,50,14,10,0,0,195
Carbon,Price South,U.S. Senate,,Daniel Geery,JUS,3,0,0,0,0,0,3
Carbon,Price South,U.S. Senate,,Bill Barron,,2,1,0,0,0,0,3
Carbon,Price South,U.S. Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price South,U.S. House,,Jason Chaffetz,REP,116,47,16,10,0,0,189
Carbon,Price South,U.S. House,,Soren Simonsen,DEM,69,70,11,4,0,0,154
Carbon,Price South,U.S. House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price South,Governor,,Peter Cooke,DEM,61,58,9,3,0,0,131
Carbon,Price South,Governor,,Ken Larsen,LIB,4,1,0,0,0,0,5
Carbon,Price South,Governor,,Kirk Pearson,CON,3,0,0,1,0,0,4
Carbon,Price South,Governor,,Gary Herbert,REP,122,59,17,9,0,0,207
Carbon,Price South,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price South,Attorney General,,Dee Smith,DEM,63,67,9,3,0,0,142
Carbon,Price South,Attorney General,,John Swallow,REP,108,47,17,9,0,0,181
Carbon,Price South,Attorney General,,W. Andrew McCullough,LIB,16,3,1,1,0,0,21
Carbon,Price South,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price South,State Auditor,,Mark Sage,DEM,73,69,8,3,0,0,153
Carbon,Price South,State Auditor,,John Dougall,REP,102,44,18,8,0,0,172
Carbon,Price South,State Auditor,,Richard Proctor,CON,11,3,1,1,0,0,16
Carbon,Price South,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price South,State Treasurer,,Christopher Stout,DEM,70,70,7,3,0,0,150
Carbon,Price South,State Treasurer,,Vincent C. Marcus,LIB,12,2,3,1,0,0,18
Carbon,Price South,State Treasurer,,Richard Ellis,REP,103,45,15,9,0,0,172
Carbon,Price South,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Price South,State Senate,,David Hinkins,REP,133,68,19,10,0,0,230
Carbon,Price South,State Senate,,Michael Binyon,DEM,55,48,7,2,0,0,112
Carbon,Price South,State Senate,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,Price South,State House,,Christine Watkins,DEM,117,81,15,4,0,0,217
Carbon,Price South,State House,,Jerry Anderson,REP,71,36,11,8,0,0,126
Carbon,Price South,State House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Wellington North,Registered Voters,,,,,,,,,,480
Carbon,Wellington North,Ballots Cast,,,,165,71,21,13,0,0,270
Carbon,Wellington North,Straight Party,,,CON,0,1,0,0,0,0,1
Carbon,Wellington North,Straight Party,,,LIB,1,0,0,0,0,0,1
Carbon,Wellington North,Straight Party,,,DEM,24,13,4,1,0,0,42
Carbon,Wellington North,Straight Party,,,REP,37,19,6,4,0,0,66
