county,precinct,office,district,candidate,party,votes
Beaver,BEAVER 1,Registered Voters,,,,747
Beaver,BEAVER 2,Registered Voters,,,,739
Beaver,BEAVER 3,Registered Voters,,,,208
Beaver,BEAVER 4,Registered Voters,,,,520
Beaver,GREENVILLE 1,Registered Voters,,,,127
Beaver,MILFORD 1,Registered Voters,,,,111
Beaver,MILFORD 2,Registered Voters,,,,565
Beaver,MILFORD 3,Registered Voters,,,,134
Beaver,MINERSVILLE 1,Registered Voters,,,,505
Beaver,BEAVER 1,Ballots Cast,,,,536
Beaver,BEAVER 2,Ballots Cast,,,,474
Beaver,BEAVER 3,Ballots Cast,,,,138
Beaver,BEAVER 4,Ballots Cast,,,,390
Beaver,GREENVILLE 1,Ballots Cast,,,,86
Beaver,MILFORD 1,Ballots Cast,,,,70
Beaver,MILFORD 2,Ballots Cast,,,,354
Beaver,MILFORD 3,Ballots Cast,,,,96
Beaver,MINERSVILLE 1,Ballots Cast,,,,327
Beaver,BEAVER 1,U.S. Senate,,Evan McMullin,UNA,67
Beaver,BEAVER 2,U.S. Senate,,Evan McMullin,UNA,74
Beaver,BEAVER 3,U.S. Senate,,Evan McMullin,UNA,15
Beaver,BEAVER 4,U.S. Senate,,Evan McMullin,UNA,59
Beaver,GREENVILLE 1,U.S. Senate,,Evan McMullin,UNA,11
Beaver,MILFORD 1,U.S. Senate,,Evan McMullin,UNA,18
Beaver,MILFORD 2,U.S. Senate,,Evan McMullin,UNA,109
Beaver,MILFORD 3,U.S. Senate,,Evan McMullin,UNA,24
Beaver,MINERSVILLE 1,U.S. Senate,,Evan McMullin,UNA,42
Beaver,BEAVER 1,U.S. Senate,,James Arthur Hansen,,2
Beaver,BEAVER 2,U.S. Senate,,James Arthur Hansen,,9
Beaver,BEAVER 3,U.S. Senate,,James Arthur Hansen,,1
Beaver,BEAVER 4,U.S. Senate,,James Arthur Hansen,,0
Beaver,GREENVILLE 1,U.S. Senate,,James Arthur Hansen,,0
Beaver,MILFORD 1,U.S. Senate,,James Arthur Hansen,,3
Beaver,MILFORD 2,U.S. Senate,,James Arthur Hansen,,14
Beaver,MILFORD 3,U.S. Senate,,James Arthur Hansen,,3
Beaver,MINERSVILLE 1,U.S. Senate,,James Arthur Hansen,,1
Beaver,BEAVER 1,U.S. Senate,,Mike Lee,REP,460
Beaver,BEAVER 2,U.S. Senate,,Mike Lee,REP,377
Beaver,BEAVER 3,U.S. Senate,,Mike Lee,REP,119
Beaver,BEAVER 4,U.S. Senate,,Mike Lee,REP,325
Beaver,GREENVILLE 1,U.S. Senate,,Mike Lee,REP,74
Beaver,MILFORD 1,U.S. Senate,,Mike Lee,REP,49
Beaver,MILFORD 2,U.S. Senate,,Mike Lee,REP,223
Beaver,MILFORD 3,U.S. Senate,,Mike Lee,REP,66
Beaver,MINERSVILLE 1,U.S. Senate,,Mike Lee,REP,278
Beaver,BEAVER 1,U.S. Senate,,Tommy Williams,IAP,2
Beaver,BEAVER 2,U.S. Senate,,Tommy Williams,IAP,6
Beaver,BEAVER 3,U.S. Senate,,Tommy Williams,IAP,1
Beaver,BEAVER 4,U.S. Senate,,Tommy Williams,IAP,4
Beaver,GREENVILLE 1,U.S. Senate,,Tommy Williams,IAP,0
