county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day,provisional
Davis,KA12,Registered Voters,,,,649,,,,
Davis,KA13:IBC-,Registered Voters,,,,711,,,,
Davis,KA14,Registered Voters,,,,693,,,,
Davis,KA15:IBC-,Registered Voters,,,,706,,,,
Davis,KA16:IBC-,Registered Voters,,,,763,,,,
Davis,KA17,Registered Voters,,,,929,,,,
Davis,KA18:I-C-,Registered Voters,,,,635,,,,
Davis,KA19,Registered Voters,,,,772,,,,
Davis,KA20,Registered Voters,,,,731,,,,
Davis,KA21,Registered Voters,,,,658,,,,
Davis,KA22:I-C-,Registered Voters,,,,749,,,,
Davis,LA01,Registered Voters,,,,558,,,,
Davis,LA02,Registered Voters,,,,964,,,,
Davis,LA03:I-N-,Registered Voters,,,,591,,,,
Davis,LA04,Registered Voters,,,,643,,,,
Davis,LA05:I-N-,Registered Voters,,,,666,,,,
Davis,LA06:I-N-,Registered Voters,,,,906,,,,
Davis,LA07:I-N-,Registered Voters,,,,950,,,,
Davis,LA08:I-N-,Registered Voters,,,,523,,,,
Davis,LA09,Registered Voters,,,,711,,,,
Davis,LA10:I-N-,Registered Voters,,,,722,,,,
Davis,LA11:I-N-,Registered Voters,,,,667,,,,
Davis,LA12:I-N-,Registered Voters,,,,"1,006",,,,
Davis,LA13:I-N-,Registered Voters,,,,619,,,,
Davis,LA14:I-N-,Registered Voters,,,,684,,,,
Davis,LA15:I-N-,Registered Voters,,,,955,,,,
Davis,LA16:I-N-,Registered Voters,,,,549,,,,
Davis,LA17:I-N-,Registered Voters,,,,704,,,,
Davis,LA18:I-N-,Registered Voters,,,,585,,,,
Davis,LA19:I-N-,Registered Voters,,,,759,,,,
Davis,LA20:I-N-,Registered Voters,,,,992,,,,
Davis,LA21:I-N-,Registered Voters,,,,701,,,,
Davis,LA22:I-N-,Registered Voters,,,,863,,,,
Davis,LA23:I-N-,Registered Voters,,,,924,,,,
Davis,LA24,Registered Voters,,,,"1,018",,,,
Davis,LA25:I-N-,Registered Voters,,,,367,,,,
Davis,LA26:I-N-,Registered Voters,,,,"1,041",,,,
Davis,LA27:I-N-,Registered Voters,,,,741,,,,
Davis,LA28:I-N-,Registered Voters,,,,581,,,,
Davis,LA29:I-N-,Registered Voters,,,,266,,,,
Davis,LA30:I-N-,Registered Voters,,,,774,,,,
Davis,LA31:I-N-,Registered Voters,,,,779,,,,
Davis,LA32:I-N-,Registered Voters,,,,750,,,,
Davis,LA33,Registered Voters,,,,737,,,,
Davis,LA34,Registered Voters,,,,521,,,,
Davis,LA35,Registered Voters,,,,703,,,,
Davis,LA36,Registered Voters,,,,955,,,,
Davis,LA37,Registered Voters,,,,803,,,,
Davis,LA38,Registered Voters,,,,855,,,,
Davis,LA39,Registered Voters,,,,825,,,,
Davis,LA40:I-N-,Registered Voters,,,,903,,,,
Davis,LA41,Registered Voters,,,,"1,053",,,,
Davis,LA42:I-N-,Registered Voters,,,,685,,,,
Davis,LA43:I-N-,Registered Voters,,,,735,,,,
Davis,LA44,Registered Voters,,,,850,,,,
Davis,LA45:I-N-,Registered Voters,,,,591,,,,
Davis,LA46:I-N-,Registered Voters,,,,688,,,,
Davis,LA47:I-N-,Registered Voters,,,,529,,,,
Davis,NS01:I-S-,Registered Voters,,,,987,,,,
Davis,NS02,Registered Voters,,,,"1,294",,,,
Davis,NS03,Registered Voters,,,,995,,,,
Davis,NS04:I-S-,Registered Voters,,,,999,,,,
Davis,NS05,Registered Voters,,,,644,,,,
Davis,NS06,Registered Voters,,,,760,,,,
Davis,NS07:UDS-,Registered Voters,,,,469,,,,
Davis,NS08,Registered Voters,,,,864,,,,
Davis,NS09:I-S-,Registered Voters,,,,943,,,,
Davis,NS10:I-S-,Registered Voters,,,,835,,,,
Davis,NS11:I-S-,Registered Voters,,,,743,,,,
Davis,SU01:I-N-,Registered Voters,,,,459,,,,
Davis,SU02:I-N-,Registered Voters,,,,724,,,,
Davis,SU03:I-N-,Registered Voters,,,,823,,,,
Davis,SW01,Registered Voters,,,,"1,230",,,,
Davis,SW02,Registered Voters,,,,"1,089",,,,
Davis,SW03,Registered Voters,,,,"1,260",,,,
Davis,SW04:U---,Registered Voters,,,,12,,,,
Davis,SY01:I-N-,Registered Voters,,,,"1,037",,,,
Davis,SY02,Registered Voters,,,,641,,,,
Davis,SY03:I-N-,Registered Voters,,,,825,,,,
Davis,SY04:I-N-,Registered Voters,,,,970,,,,
Davis,SY05:I-N-,Registered Voters,,,,657,,,,
Davis,SY06:I-N-,Registered Voters,,,,619,,,,
Davis,SY07:I-N-,Registered Voters,,,,439,,,,
Davis,SY08:I-N-,Registered Voters,,,,868,,,,
Davis,SY09,Registered Voters,,,,550,,,,
Davis,SY10:I-N-,Registered Voters,,,,820,,,,
Davis,SY11,Registered Voters,,,,552,,,,
Davis,SY12:I-N-,Registered Voters,,,,890,,,,
Davis,SY13:I-N-,Registered Voters,,,,923,,,,
Davis,SY14:I-N-,Registered Voters,,,,757,,,,
Davis,SY15:I-N-,Registered Voters,,,,0,,,,
Davis,SY16:I-N-,Registered Voters,,,,786,,,,
Davis,SY17:I-N-,Registered Voters,,,,749,,,,
Davis,SY18:I-N-,Registered Voters,,,,929,,,,
Davis,SY19:I-N-,Registered Voters,,,,652,,,,
Davis,WB01:I-S-,Registered Voters,,,,674,,,,
Davis,WB02:I-S-,Registered Voters,,,,959,,,,
Davis,WB03:I-S-,Registered Voters,,,,993,,,,
Davis,WB04,Registered Voters,,,,477,,,,
Davis,WP01:I-N-,Registered Voters,,,,839,,,,
Davis,WP02,Registered Voters,,,,683,,,,
Davis,WP03:I-N-,Registered Voters,,,,587,,,,
Davis,WP04:I-N-,Registered Voters,,,,784,,,,
Davis,WP05,Registered Voters,,,,871,,,,
Davis,WP06:I-N-,Registered Voters,,,,616,,,,
Davis,WP07,Registered Voters,,,,276,,,,
Davis,WP08:I-N-,Registered Voters,,,,543,,,,
Davis,WX01,Registered Voters,,,,455,,,,
Davis,WX02:I-S-,Registered Voters,,,,941,,,,
Davis,WX03:I-S-,Registered Voters,,,,999,,,,
Davis,WX04,Registered Voters,,,,435,,,,
Davis,WX05:I-S-,Registered Voters,,,,737,,,,
Davis,WX06,Registered Voters,,,,518,,,,
Davis,WX07:I-S-,Registered Voters,,,,795,,,,
Davis,BO01:I-S-,Ballots Cast,,,,684,615,0,48,21
Davis,BO02:I-S-,Ballots Cast,,,,614,532,1,59,22
Davis,BO03:I-S-,Ballots Cast,,,,557,508,0,36,13
Davis,BO04,Ballots Cast,,,,623,572,1,37,13
Davis,BO05:I-S-,Ballots Cast,,,,490,444,1,37,8
Davis,BO06:I-S-,Ballots Cast,,,,674,585,1,62,26
Davis,BO07:I-S-,Ballots Cast,,,,657,548,1,72,36
Davis,BO08:I-S-,Ballots Cast,,,,651,590,3,42,16
Davis,BO09:I-S-,Ballots Cast,,,,709,661,1,32,15
Davis,BO10,Ballots Cast,,,,672,630,1,36,5
Davis,BO11:I-S-,Ballots Cast,,,,682,622,0,46,14
Davis,BO12:I-S-,Ballots Cast,,,,724,654,0,49,21
Davis,BO13:I-S-,Ballots Cast,,,,494,429,1,48,16
Davis,BO14:I-S-,Ballots Cast,,,,367,327,1,30,9
Davis,BO15:I-S-,Ballots Cast,,,,407,352,0,35,20
Davis,BO16:I-S-,Ballots Cast,,,,707,629,2,54,22
Davis,BO17,Ballots Cast,,,,683,603,1,62,17
Davis,BO18,Ballots Cast,,,,698,625,1,59,13
Davis,BO19:I-S-,Ballots Cast,,,,727,687,0,32,8
Davis,BO20:I-S-,Ballots Cast,,,,561,511,0,40,10
Davis,BO21:I-S-,Ballots Cast,,,,684,603,2,58,21
Davis,BO22:I-S-,Ballots Cast,,,,677,628,2,34,13
Davis,BO23,Ballots Cast,,,,890,790,4,63,33
Davis,BO24:I-S-,Ballots Cast,,,,258,225,0,23,10
Davis,BO25,Ballots Cast,,,,812,725,3,51,33
Davis,BO26:IDS-,Ballots Cast,,,,678,611,0,41,26
Davis,BO27:I-S-,Ballots Cast,,,,471,428,1,33,9
Davis,BO28,Ballots Cast,,,,625,573,1,38,13
Davis,BO29,Ballots Cast,,,,572,528,1,33,10
Davis,BO30,Ballots Cast,,,,347,329,0,15,3
Davis,BO31,Ballots Cast,,,,438,409,0,20,9
Davis,BO32:I-S-,Ballots Cast,,,,710,633,0,56,21
Davis,BO33:I-S-,Ballots Cast,,,,557,520,0,30,7
Davis,CE01:I-S-,Ballots Cast,,,,706,663,1,33,9
Davis,CE02,Ballots Cast,,,,671,622,0,40,9
Davis,CE03:I-S-,Ballots Cast,,,,652,560,2,73,17
Davis,CE04,Ballots Cast,,,,622,570,0,39,13
Davis,CE05,Ballots Cast,,,,528,465,0,53,10
Davis,CE06:I-S-,Ballots Cast,,,,737,655,1,62,19
Davis,CE07:I-S-,Ballots Cast,,,,813,749,0,54,10
Davis,CE08,Ballots Cast,,,,528,482,0,39,7
Davis,CE09:I-S-,Ballots Cast,,,,614,537,2,55,20
Davis,CE10:I-S-,Ballots Cast,,,,724,659,0,57,8
Davis,CE11,Ballots Cast,,,,600,488,0,60,52
Davis,CE12:I-S-,Ballots Cast,,,,671,596,1,66,8
Davis,CF01:I-N-,Ballots Cast,,,,512,458,2,39,13
Davis,CF02:I-N-,Ballots Cast,,,,495,432,1,42,20
Davis,CF03:I-N-,Ballots Cast,,,,403,358,0,36,9
Davis,CF04:I-N-,Ballots Cast,,,,702,605,0,67,30
Davis,CF05:I-N-,Ballots Cast,,,,547,475,1,47,24
Davis,CF06:I-N-,Ballots Cast,,,,609,507,0,74,28
Davis,CF07:I-N-,Ballots Cast,,,,397,333,0,43,21
Davis,CF08:I-N-,Ballots Cast,,,,477,418,0,41,18
Davis,CF09:I-N-,Ballots Cast,,,,409,333,3,48,25
Davis,CF10,Ballots Cast,,,,646,539,0,68,39
Davis,CF11:I-N-,Ballots Cast,,,,525,474,1,37,13
Davis,CF12:I-N-,Ballots Cast,,,,532,411,1,70,50
Davis,CF13:I-N-,Ballots Cast,,,,25,18,0,3,4
Davis,CF14:I-N-,Ballots Cast,,,,49,34,1,8,6
Davis,CF15:I-N-,Ballots Cast,,,,23,18,0,1,4
Davis,CF16:I-N-,Ballots Cast,,,,424,367,0,43,14
Davis,CF17:I-N-,Ballots Cast,,,,273,214,1,35,23
Davis,CL01:I-N-,Ballots Cast,,,,695,599,1,68,27
Davis,CL02:I-N-,Ballots Cast,,,,673,579,1,70,23
Davis,CL03,Ballots Cast,,,,365,305,0,37,23
Davis,CL04:I-N-,Ballots Cast,,,,509,420,0,67,22
Davis,CL05:I-N-,Ballots Cast,,,,199,183,0,11,5
Davis,CL06:I-N-,Ballots Cast,,,,724,593,0,100,31
Davis,CL07:I-N-,Ballots Cast,,,,635,564,1,46,24
Davis,CL08:I-N-,Ballots Cast,,,,588,507,1,63,17
Davis,CL09:I-N-,Ballots Cast,,,,636,560,2,49,25
Davis,CL10:I-N-,Ballots Cast,,,,209,177,1,20,11
Davis,CL11:I-N-,Ballots Cast,,,,721,647,1,54,19
Davis,CL12:I-N-,Ballots Cast,,,,600,530,2,47,21
Davis,CL13:I-N-,Ballots Cast,,,,551,455,0,67,29
Davis,FA01,Ballots Cast,,,,418,373,0,27,18
Davis,FA02,Ballots Cast,,,,662,569,1,64,28
Davis,FA03:I-C-,Ballots Cast,,,,497,419,1,49,28
Davis,FA04,Ballots Cast,,,,657,595,1,47,14
Davis,FA05:IBC-,Ballots Cast,,,,610,545,1,48,16
Davis,FA06,Ballots Cast,,,,785,719,0,54,12
Davis,FA07:IBC-,Ballots Cast,,,,555,485,0,68,2
Davis,FA08,Ballots Cast,,,,598,517,1,63,17
Davis,FA09:IBC-,Ballots Cast,,,,857,740,2,88,27
Davis,FA10,Ballots Cast,,,,659,582,2,61,14
Davis,FA11:IBC-,Ballots Cast,,,,723,651,0,51,21
Davis,FA12,Ballots Cast,,,,521,456,0,49,16
Davis,FA13:IBC-,Ballots Cast,,,,513,450,0,52,11
Davis,FA14:I-C-,Ballots Cast,,,,431,386,0,36,9
Davis,FA15:IBC-,Ballots Cast,,,,369,335,0,29,5
Davis,FA16:IBC-,Ballots Cast,,,,370,331,0,24,15
Davis,FH01:I-C-,Ballots Cast,,,,441,387,0,41,13
Davis,FH02,Ballots Cast,,,,671,585,2,65,19
Davis,FH03,Ballots Cast,,,,795,672,0,99,24
Davis,FH04,Ballots Cast,,,,572,512,0,47,13
Davis,FH05:I-C-,Ballots Cast,,,,422,382,1,29,10
Davis,HA01,Ballots Cast,,,,22,16,0,2,4
Davis,HA02,Ballots Cast,,,,8,4,0,1,3
Davis,HA03:U-N-,Ballots Cast,,,,0,0,0,0,0
Davis,KA01:I-C-,Ballots Cast,,,,705,646,0,47,12
Davis,KA02:I-C-,Ballots Cast,,,,768,723,1,33,11
Davis,KA03:I-C-,Ballots Cast,,,,654,597,1,37,19
Davis,KA04:I-C-,Ballots Cast,,,,461,413,1,35,12
Davis,KA05,Ballots Cast,,,,604,544,0,29,31
Davis,KA06,Ballots Cast,,,,781,702,1,52,26
Davis,KA07:I-C-,Ballots Cast,,,,533,487,2,32,12
Davis,KA08,Ballots Cast,,,,606,548,1,43,14
Davis,KA09,Ballots Cast,,,,537,487,3,40,7
Davis,KA10:I-C-,Ballots Cast,,,,765,683,1,63,18
Davis,KA11,Ballots Cast,,,,746,690,0,46,10
Davis,KA12,Ballots Cast,,,,503,476,0,24,3
Davis,KA13:IBC-,Ballots Cast,,,,554,506,0,40,8
Davis,KA14,Ballots Cast,,,,538,494,1,27,16
Davis,KA15:IBC-,Ballots Cast,,,,519,466,0,45,8
Davis,KA16:IBC-,Ballots Cast,,,,562,503,0,42,17
Davis,KA17,Ballots Cast,,,,685,615,2,50,18
Davis,KA18:I-C-,Ballots Cast,,,,496,463,0,26,7
Davis,KA19,Ballots Cast,,,,599,532,2,55,10
Davis,KA20,Ballots Cast,,,,533,490,1,37,5
Davis,KA21,Ballots Cast,,,,504,442,0,40,22
Davis,KA22:I-C-,Ballots Cast,,,,546,493,1,41,11
Davis,LA01,Ballots Cast,,,,465,440,1,19,5
Davis,LA02,Ballots Cast,,,,791,715,3,63,10
Davis,LA03:I-N-,Ballots Cast,,,,415,356,1,50,8
Davis,LA04,Ballots Cast,,,,442,375,0,40,27
Davis,LA05:I-N-,Ballots Cast,,,,490,441,1,35,13
Davis,LA06:I-N-,Ballots Cast,,,,711,640,1,57,13
Davis,LA07:I-N-,Ballots Cast,,,,748,676,0,61,11
Davis,LA08:I-N-,Ballots Cast,,,,399,350,0,42,7
Davis,LA09,Ballots Cast,,,,534,495,0,29,10
Davis,LA10:I-N-,Ballots Cast,,,,513,453,0,43,17
Davis,LA11:I-N-,Ballots Cast,,,,456,368,0,66,22
Davis,LA12:I-N-,Ballots Cast,,,,782,661,1,81,39
Davis,LA13:I-N-,Ballots Cast,,,,441,377,0,31,33
Davis,LA14:I-N-,Ballots Cast,,,,458,367,3,52,36
Davis,LA15:I-N-,Ballots Cast,,,,688,598,3,69,18
Davis,LA16:I-N-,Ballots Cast,,,,419,375,0,25,19
Davis,LA17:I-N-,Ballots Cast,,,,523,444,0,65,14
Davis,LA18:I-N-,Ballots Cast,,,,452,409,0,34,9
Davis,LA19:I-N-,Ballots Cast,,,,610,542,0,54,14
Davis,LA20:I-N-,Ballots Cast,,,,831,748,3,61,19
Davis,LA21:I-N-,Ballots Cast,,,,553,507,0,37,9
Davis,LA22:I-N-,Ballots Cast,,,,689,620,1,59,9
Davis,LA23:I-N-,Ballots Cast,,,,748,679,1,54,14
Davis,LA24,Ballots Cast,,,,806,743,3,40,20
Davis,LA25:I-N-,Ballots Cast,,,,300,270,0,16,14
Davis,LA26:I-N-,Ballots Cast,,,,839,755,1,56,27
Davis,LA27:I-N-,Ballots Cast,,,,553,503,0,42,8
Davis,LA28:I-N-,Ballots Cast,,,,409,345,2,40,22
Davis,LA29:I-N-,Ballots Cast,,,,179,159,1,14,5
Davis,LA30:I-N-,Ballots Cast,,,,596,502,0,57,37
Davis,LA31:I-N-,Ballots Cast,,,,588,504,1,63,20
Davis,LA32:I-N-,Ballots Cast,,,,557,499,0,42,16
Davis,LA33,Ballots Cast,,,,583,496,1,71,15
Davis,LA34,Ballots Cast,,,,407,369,0,27,11
Davis,LA35,Ballots Cast,,,,513,463,0,44,6
Davis,LA36,Ballots Cast,,,,709,624,0,69,16
Davis,LA37,Ballots Cast,,,,637,592,0,33,12
Davis,LA38,Ballots Cast,,,,635,556,2,57,20
Davis,LA39,Ballots Cast,,,,622,530,0,70,22
Davis,LA40:I-N-,Ballots Cast,,,,705,632,0,59,14
Davis,LA41,Ballots Cast,,,,827,751,4,58,14
Davis,LA42:I-N-,Ballots Cast,,,,524,458,3,42,21
Davis,LA43:I-N-,Ballots Cast,,,,566,486,0,60,20
Davis,LA44,Ballots Cast,,,,638,562,0,61,15
Davis,LA45:I-N-,Ballots Cast,,,,447,392,3,35,17
Davis,LA46:I-N-,Ballots Cast,,,,515,443,0,61,11
Davis,LA47:I-N-,Ballots Cast,,,,404,361,1,33,9
Davis,NS01:I-S-,Ballots Cast,,,,750,645,3,67,35
Davis,NS02,Ballots Cast,,,,"1,034",831,6,106,91
Davis,NS03,Ballots Cast,,,,761,644,2,75,40
Davis,NS04:I-S-,Ballots Cast,,,,778,652,4,76,46
Davis,NS05,Ballots Cast,,,,531,482,0,38,11
Davis,NS06,Ballots Cast,,,,612,554,2,46,10
Davis,NS07:UDS-,Ballots Cast,,,,370,324,2,27,17
Davis,NS08,Ballots Cast,,,,725,661,1,40,23
Davis,NS09:I-S-,Ballots Cast,,,,788,717,2,53,16
Davis,NS10:I-S-,Ballots Cast,,,,659,603,2,26,28
Davis,NS11:I-S-,Ballots Cast,,,,606,553,0,39,14
Davis,SU01:I-N-,Ballots Cast,,,,358,293,0,52,13
Davis,SU02:I-N-,Ballots Cast,,,,537,429,1,86,21
Davis,SU03:I-N-,Ballots Cast,,,,641,503,0,101,37
Davis,SW01,Ballots Cast,,,,972,803,2,131,36
Davis,SW02,Ballots Cast,,,,902,769,1,99,33
Davis,SW03,Ballots Cast,,,,"1,025",903,3,88,31
Davis,SW04:U---,Ballots Cast,,,,3,3,0,0,0
Davis,SY01:I-N-,Ballots Cast,,,,787,663,0,97,27
Davis,SY02,Ballots Cast,,,,477,408,0,57,12
Davis,SY03:I-N-,Ballots Cast,,,,607,532,1,53,21
Davis,SY04:I-N-,Ballots Cast,,,,729,637,2,67,23
Davis,SY05:I-N-,Ballots Cast,,,,481,422,1,46,12
Davis,SY06:I-N-,Ballots Cast,,,,458,393,1,49,15
Davis,SY07:I-N-,Ballots Cast,,,,361,291,2,45,23
Davis,SY08:I-N-,Ballots Cast,,,,671,587,1,70,13
Davis,SY09,Ballots Cast,,,,423,384,0,34,5
Davis,SY10:I-N-,Ballots Cast,,,,640,566,0,56,18
Davis,SY11,Ballots Cast,,,,421,377,0,34,10
Davis,SY12:I-N-,Ballots Cast,,,,680,612,1,55,12
Davis,SY13:I-N-,Ballots Cast,,,,667,555,1,93,18
Davis,SY14:I-N-,Ballots Cast,,,,573,490,2,68,13
Davis,SY15:I-N-,Ballots Cast,,,,0,0,0,0,0
Davis,SY16:I-N-,Ballots Cast,,,,586,516,0,54,16
Davis,SY17:I-N-,Ballots Cast,,,,554,470,1,61,22
Davis,SY18:I-N-,Ballots Cast,,,,705,618,6,68,13
Davis,SY19:I-N-,Ballots Cast,,,,483,403,2,58,20
Davis,WB01:I-S-,Ballots Cast,,,,551,459,1,62,29
Davis,WB02:I-S-,Ballots Cast,,,,783,653,1,104,25
Davis,WB03:I-S-,Ballots Cast,,,,762,626,0,110,26
Davis,WB04,Ballots Cast,,,,381,325,0,49,7
Davis,WP01:I-N-,Ballots Cast,,,,653,568,1,71,13
Davis,WP02,Ballots Cast,,,,539,466,0,54,19
Davis,WP03:I-N-,Ballots Cast,,,,463,396,0,50,17
Davis,WP04:I-N-,Ballots Cast,,,,629,531,1,70,27
Davis,WP05,Ballots Cast,,,,659,574,0,66,19
Davis,WP06:I-N-,Ballots Cast,,,,455,394,2,48,11
Davis,WP07,Ballots Cast,,,,209,196,0,12,1
Davis,WP08:I-N-,Ballots Cast,,,,431,377,0,44,10
Davis,WX01,Ballots Cast,,,,356,317,0,30,9
Davis,WX02:I-S-,Ballots Cast,,,,734,647,2,59,26
Davis,WX03:I-S-,Ballots Cast,,,,807,713,0,69,25
Davis,WX04,Ballots Cast,,,,332,274,0,30,28
Davis,WX05:I-S-,Ballots Cast,,,,596,528,1,45,22
Davis,WX06,Ballots Cast,,,,375,335,0,36,4
Davis,WX07:I-S-,Ballots Cast,,,,595,511,1,59,24
Davis,BO01:I-S-,Straight Party,,CON,Constitution,1,,,,
Davis,BO02:I-S-,Straight Party,,CON,Constitution,0,,,,
Davis,BO03:I-S-,Straight Party,,CON,Constitution,0,,,,
Davis,BO04,Straight Party,,CON,Constitution,1,,,,
Davis,BO05:I-S-,Straight Party,,CON,Constitution,4,,,,
Davis,BO06:I-S-,Straight Party,,CON,Constitution,0,,,,
Davis,BO07:I-S-,Straight Party,,CON,Constitution,2,,,,
Davis,BO08:I-S-,Straight Party,,CON,Constitution,1,,,,
Davis,BO09:I-S-,Straight Party,,CON,Constitution,3,,,,
Davis,BO10,Straight Party,,CON,Constitution,1,,,,
Davis,BO11:I-S-,Straight Party,,CON,Constitution,0,,,,
Davis,BO12:I-S-,Straight Party,,CON,Constitution,2,,,,
Davis,BO13:I-S-,Straight Party,,CON,Constitution,0,,,,
Davis,BO14:I-S-,Straight Party,,CON,Constitution,0,,,,
