county,precinct,office,district,party,candidate,votes
Washington,AV51,President,,,Rocky De La Fuente,0
Washington,AV51,President,,Green,Jill Stein,2
Washington,AV51,President,,Socialist Workers,Alyson Kennedy,0
Washington,AV51,President,,Libertarian,Gary Johnson,12
Washington,AV51,President,,Independent American,Rocky Giordani,2
Washington,COAND,President,,,Rocky De La Fuente,0
Washington,COAND,President,,Green,Jill Stein,0
Washington,COAND,President,,Socialist Workers,Alyson Kennedy,0
Washington,COAND,President,,Libertarian,Gary Johnson,0
Washington,COAND,President,,Independent American,Rocky Giordani,0
Washington,COCDSR,President,,,Rocky De La Fuente,0
Washington,COCDSR,President,,Green,Jill Stein,1
Washington,COCDSR,President,,Socialist Workers,Alyson Kennedy,0
Washington,COCDSR,President,,Libertarian,Gary Johnson,3
Washington,COCDSR,President,,Independent American,Rocky Giordani,0
Washington,COCNBR,President,,,Rocky De La Fuente,0
Washington,COCNBR,President,,Green,Jill Stein,1
Washington,COCNBR,President,,Socialist Workers,Alyson Kennedy,0
Washington,COCNBR,President,,Libertarian,Gary Johnson,3
Washington,COCNBR,President,,Independent American,Rocky Giordani,1
Washington,CODAV,President,,,Rocky De La Fuente,0
Washington,CODAV,President,,Green,Jill Stein,2
Washington,CODAV,President,,Socialist Workers,Alyson Kennedy,0
Washington,CODAV,President,,Libertarian,Gary Johnson,10
Washington,CODAV,President,,Independent American,Rocky Giordani,0
Washington,CODIV,President,,,Rocky De La Fuente,0
Washington,CODIV,President,,Green,Jill Stein,0
Washington,CODIV,President,,Socialist Workers,Alyson Kennedy,0
Washington,CODIV,President,,Libertarian,Gary Johnson,14
Washington,CODIV,President,,Independent American,Rocky Giordani,3
Washington,CODXDR,President,,,Rocky De La Fuente,0
Washington,CODXDR,President,,Green,Jill Stein,0
Washington,CODXDR,President,,Socialist Workers,Alyson Kennedy,0
Washington,CODXDR,President,,Libertarian,Gary Johnson,3
Washington,CODXDR,President,,Independent American,Rocky Giordani,0
Washington,COGL,President,,,Rocky De La Fuente,0
Washington,COGL,President,,Green,Jill Stein,0
Washington,COGL,President,,Socialist Workers,Alyson Kennedy,0
Washington,COGL,President,,Libertarian,Gary Johnson,2
Washington,COGL,President,,Independent American,Rocky Giordani,0
Washington,COGUBL,President,,,Rocky De La Fuente,0
Washington,COGUBL,President,,Green,Jill Stein,0
Washington,COGUBL,President,,Socialist Workers,Alyson Kennedy,0
Washington,COGUBL,President,,Libertarian,Gary Johnson,0
Washington,COGUBL,President,,Independent American,Rocky Giordani,0
Washington,COHS74,President,,,Rocky De La Fuente,0
Washington,COHS74,President,,Green,Jill Stein,0
Washington,COHS74,President,,Socialist Workers,Alyson Kennedy,0
Washington,COHS74,President,,Libertarian,Gary Johnson,1
Washington,COHS74,President,,Independent American,Rocky Giordani,0
Washington,COHV28,President,,,Rocky De La Fuente,0
Washington,COHV28,President,,Green,Jill Stein,0
Washington,COHV28,President,,Socialist Workers,Alyson Kennedy,0
Washington,COHV28,President,,Libertarian,Gary Johnson,0
Washington,COHV28,President,,Independent American,Rocky Giordani,0
Washington,COHV29,President,,,Rocky De La Fuente,0
Washington,COHV29,President,,Green,Jill Stein,0
Washington,COHV29,President,,Socialist Workers,Alyson Kennedy,0
Washington,COHV29,President,,Libertarian,Gary Johnson,0
Washington,COHV29,President,,Independent American,Rocky Giordani,0
Washington,COLEED,President,,,Rocky De La Fuente,0
Washington,COLEED,President,,Green,Jill Stein,0
Washington,COLEED,President,,Socialist Workers,Alyson Kennedy,0
Washington,COLEED,President,,Libertarian,Gary Johnson,2
Washington,COLEED,President,,Independent American,Rocky Giordani,0
Washington,CONCF,President,,,Rocky De La Fuente,0
Washington,CONCF,President,,Green,Jill Stein,0
Washington,CONCF,President,,Socialist Workers,Alyson Kennedy,0
Washington,CONCF,President,,Libertarian,Gary Johnson,0
Washington,CONCF,President,,Independent American,Rocky Giordani,0
Washington,CONH,President,,,Rocky De La Fuente,2
Washington,CONH,President,,Green,Jill Stein,4
Washington,CONH,President,,Socialist Workers,Alyson Kennedy,2
Washington,CONH,President,,Libertarian,Gary Johnson,6
Washington,CONH,President,,Independent American,Rocky Giordani,0
Washington,COPINE,President,,,Rocky De La Fuente,0
Washington,COPINE,President,,Green,Jill Stein,0
Washington,COPINE,President,,Socialist Workers,Alyson Kennedy,0
Washington,COPINE,President,,Libertarian,Gary Johnson,2
Washington,COPINE,President,,Independent American,Rocky Giordani,0
Washington,COSN28,President,,,Rocky De La Fuente,0
Washington,COSN28,President,,Green,Jill Stein,0
Washington,COSN28,President,,Socialist Workers,Alyson Kennedy,0
Washington,COSN28,President,,Libertarian,Gary Johnson,4
Washington,COSN28,President,,Independent American,Rocky Giordani,0
Washington,COVE,President,,,Rocky De La Fuente,0
Washington,COVE,President,,Green,Jill Stein,0
Washington,COVE,President,,Socialist Workers,Alyson Kennedy,0
Washington,COVE,President,,Libertarian,Gary Johnson,1
Washington,COVE,President,,Independent American,Rocky Giordani,0
Washington,COWH,President,,,Rocky De La Fuente,0
Washington,COWH,President,,Green,Jill Stein,0
Washington,COWH,President,,Socialist Workers,Alyson Kennedy,0
Washington,COWH,President,,Libertarian,Gary Johnson,7
Washington,COWH,President,,Independent American,Rocky Giordani,1
Washington,EN82,President,,,Rocky De La Fuente,0
Washington,EN82,President,,Green,Jill Stein,3
Washington,EN82,President,,Socialist Workers,Alyson Kennedy,0
Washington,EN82,President,,Libertarian,Gary Johnson,7
Washington,EN82,President,,Independent American,Rocky Giordani,0
