county,precinct,office,district,party,candidate,votes
Juab,Callao,President,,Independent,Evan McMullin,2
Juab,Callao,President,,Constitution,Darrell Castle,1
Juab,Callao,President,,Green,Jill Stein,0
Juab,Callao,President,,Socialist Workers,Alyson Kennedy,0
Juab,Eureka 1,President,,Independent,Evan McMullin,2
Juab,Eureka 1,President,,Constitution,Darrell Castle,0
Juab,Eureka 1,President,,Green,Jill Stein,1
Juab,Eureka 1,President,,Socialist Workers,Alyson Kennedy,0
Juab,Eureka 2,President,,Independent,Evan McMullin,9
Juab,Eureka 2,President,,Constitution,Darrell Castle,1
Juab,Eureka 2,President,,Green,Jill Stein,0
Juab,Eureka 2,President,,Socialist Workers,Alyson Kennedy,0
Juab,Eureka 3,President,,Independent,Evan McMullin,19
Juab,Eureka 3,President,,Constitution,Darrell Castle,0
Juab,Eureka 3,President,,Green,Jill Stein,0
Juab,Eureka 3,President,,Socialist Workers,Alyson Kennedy,0
Juab,Eureka 4,President,,Independent,Evan McMullin,3
Juab,Eureka 4,President,,Constitution,Darrell Castle,1
Juab,Eureka 4,President,,Green,Jill Stein,0
Juab,Eureka 4,President,,Socialist Workers,Alyson Kennedy,0
Juab,Eureka 5,President,,Independent,Evan McMullin,3
Juab,Eureka 5,President,,Constitution,Darrell Castle,0
Juab,Eureka 5,President,,Green,Jill Stein,0
Juab,Eureka 5,President,,Socialist Workers,Alyson Kennedy,0
Juab,Levan,President,,Independent,Evan McMullin,64
Juab,Levan,President,,Constitution,Darrell Castle,7
Juab,Levan,President,,Green,Jill Stein,1
Juab,Levan,President,,Socialist Workers,Alyson Kennedy,0
Juab,Mona,President,,Independent,Evan McMullin,141
Juab,Mona,President,,Constitution,Darrell Castle,10
Juab,Mona,President,,Green,Jill Stein,4
Juab,Mona,President,,Socialist Workers,Alyson Kennedy,1
Juab,Nephi 1.4,President,,Independent,Evan McMullin,66
Juab,Nephi 1.4,President,,Constitution,Darrell Castle,1
Juab,Nephi 1.4,President,,Green,Jill Stein,3
Juab,Nephi 1.4,President,,Socialist Workers,Alyson Kennedy,0
Juab,Nephi 1.5,President,,Independent,Evan McMullin,30
Juab,Nephi 1.5,President,,Constitution,Darrell Castle,1
Juab,Nephi 1.5,President,,Green,Jill Stein,0
Juab,Nephi 1.5,President,,Socialist Workers,Alyson Kennedy,0
Juab,Nephi 2.3,President,,Independent,Evan McMullin,7
Juab,Nephi 2.3,President,,Constitution,Darrell Castle,1
Juab,Nephi 2.3,President,,Green,Jill Stein,0
Juab,Nephi 2.3,President,,Socialist Workers,Alyson Kennedy,0
Juab,Nephi 2.4,President,,Independent,Evan McMullin,50
Juab,Nephi 2.4,President,,Constitution,Darrell Castle,3
Juab,Nephi 2.4,President,,Green,Jill Stein,2
Juab,Nephi 2.4,President,,Socialist Workers,Alyson Kennedy,0
Juab,Nephi 2.5,President,,Independent,Evan McMullin,24
Juab,Nephi 2.5,President,,Constitution,Darrell Castle,0
Juab,Nephi 2.5,President,,Green,Jill Stein,0
Juab,Nephi 2.5,President,,Socialist Workers,Alyson Kennedy,1
Juab,Nephi 3.3,President,,Independent,Evan McMullin,9
Juab,Nephi 3.3,President,,Constitution,Darrell Castle,1
Juab,Nephi 3.3,President,,Green,Jill Stein,0
Juab,Nephi 3.3,President,,Socialist Workers,Alyson Kennedy,0
Juab,Nephi 3.2,President,,Independent,Evan McMullin,68
Juab,Nephi 3.2,President,,Constitution,Darrell Castle,3
Juab,Nephi 3.2,President,,Green,Jill Stein,0
Juab,Nephi 3.2,President,,Socialist Workers,Alyson Kennedy,0
Juab,Nephi 4,President,,Independent,Evan McMullin,99
Juab,Nephi 4,President,,Constitution,Darrell Castle,1
Juab,Nephi 4,President,,Green,Jill Stein,2
Juab,Nephi 4,President,,Socialist Workers,Alyson Kennedy,0
Juab,Nephi 5,President,,Independent,Evan McMullin,93
Juab,Nephi 5,President,,Constitution,Darrell Castle,1
Juab,Nephi 5,President,,Green,Jill Stein,0
Juab,Nephi 5,President,,Socialist Workers,Alyson Kennedy,0
Juab,Rocky Ridge,President,,Independent,Evan McMullin,73
Juab,Rocky Ridge,President,,Constitution,Darrell Castle,12
Juab,Rocky Ridge,President,,Green,Jill Stein,1
Juab,Rocky Ridge,President,,Socialist Workers,Alyson Kennedy,0
Juab,Callao,President,,Independent,Rocky Giordani,1
Juab,Callao,President,,Republican,Donald Trump,20
Juab,Callao,President,,Workers World,Monica Moorehead,0
Juab,Callao,President,,Democratic,Hillary Clinton,6
Juab,Callao,President,,Libertarian,Gary Johnson,0
Juab,Callao,President,,,Rocky De La Fuente,0
Juab,Eureka 1,President,,Independent,Rocky Giordani,0
Juab,Eureka 1,President,,Republican,Donald Trump,38
Juab,Eureka 1,President,,Workers World,Monica Moorehead,0
Juab,Eureka 1,President,,Democratic,Hillary Clinton,10
Juab,Eureka 1,President,,Libertarian,Gary Johnson,1
Juab,Eureka 1,President,,,Rocky De La Fuente,0
