county,office,district,party,candidate,votes
Beaver,Ballots Cast,,,,2022
Beaver,Ballots Cast,,REP,,2022
Beaver,Ballots Cast Blank,,,,1
Beaver,Commissioner A,,REP,Jonathan L. Caldwell,1028
Beaver,Commissioner A,,REP,Over Votes,0
Beaver,Commissioner A,,REP,Tammy Pearson,978
Beaver,Commissioner A,,REP,Under Votes,16
Beaver,Registered Voters,,,,2880
Beaver,Registered Voters,,REP,,2880
Beaver,Sheriff,,REP,Cody V Black,1062
Beaver,Sheriff,,REP,Dunn Alisa Jr.,946
Beaver,Sheriff,,REP,Over Votes,0
Beaver,Sheriff,,REP,Under Votes,14
Beaver,State School Board,14,REP,Linda Hanks,1381
Beaver,State School Board,14,REP,Nichole Beecher Isom,421
Beaver,State School Board,14,REP,Over Votes,0
Beaver,State School Board,14,REP,Under Votes,220
Beaver,U.S. House,3,REP,Celeste Maloy,1425
Beaver,U.S. House,3,REP,Over Votes,0
Beaver,U.S. House,3,REP,Phil Lyman,542
Beaver,U.S. House,3,REP,Under Votes,55
