county,office,district,party,candidate,votes
Carbon,Ballots Cast,,,,3048
Carbon,Ballots Cast,,REP,,3048
Carbon,Ballots Cast Blank,,,,0
Carbon,Commissioner,,REP,Daniel Campbell,1610
Carbon,Commissioner,,REP,Larry G Jensen,1395
Carbon,Commissioner/Surveyor,,REP,Christine F Watkins,1332
Carbon,Commissioner/Surveyor,,REP,Kourtney Cox,1661
Carbon,Registered Voters,,,,5809
Carbon,Registered Voters,,REP,,5809
Carbon,Sheriff,,REP,Frankie Tapia,1558
Carbon,Sheriff,,REP,TJ Robertson,1461
Carbon,State House,67,REP,Jr Bird,2057
Carbon,State House,67,REP,Yvonne H Jensen,883
Carbon,State School Board,14,REP,Linda Hanks,1895
Carbon,State School Board,14,REP,Nichole Beecher Isom,913
Carbon,U.S. House,3,REP,Celeste Maloy,1991
Carbon,U.S. House,3,REP,Phil Lyman,956
