county,office,district,party,candidate,votes
Millard,Ballots Cast,,,,3077
Millard,Ballots Cast,,REP,,3077
Millard,Ballots Cast Blank,,,,2
Millard,Commission Seat A,,REP,Kevin Don Morris,1864
Millard,Commission Seat A,,REP,Over Votes,0
Millard,Commission Seat A,,REP,Under Votes,37
Millard,Commission Seat A,,REP,Vicki E Lyman,1176
Millard,Commission Seat B,,REP,Felipe Phil Diaz,694
Millard,Commission Seat B,,REP,Louis Howard Quackenbush II,2306
Millard,Commission Seat B,,REP,Over Votes,1
Millard,Commission Seat B,,REP,Under Votes,76
Millard,County Sheriff,,REP,Over Votes,0
Millard,County Sheriff,,REP,Patrick Bryant Bennett,1270
Millard,County Sheriff,,REP,Steve O'Camb,1778
Millard,County Sheriff,,REP,Under Votes,29
Millard,Registered Voters,,,,5503
Millard,Registered Voters,,REP,,5503
Millard,State House,29,REP,Alexis Wheeler,1131
Millard,State House,29,REP,Over Votes,1
Millard,State House,29,REP,Sheldon Birch,1702
Millard,State House,29,REP,Under Votes,243
Millard,State School Board,14,REP,Linda Hanks,2066
Millard,State School Board,14,REP,Nichole Beecher Isom,750
Millard,State School Board,14,REP,Over Votes,0
Millard,State School Board,14,REP,Under Votes,261
