county,office,district,party,candidate,votes
Garfield,Ballots Cast,,,,1523
Garfield,Ballots Cast,,REP,,1523
Garfield,Ballots Cast Blank,,,,0
Garfield,Garfield County Commission Seat A,,REP,Michael K Savage,86
Garfield,Garfield County Commission Seat A,,REP,Over Votes,2
Garfield,Garfield County Commission Seat A,,REP,Richard G Birch,883
Garfield,Garfield County Commission Seat A,,REP,Under Votes,5
Garfield,Garfield County Commission Seat A,,REP,Wallace S Dodds,177
Garfield,Garfield County Commission Seat A,,REP,William Ralph Perkins,370
Garfield,Registered Voters,,,,2377
Garfield,Registered Voters,,REP,,2377
Garfield,State House,69,REP,Daniel Gardner,702
Garfield,State House,69,REP,Logan J. Monson,725
Garfield,State House,69,REP,Over Votes,0
Garfield,State House,69,REP,Under Votes,96
Garfield,U.S. House,3,REP,Celeste Maloy,1188
Garfield,U.S. House,3,REP,Over Votes,0
Garfield,U.S. House,3,REP,Phil Lyman,294
Garfield,U.S. House,3,REP,Under Votes,41
