county,office,district,party,candidate,votes
Morgan,Ballots Cast,,,,2296
Morgan,Ballots Cast,,DEM,,79
Morgan,Ballots Cast,,REP,,2217
Morgan,Ballots Cast Blank,,,,1
Morgan,Morgan County Commission At Large A,,REP,Douglas Perkins,946
Morgan,Morgan County Commission At Large A,,REP,Roland Briar Haslam,1223
Morgan,Morgan County Commission At Large B,,REP,Blaine Fackrell,1057
Morgan,Morgan County Commission At Large B,,REP,Jeff R. Mathews,1102
Morgan,Registered Voters,,,,5871
Morgan,Registered Voters,,DEM,,191
Morgan,Registered Voters,,REP,,5680
Morgan,State Senate,5,DEM,CJ Christina Hernandez,51
Morgan,State Senate,5,DEM,Dakota Wurth,28
Morgan,State Senate,7,REP,Braden Hess,99
Morgan,State Senate,7,REP,Stephanie Hollist,207
Morgan,State Senate,7,REP,Stuart Adams,175
Morgan,U.S. House,3,REP,Celeste Maloy,1442
Morgan,U.S. House,3,REP,Phil Lyman,733
