county,precinct,office,district,party,candidate,votes
Carbon,0402 Scofield,Ballots Cast,,,,10
Carbon,0402 Scofield,Ballots Cast,,REP,,10
Carbon,0402 Scofield,Ballots Cast Blank,,,,0
Carbon,0402 Scofield,Commissioner,,REP,Daniel Campbell,4
Carbon,0402 Scofield,Commissioner,,REP,Larry G Jensen,5
Carbon,0402 Scofield,Commissioner/Surveyor,,REP,Christine F Watkins,7
Carbon,0402 Scofield,Commissioner/Surveyor,,REP,Kourtney Cox,1
Carbon,0402 Scofield,Registered Voters,,,,21
Carbon,0402 Scofield,Registered Voters,,REP,,21
Carbon,0402 Scofield,Sheriff,,REP,Frankie Tapia,3
Carbon,0402 Scofield,Sheriff,,REP,TJ Robertson,4
Carbon,0402 Scofield,State House,67,REP,Jr Bird,6
Carbon,0402 Scofield,State House,67,REP,Yvonne H Jensen,2
Carbon,0402 Scofield,State School Board,14,REP,Linda Hanks,2
Carbon,0402 Scofield,State School Board,14,REP,Nichole Beecher Isom,5
Carbon,0402 Scofield,U.S. House,3,REP,Celeste Maloy,6
Carbon,0402 Scofield,U.S. House,3,REP,Phil Lyman,2
Carbon,0403 Pleasant Valley,Ballots Cast,,,,6
Carbon,0403 Pleasant Valley,Ballots Cast,,REP,,6
Carbon,0403 Pleasant Valley,Ballots Cast Blank,,,,0
Carbon,0403 Pleasant Valley,Commissioner,,REP,Daniel Campbell,4
Carbon,0403 Pleasant Valley,Commissioner,,REP,Larry G Jensen,2
Carbon,0403 Pleasant Valley,Commissioner/Surveyor,,REP,Christine F Watkins,4
Carbon,0403 Pleasant Valley,Commissioner/Surveyor,,REP,Kourtney Cox,2
Carbon,0403 Pleasant Valley,Registered Voters,,,,22
Carbon,0403 Pleasant Valley,Registered Voters,,REP,,22
Carbon,0403 Pleasant Valley,Sheriff,,REP,Frankie Tapia,1
Carbon,0403 Pleasant Valley,Sheriff,,REP,TJ Robertson,5
Carbon,0403 Pleasant Valley,State House,67,REP,Jr Bird,3
Carbon,0403 Pleasant Valley,State House,67,REP,Yvonne H Jensen,3
Carbon,0403 Pleasant Valley,State School Board,14,REP,Linda Hanks,5
Carbon,0403 Pleasant Valley,State School Board,14,REP,Nichole Beecher Isom,1
Carbon,0403 Pleasant Valley,U.S. House,3,REP,Celeste Maloy,5
Carbon,0403 Pleasant Valley,U.S. House,3,REP,Phil Lyman,1
Carbon,0407 East Helper,Ballots Cast,,,,111
Carbon,0407 East Helper,Ballots Cast,,REP,,111
Carbon,0407 East Helper,Ballots Cast Blank,,,,0
Carbon,0407 East Helper,Commissioner,,REP,Daniel Campbell,66
Carbon,0407 East Helper,Commissioner,,REP,Larry G Jensen,39
Carbon,0407 East Helper,Commissioner/Surveyor,,REP,Christine F Watkins,46
Carbon,0407 East Helper,Commissioner/Surveyor,,REP,Kourtney Cox,64
Carbon,0407 East Helper,Registered Voters,,,,211
Carbon,0407 East Helper,Registered Voters,,REP,,211
Carbon,0407 East Helper,Sheriff,,REP,Frankie Tapia,55
Carbon,0407 East Helper,Sheriff,,REP,TJ Robertson,56
Carbon,0407 East Helper,State House,67,REP,Jr Bird,73
Carbon,0407 East Helper,State House,67,REP,Yvonne H Jensen,33
