county,office,district,party,candidate,votes
Utah,Ballots Cast,,,,60548
Utah,Ballots Cast,,NP,,687
Utah,Ballots Cast,,REP,,59861
Utah,Ballots Cast Blank,,,,25
Utah,Board Of Education District 11 (Multi-County),11,REP,Over Votes,0
Utah,Board Of Education District 11 (Multi-County),11,REP,Terry L. Hutchinson,8887
Utah,Board Of Education District 11 (Multi-County),11,REP,Tracy J. Nuttall,9241
Utah,Board Of Education District 11 (Multi-County),11,REP,Under Votes,469
Utah,Board Of Education District 14 (Multi-County),14,REP,Linda Hanks,2996
Utah,Board Of Education District 14 (Multi-County),14,REP,Nichole Beecher Isom,1616
Utah,Board Of Education District 14 (Multi-County),14,REP,Over Votes,0
Utah,Board Of Education District 14 (Multi-County),14,REP,Under Votes,183
Utah,Nebo School District 4 Nebo,4,,Braden Jensen,744
Utah,Nebo School District 4 Nebo,4,,Over Votes,1
Utah,Nebo School District 4 Nebo,4,,Perry C. Ewell,1256
Utah,Nebo School District 4 Nebo,4,,Rick B. Ainge,1766
Utah,Nebo School District 4 Nebo,4,,Under Votes,122
Utah,Registered Voters,,,,224604
Utah,Registered Voters,,NP,,5077
Utah,Registered Voters,,REP,,219527
Utah,Senate,18,REP,Daniel McCay,132
Utah,Senate,18,REP,Doug Fiefia,276
Utah,Senate,18,REP,Over Votes,0
Utah,Senate,18,REP,Under Votes,0
Utah,Senate,21,REP,Brady Brammer,8034
Utah,Senate,21,REP,Kelly Smith,6086
Utah,Senate,21,REP,Over Votes,0
Utah,Senate,21,REP,Under Votes,132
Utah,U.S. House,3,REP,Celeste Maloy,22157
Utah,U.S. House,3,REP,Over Votes,0
Utah,U.S. House,3,REP,Phil Lyman,10704
Utah,U.S. House,3,REP,Under Votes,787
Utah,Utah County Clerk,,REP,Aaron Davidson,25845
Utah,Utah County Clerk,,REP,Corey K Astill,31964
Utah,Utah County Clerk,,REP,Over Votes,2
Utah,Utah County Clerk,,REP,Under Votes,2042
Utah,Utah County Commission Seat A,,REP,Brent V. Bowles,27000
Utah,Utah County Commission Seat A,,REP,Michelle Kaufusi,32162
Utah,Utah County Commission Seat A,,REP,Over Votes,5
Utah,Utah County Commission Seat A,,REP,Under Votes,686
Utah,Utah County Commission Seat B,,REP,Carolina Herrin,13195
Utah,Utah County Commission Seat B,,REP,David M. Spencer,24956
Utah,Utah County Commission Seat B,,REP,Isaac Paxman,20226
Utah,Utah County Commission Seat B,,REP,Over Votes,13
Utah,Utah County Commission Seat B,,REP,Under Votes,1463
