county,office,district,party,candidate,votes
Uintah,Registered Voters,,REP,,13205
Uintah,U.S. House,3,REP,Celeste Maloy,3405
Uintah,U.S. House,3,REP,Phil Lyman,1489
Uintah,Uintah County Clerk-Auditor,,REP,Barry Johnson,1627
Uintah,Uintah County Clerk-Auditor,,REP,Margie Shewell,3286
Uintah,Uintah County Commission Seat A,,REP,Keith G. Campbell,2756
Uintah,Uintah County Commission Seat A,,REP,Matthew Wilber,733
Uintah,Uintah County Commission Seat A,,REP,Randy L. Vincent,1449
Uintah,Uintah County Commission Seat B,,REP,Danny Harrell,2432
Uintah,Uintah County Commission Seat B,,REP,Joe McKea,2437
