county,office,district,party,candidate,votes
Summit,Ballots Cast,,,,5334
Summit,Ballots Cast,,DEM,,1530
Summit,Ballots Cast,,REP,,3804
Summit,Registered Voters,,,,14483
Summit,Registered Voters,,DEM,,3482
Summit,Registered Voters,,REP,,11001
Summit,State House,59,REP,Jeffrey Pierce,523
Summit,State House,59,REP,Luke Searle,261
Summit,State House,59,REP,Over Votes,0
Summit,State House,59,REP,Under Votes,19
Summit,Summit County Council,4,DEM,Christie Babalis,436
Summit,Summit County Council,4,DEM,John Kucera,386
Summit,Summit County Council,4,DEM,Over Votes,1
Summit,Summit County Council,4,DEM,Under Votes,0
Summit,Summit County Council,5,DEM,Canice Harte,361
Summit,Summit County Council,5,DEM,Meredith Reed,346
Summit,Summit County Council,5,DEM,Over Votes,0
Summit,Summit County Council,5,DEM,Under Votes,0
Summit,U.S. House,3,REP,Celeste Maloy,2327
Summit,U.S. House,3,REP,Over Votes,1
Summit,U.S. House,3,REP,Phil Lyman,1411
Summit,U.S. House,3,REP,Under Votes,65
