county,office,district,party,candidate,votes
Emery,Ballots Cast,,,,2139
Emery,Ballots Cast,,REP,,2139
Emery,Ballots Cast Blank,,,,0
Emery,Clerk/Auditor,,REP,Mick Robinson,1037
Emery,Clerk/Auditor,,REP,Over Votes,0
Emery,Clerk/Auditor,,REP,Thomas Hansen,1065
Emery,Clerk/Auditor,,REP,Under Votes,37
Emery,Commissioner B,,REP,David H Sebring,498
Emery,Commissioner B,,REP,Keven A. Jensen,831
Emery,Commissioner B,,REP,Kevin Butler,793
Emery,Commissioner B,,REP,Over Votes,1
Emery,Commissioner B,,REP,Under Votes,16
Emery,Recorder,,REP,Danielle Farley,1251
Emery,Recorder,,REP,Karen Richards,829
Emery,Recorder,,REP,Over Votes,0
Emery,Recorder,,REP,Under Votes,59
Emery,Registered Voters,,,,4034
Emery,Registered Voters,,REP,,4034
Emery,State House,67,REP,Jr Bird,662
Emery,State House,67,REP,Over Votes,0
Emery,State House,67,REP,Under Votes,15
Emery,State House,67,REP,Yvonne H Jensen,959
Emery,State House,69,REP,Daniel Gardner,213
Emery,State House,69,REP,Logan J. Monson,248
Emery,State House,69,REP,Over Votes,0
Emery,State House,69,REP,Under Votes,42
Emery,State School Board,14,REP,Linda Hanks,1461
Emery,State School Board,14,REP,Nichole Beecher Isom,501
Emery,State School Board,14,REP,Over Votes,0
Emery,State School Board,14,REP,Under Votes,177
Emery,U.S. House,3,REP,Celeste Maloy,1292
Emery,U.S. House,3,REP,Over Votes,0
Emery,U.S. House,3,REP,Phil Lyman,773
Emery,U.S. House,3,REP,Under Votes,74
