county,precinct,office,district,seats,party,candidate,votes
Cache,AMA:I,President,,,,Total Votes,235
Cache,AMA:I,President,,,NON,Cornel Ronald WEST / Melina ABDULLAH,1
Cache,AMA:I,President,,,NON,"Lucifer ""JUSTIN CASE"" EVERYLOVE",0
Cache,AMA:I,President,,,CON,Joel SKOUSEN / Rik COMBS,1
Cache,AMA:I,President,,,GRN,Jill STEIN / Rudolph WARE,1
Cache,AMA:I,President,,,REP,Donald J. TRUMP / JD VANCE,189
Cache,AMA:I,President,,,LBT,Chase OLIVER / Mike ter MAAT,1
Cache,AMA:I,President,,,DEM,Kamala D. HARRIS / Tim WALZ,37
Cache,AMA:I,President,,,NON,Claudia DE LA CRUZ / Karina Alexandra GARCIA,0
Cache,AMA:I,President,,,,FUTURE MADAM POTUS,0
Cache,AMA:I,President,,,,Peter SONSKI / Lauren Michelle ONAK,0
Cache,AMA:I,President,,,,Jay J BOWMAN / De D. BOWMAN,0
Cache,AMA:I,President,,,,Steve M. JOHNSON,0
Cache,AMA:I,President,,,,Andre Ramon McNEIL,0
Cache,AMA:I,President,,,,Shondra Yevette IRVING,0
Cache,AMA:I,President,,,,Buddie Arden WILKERSON,0
Cache,AMA:I,President,,,,Over Votes,1
Cache,AMA:I,President,,,,Under Votes,3
Cache,AMA:I,U.S. Senate,,,,Total Votes,235
Cache,AMA:I,U.S. Senate,,,IAP,Carlton E. BOWEN,20
Cache,AMA:I,U.S. Senate,,,REP,John CURTIS,191
Cache,AMA:I,U.S. Senate,,,DEM,Caroline GLEICH,20
Cache,AMA:I,U.S. Senate,,,,Laird FETZER HAMBLIN,0
Cache,AMA:I,U.S. Senate,,,,Over Votes,0
Cache,AMA:I,U.S. Senate,,,,Under Votes,4
Cache,AMA:I,U.S. House,1,,,Total Votes,235
Cache,AMA:I,U.S. House,1,,DEM,Bill CAMPBELL,27
Cache,AMA:I,U.S. House,1,,LBT,Daniel R. COTTAM,5
Cache,AMA:I,U.S. House,1,,REP,Blake D. MOORE,198
Cache,AMA:I,U.S. House,1,,,Over Votes,0
Cache,AMA:I,U.S. House,1,,,Under Votes,5
Cache,AMA:I,Governor,,,,Total Votes,235
Cache,AMA:I,Governor,,,REP,Spencer J. COX / Deidre M. HENDERSON,153
Cache,AMA:I,Governor,,,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,6
Cache,AMA:I,Governor,,,DEM,Brian SMITH KING / Rebekah CUMMINGS,22
Cache,AMA:I,Governor,,,LBT,J. Robert LATHAM / Barry Evan SHORT,2
Cache,AMA:I,Governor,,,NON,Tom TOMENY / William LANSING TAYLOR,4
Cache,AMA:I,Governor,,,,Phil LYMAN / Natalie CLAWSON,43
Cache,AMA:I,Governor,,,,Charlie TAUTUAA / Sylvia MIERA FISK,0
Cache,AMA:I,Governor,,,,Over Votes,1
Cache,AMA:I,Governor,,,,Under Votes,4
Cache,AMA:I,Attorney General,,,,Total Votes,235
Cache,AMA:I,Attorney General,,,REP,Derek BROWN,177
Cache,AMA:I,Attorney General,,,DEM,Rudy J BAUTISTA,22
Cache,AMA:I,Attorney General,,,LBT,W. Andrew McCULLOUGH,9
Cache,AMA:I,Attorney General,,,NON,Austin HEPWORTH,10
Cache,AMA:I,Attorney General,,,UUP,Michelle QUIST,9
Cache,AMA:I,Attorney General,,,,Over Votes,0
Cache,AMA:I,Attorney General,,,,Under Votes,8
Cache,AMA:I,State Auditor,,,,Total Votes,235
Cache,AMA:I,State Auditor,,,REP,Tina CANNON,177
Cache,AMA:I,State Auditor,,,CON,Jeffrey L. OSTLER,24
Cache,AMA:I,State Auditor,,,DEM,Catherine VOUTAZ,25
Cache,AMA:I,State Auditor,,,,Over Votes,0
Cache,AMA:I,State Auditor,,,,Under Votes,9
Cache,AMA:I,State Treasurer,,,,Total Votes,235
Cache,AMA:I,State Treasurer,,,UFP,Miles POMEROY,8
Cache,AMA:I,State Treasurer,,,REP,Marlo M. OAKS,189
Cache,AMA:I,State Treasurer,,,DEM,Neil A HANSEN,30
Cache,AMA:I,State Treasurer,,,,Over Votes,0
Cache,AMA:I,State Treasurer,,,,Under Votes,8
Cache,AMA:I,State Senate,2,,,Total Votes,235
Cache,AMA:I,State Senate,2,,REP,Chris WILSON,201
Cache,AMA:I,State Senate,2,,DEM,Nancy HUNTLY,25
Cache,AMA:I,State Senate,2,,,Over Votes,0
Cache,AMA:I,State Senate,2,,,Under Votes,9
Cache,AMA:I,State House,2,,,Total Votes,235
Cache,AMA:I,State House,2,,DEM,Tom LILJEGREN,29
Cache,AMA:I,State House,2,,REP,Michael J. PETERSEN,190
Cache,AMA:I,State House,2,,,Over Votes,0
Cache,AMA:I,State House,2,,,Under Votes,16
Cache,AMA:I,County Council,North 4,,,Total Votes,235
Cache,AMA:I,County Council,North 4,,REP,David ERICKSON,194
Cache,AMA:I,County Council,North 4,,,Over Votes,0
Cache,AMA:I,County Council,North 4,,,Under Votes,41
Cache,AMA:I,County Assessor,,,,Total Votes,235
Cache,AMA:I,County Assessor,,,REP,Brett ROBINSON,190
Cache,AMA:I,County Assessor,,,,Over Votes,0
Cache,AMA:I,County Assessor,,,,Under Votes,45
Cache,AMA:I,County Attorney,,,,Total Votes,235
Cache,AMA:I,County Attorney,,,REP,K. Taylor SORENSEN,190
Cache,AMA:I,County Attorney,,,,Over Votes,0
Cache,AMA:I,County Attorney,,,,Under Votes,45
Cache,AMA:I,County Auditor,,,,Total Votes,235
Cache,AMA:I,County Auditor,,,REP,Matthew C FUNK,190
Cache,AMA:I,County Auditor,,,,Over Votes,0
Cache,AMA:I,County Auditor,,,,Under Votes,45
Cache,AMA:I,County Clerk,,,,Total Votes,235
Cache,AMA:I,County Clerk,,,REP,Bryson J. BEHM,159
Cache,AMA:I,County Clerk,,,NON,David R. GILLIE,45
Cache,AMA:I,County Clerk,,,,Over Votes,0
Cache,AMA:I,County Clerk,,,,Under Votes,31
Cache,AMA:I,County Recorder,,,,Total Votes,235
Cache,AMA:I,County Recorder,,,REP,Tennille JOHNSON,183
Cache,AMA:I,County Recorder,,,,Over Votes,0
Cache,AMA:I,County Recorder,,,,Under Votes,52
Cache,AMA:I,County Treasurer,,,,Total Votes,235
Cache,AMA:I,County Treasurer,,,REP,Craig MCALLISTER,190
Cache,AMA:I,County Treasurer,,,,Over Votes,0
Cache,AMA:I,County Treasurer,,,,Under Votes,45
Cache,AMA:I,Cache Water Commission,At Large,,,Total Votes,235
Cache,AMA:I,Cache Water Commission,At Large,,NON,Jared L. CLAWSON,160
Cache,AMA:I,Cache Water Commission,At Large,,NON,Brett ROPER,143
Cache,AMA:I,Cache Water Commission,At Large,,,Over Votes,0
Cache,AMA:I,Cache Water Commission,At Large,,,Under Votes,167
Cache,AMA:I,Cache Water Commission,North 4,,,Total Votes,235
Cache,AMA:I,Cache Water Commission,North 4,,NON,Max L. PIERCE,186
Cache,AMA:I,Cache Water Commission,North 4,,,Over Votes,0
Cache,AMA:I,Cache Water Commission,North 4,,,Under Votes,49
Cache,AMA:I,Retain Supreme Court Justice-Matthew B. DURRANT,,,,Total Votes,235
Cache,AMA:I,Retain Supreme Court Justice-Matthew B. DURRANT,,,NON,Yes,174
Cache,AMA:I,Retain Supreme Court Justice-Matthew B. DURRANT,,,NON,No,37
Cache,AMA:I,Retain Supreme Court Justice-Matthew B. DURRANT,,,,Over Votes,0
Cache,AMA:I,Retain Supreme Court Justice-Matthew B. DURRANT,,,,Under Votes,24
Cache,AMA:I,Retain Court of Appeals Justice-Ryan D. TENNEY,,,,Total Votes,235
Cache,AMA:I,Retain Court of Appeals Justice-Ryan D. TENNEY,,,NON,Yes,180
Cache,AMA:I,Retain Court of Appeals Justice-Ryan D. TENNEY,,,NON,No,30
Cache,AMA:I,Retain Court of Appeals Justice-Ryan D. TENNEY,,,,Over Votes,0
Cache,AMA:I,Retain Court of Appeals Justice-Ryan D. TENNEY,,,,Under Votes,25
Cache,AMA:I,Retain 1st District Court Judge-Spencer D. WALSH,,,,Total Votes,235
Cache,AMA:I,Retain 1st District Court Judge-Spencer D. WALSH,,,NON,Yes,180
Cache,AMA:I,Retain 1st District Court Judge-Spencer D. WALSH,,,NON,No,30
Cache,AMA:I,Retain 1st District Court Judge-Spencer D. WALSH,,,,Over Votes,0
Cache,AMA:I,Retain 1st District Court Judge-Spencer D. WALSH,,,,Under Votes,25
Cache,AMA:I,Retain 1st District Court Judge-Brandon J. MAYNARD,,,,Total Votes,235
Cache,AMA:I,Retain 1st District Court Judge-Brandon J. MAYNARD,,,NON,Yes,178
Cache,AMA:I,Retain 1st District Court Judge-Brandon J. MAYNARD,,,NON,No,31
Cache,AMA:I,Retain 1st District Court Judge-Brandon J. MAYNARD,,,,Over Votes,0
Cache,AMA:I,Retain 1st District Court Judge-Brandon J. MAYNARD,,,,Under Votes,26
Cache,AMA:I,Retain 1st District Juvenile Court Judge-Bryan P GALLOWAY,,,,Total Votes,235
Cache,AMA:I,Retain 1st District Juvenile Court Judge-Bryan P GALLOWAY,,,NON,Yes,181
Cache,AMA:I,Retain 1st District Juvenile Court Judge-Bryan P GALLOWAY,,,NON,No,30
Cache,AMA:I,Retain 1st District Juvenile Court Judge-Bryan P GALLOWAY,,,,Over Votes,0
Cache,AMA:I,Retain 1st District Juvenile Court Judge-Bryan P GALLOWAY,,,,Under Votes,24
Cache,AMA:I,Constitutional Amendment B,,,,Total Votes,235
Cache,AMA:I,Constitutional Amendment B,,,NON,For,136
Cache,AMA:I,Constitutional Amendment B,,,NON,Against,85
Cache,AMA:I,Constitutional Amendment B,,,,Over Votes,0
Cache,AMA:I,Constitutional Amendment B,,,,Under Votes,14
Cache,AMA:I,Constitutional Amendment C,,,,Total Votes,235
Cache,AMA:I,Constitutional Amendment C,,,NON,For,197
Cache,AMA:I,Constitutional Amendment C,,,NON,Against,27
Cache,AMA:I,Constitutional Amendment C,,,,Over Votes,0
Cache,AMA:I,Constitutional Amendment C,,,,Under Votes,11
Cache,AMA:U1,President,,,,Total Votes,2
Cache,AMA:U1,President,,,NON,Cornel Ronald WEST / Melina ABDULLAH,
Cache,AMA:U1,President,,,NON,"Lucifer ""JUSTIN CASE"" EVERYLOVE",
Cache,AMA:U1,President,,,CON,Joel SKOUSEN / Rik COMBS,
Cache,AMA:U1,President,,,GRN,Jill STEIN / Rudolph WARE,
Cache,AMA:U1,President,,,REP,Donald J. TRUMP / JD VANCE,
Cache,AMA:U1,President,,,LBT,Chase OLIVER / Mike ter MAAT,
Cache,AMA:U1,President,,,DEM,Kamala D. HARRIS / Tim WALZ,
Cache,AMA:U1,President,,,NON,Claudia DE LA CRUZ / Karina Alexandra GARCIA,
Cache,AMA:U1,President,,,,FUTURE MADAM POTUS,
Cache,AMA:U1,President,,,,Peter SONSKI / Lauren Michelle ONAK,
Cache,AMA:U1,President,,,,Jay J BOWMAN / De D. BOWMAN,
Cache,AMA:U1,President,,,,Steve M. JOHNSON,
Cache,AMA:U1,President,,,,Andre Ramon McNEIL,
Cache,AMA:U1,President,,,,Shondra Yevette IRVING,
Cache,AMA:U1,President,,,,Buddie Arden WILKERSON,
Cache,AMA:U1,President,,,,Over Votes,
Cache,AMA:U1,President,,,,Under Votes,
Cache,AMA:U1,U.S. Senate,,,,Total Votes,2
Cache,AMA:U1,U.S. Senate,,,IAP,Carlton E. BOWEN,
Cache,AMA:U1,U.S. Senate,,,REP,John CURTIS,
Cache,AMA:U1,U.S. Senate,,,DEM,Caroline GLEICH,
Cache,AMA:U1,U.S. Senate,,,,Laird FETZER HAMBLIN,
Cache,AMA:U1,U.S. Senate,,,,Over Votes,
Cache,AMA:U1,U.S. Senate,,,,Under Votes,
Cache,AMA:U1,U.S. House,1,,,Total Votes,2
Cache,AMA:U1,U.S. House,1,,DEM,Bill CAMPBELL,
Cache,AMA:U1,U.S. House,1,,LBT,Daniel R. COTTAM,
Cache,AMA:U1,U.S. House,1,,REP,Blake D. MOORE,
Cache,AMA:U1,U.S. House,1,,,Over Votes,
Cache,AMA:U1,U.S. House,1,,,Under Votes,
Cache,AMA:U1,Governor,,,,Total Votes,2
Cache,AMA:U1,Governor,,,REP,Spencer J. COX / Deidre M. HENDERSON,
Cache,AMA:U1,Governor,,,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,
Cache,AMA:U1,Governor,,,DEM,Brian SMITH KING / Rebekah CUMMINGS,
Cache,AMA:U1,Governor,,,LBT,J. Robert LATHAM / Barry Evan SHORT,
Cache,AMA:U1,Governor,,,NON,Tom TOMENY / William LANSING TAYLOR,
Cache,AMA:U1,Governor,,,,Phil LYMAN / Natalie CLAWSON,
Cache,AMA:U1,Governor,,,,Charlie TAUTUAA / Sylvia MIERA FISK,
Cache,AMA:U1,Governor,,,,Over Votes,
Cache,AMA:U1,Governor,,,,Under Votes,
Cache,AMA:U1,Attorney General,,,,Total Votes,2
Cache,AMA:U1,Attorney General,,,REP,Derek BROWN,
Cache,AMA:U1,Attorney General,,,DEM,Rudy J BAUTISTA,
Cache,AMA:U1,Attorney General,,,LBT,W. Andrew McCULLOUGH,
Cache,AMA:U1,Attorney General,,,NON,Austin HEPWORTH,
Cache,AMA:U1,Attorney General,,,UUP,Michelle QUIST,
Cache,AMA:U1,Attorney General,,,,Over Votes,
Cache,AMA:U1,Attorney General,,,,Under Votes,
Cache,AMA:U1,State Auditor,,,,Total Votes,2
Cache,AMA:U1,State Auditor,,,REP,Tina CANNON,
Cache,AMA:U1,State Auditor,,,CON,Jeffrey L. OSTLER,
Cache,AMA:U1,State Auditor,,,DEM,Catherine VOUTAZ,
Cache,AMA:U1,State Auditor,,,,Over Votes,
Cache,AMA:U1,State Auditor,,,,Under Votes,
Cache,AMA:U1,State Treasurer,,,,Total Votes,2
Cache,AMA:U1,State Treasurer,,,UFP,Miles POMEROY,
Cache,AMA:U1,State Treasurer,,,REP,Marlo M. OAKS,
Cache,AMA:U1,State Treasurer,,,DEM,Neil A HANSEN,
Cache,AMA:U1,State Treasurer,,,,Over Votes,
Cache,AMA:U1,State Treasurer,,,,Under Votes,
Cache,AMA:U1,State Senate,2,,,Total Votes,2
Cache,AMA:U1,State Senate,2,,REP,Chris WILSON,
Cache,AMA:U1,State Senate,2,,DEM,Nancy HUNTLY,
Cache,AMA:U1,State Senate,2,,,Over Votes,
Cache,AMA:U1,State Senate,2,,,Under Votes,
Cache,AMA:U1,State House,2,,,Total Votes,2
Cache,AMA:U1,State House,2,,DEM,Tom LILJEGREN,
Cache,AMA:U1,State House,2,,REP,Michael J. PETERSEN,
Cache,AMA:U1,State House,2,,,Over Votes,
Cache,AMA:U1,State House,2,,,Under Votes,
Cache,AMA:U1,County Council,North 4,,,Total Votes,2
Cache,AMA:U1,County Council,North 4,,REP,David ERICKSON,
Cache,AMA:U1,County Council,North 4,,,Over Votes,
Cache,AMA:U1,County Council,North 4,,,Under Votes,
Cache,AMA:U1,County Assessor,,,,Total Votes,2
Cache,AMA:U1,County Assessor,,,REP,Brett ROBINSON,
Cache,AMA:U1,County Assessor,,,,Over Votes,
Cache,AMA:U1,County Assessor,,,,Under Votes,
Cache,AMA:U1,County Attorney,,,,Total Votes,2
Cache,AMA:U1,County Attorney,,,REP,K. Taylor SORENSEN,
Cache,AMA:U1,County Attorney,,,,Over Votes,
Cache,AMA:U1,County Attorney,,,,Under Votes,
Cache,AMA:U1,County Auditor,,,,Total Votes,2
Cache,AMA:U1,County Auditor,,,REP,Matthew C FUNK,
Cache,AMA:U1,County Auditor,,,,Over Votes,
Cache,AMA:U1,County Auditor,,,,Under Votes,
Cache,AMA:U1,County Clerk,,,,Total Votes,2
Cache,AMA:U1,County Clerk,,,REP,Bryson J. BEHM,
Cache,AMA:U1,County Clerk,,,NON,David R. GILLIE,
Cache,AMA:U1,County Clerk,,,,Over Votes,
Cache,AMA:U1,County Clerk,,,,Under Votes,
Cache,AMA:U1,County Recorder,,,,Total Votes,2
Cache,AMA:U1,County Recorder,,,REP,Tennille JOHNSON,
Cache,AMA:U1,County Recorder,,,,Over Votes,
Cache,AMA:U1,County Recorder,,,,Under Votes,
Cache,AMA:U1,County Treasurer,,,,Total Votes,2
Cache,AMA:U1,County Treasurer,,,REP,Craig MCALLISTER,
Cache,AMA:U1,County Treasurer,,,,Over Votes,
Cache,AMA:U1,County Treasurer,,,,Under Votes,
Cache,AMA:U1,Cache Water Commission,At Large,,,Total Votes,2
Cache,AMA:U1,Cache Water Commission,At Large,,NON,Jared L. CLAWSON,
Cache,AMA:U1,Cache Water Commission,At Large,,NON,Brett ROPER,
Cache,AMA:U1,Cache Water Commission,At Large,,,Over Votes,
Cache,AMA:U1,Cache Water Commission,At Large,,,Under Votes,
Cache,AMA:U1,Cache Water Commission,North 4,,,Total Votes,2
Cache,AMA:U1,Cache Water Commission,North 4,,NON,Max L. PIERCE,
Cache,AMA:U1,Cache Water Commission,North 4,,,Over Votes,
Cache,AMA:U1,Cache Water Commission,North 4,,,Under Votes,
Cache,AMA:U1,Retain Supreme Court Justice-Matthew B. DURRANT,,,,Total Votes,2
Cache,AMA:U1,Retain Supreme Court Justice-Matthew B. DURRANT,,,NON,Yes,
Cache,AMA:U1,Retain Supreme Court Justice-Matthew B. DURRANT,,,NON,No,
Cache,AMA:U1,Retain Supreme Court Justice-Matthew B. DURRANT,,,,Over Votes,
Cache,AMA:U1,Retain Supreme Court Justice-Matthew B. DURRANT,,,,Under Votes,
Cache,AMA:U1,Retain Court of Appeals Justice-Ryan D. TENNEY,,,,Total Votes,2
Cache,AMA:U1,Retain Court of Appeals Justice-Ryan D. TENNEY,,,NON,Yes,
Cache,AMA:U1,Retain Court of Appeals Justice-Ryan D. TENNEY,,,NON,No,
Cache,AMA:U1,Retain Court of Appeals Justice-Ryan D. TENNEY,,,,Over Votes,
Cache,AMA:U1,Retain Court of Appeals Justice-Ryan D. TENNEY,,,,Under Votes,
Cache,AMA:U1,Retain 1st District Court Judge-Spencer D. WALSH,,,,Total Votes,2
Cache,AMA:U1,Retain 1st District Court Judge-Spencer D. WALSH,,,NON,Yes,
Cache,AMA:U1,Retain 1st District Court Judge-Spencer D. WALSH,,,NON,No,
Cache,AMA:U1,Retain 1st District Court Judge-Spencer D. WALSH,,,,Over Votes,
Cache,AMA:U1,Retain 1st District Court Judge-Spencer D. WALSH,,,,Under Votes,
Cache,AMA:U1,Retain 1st District Court Judge-Brandon J. MAYNARD,,,,Total Votes,2
Cache,AMA:U1,Retain 1st District Court Judge-Brandon J. MAYNARD,,,NON,Yes,
Cache,AMA:U1,Retain 1st District Court Judge-Brandon J. MAYNARD,,,NON,No,
Cache,AMA:U1,Retain 1st District Court Judge-Brandon J. MAYNARD,,,,Over Votes,
Cache,AMA:U1,Retain 1st District Court Judge-Brandon J. MAYNARD,,,,Under Votes,
Cache,AMA:U1,Retain 1st District Juvenile Court Judge-Bryan P GALLOWAY,,,,Total Votes,2
Cache,AMA:U1,Retain 1st District Juvenile Court Judge-Bryan P GALLOWAY,,,NON,Yes,
Cache,AMA:U1,Retain 1st District Juvenile Court Judge-Bryan P GALLOWAY,,,NON,No,
Cache,AMA:U1,Retain 1st District Juvenile Court Judge-Bryan P GALLOWAY,,,,Over Votes,
Cache,AMA:U1,Retain 1st District Juvenile Court Judge-Bryan P GALLOWAY,,,,Under Votes,
Cache,AMA:U1,Constitutional Amendment B,,,,Total Votes,2
Cache,AMA:U1,Constitutional Amendment B,,,NON,For,
Cache,AMA:U1,Constitutional Amendment B,,,NON,Against,
Cache,AMA:U1,Constitutional Amendment B,,,,Over Votes,
Cache,AMA:U1,Constitutional Amendment B,,,,Under Votes,
Cache,AMA:U1,Constitutional Amendment C,,,,Total Votes,2
Cache,AMA:U1,Constitutional Amendment C,,,NON,For,
Cache,AMA:U1,Constitutional Amendment C,,,NON,Against,
Cache,AMA:U1,Constitutional Amendment C,,,,Over Votes,
Cache,AMA:U1,Constitutional Amendment C,,,,Under Votes,
Cache,AMA:U2,President,,,,Total Votes,0
Cache,AMA:U2,President,,,NON,Cornel Ronald WEST / Melina ABDULLAH,0
Cache,AMA:U2,President,,,NON,"Lucifer ""JUSTIN CASE"" EVERYLOVE",0
Cache,AMA:U2,President,,,CON,Joel SKOUSEN / Rik COMBS,0
Cache,AMA:U2,President,,,GRN,Jill STEIN / Rudolph WARE,0
Cache,AMA:U2,President,,,REP,Donald J. TRUMP / JD VANCE,0
Cache,AMA:U2,President,,,LBT,Chase OLIVER / Mike ter MAAT,0
Cache,AMA:U2,President,,,DEM,Kamala D. HARRIS / Tim WALZ,0
Cache,AMA:U2,President,,,NON,Claudia DE LA CRUZ / Karina Alexandra GARCIA,0
Cache,AMA:U2,President,,,,FUTURE MADAM POTUS,0
Cache,AMA:U2,President,,,,Peter SONSKI / Lauren Michelle ONAK,0
Cache,AMA:U2,President,,,,Jay J BOWMAN / De D. BOWMAN,0
Cache,AMA:U2,President,,,,Steve M. JOHNSON,0
Cache,AMA:U2,President,,,,Andre Ramon McNEIL,0
Cache,AMA:U2,President,,,,Shondra Yevette IRVING,0
Cache,AMA:U2,President,,,,Buddie Arden WILKERSON,0
Cache,AMA:U2,President,,,,Over Votes,0
Cache,AMA:U2,President,,,,Under Votes,0
Cache,AMA:U2,U.S. Senate,,,,Total Votes,0
Cache,AMA:U2,U.S. Senate,,,IAP,Carlton E. BOWEN,0
Cache,AMA:U2,U.S. Senate,,,REP,John CURTIS,0
Cache,AMA:U2,U.S. Senate,,,DEM,Caroline GLEICH,0
Cache,AMA:U2,U.S. Senate,,,,Laird FETZER HAMBLIN,0
Cache,AMA:U2,U.S. Senate,,,,Over Votes,0
Cache,AMA:U2,U.S. Senate,,,,Under Votes,0
Cache,AMA:U2,U.S. House,1,,,Total Votes,0
Cache,AMA:U2,U.S. House,1,,DEM,Bill CAMPBELL,0
Cache,AMA:U2,U.S. House,1,,LBT,Daniel R. COTTAM,0
Cache,AMA:U2,U.S. House,1,,REP,Blake D. MOORE,0
Cache,AMA:U2,U.S. House,1,,,Over Votes,0
Cache,AMA:U2,U.S. House,1,,,Under Votes,0
Cache,AMA:U2,Governor,,,,Total Votes,0
Cache,AMA:U2,Governor,,,REP,Spencer J. COX / Deidre M. HENDERSON,0
Cache,AMA:U2,Governor,,,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,0
Cache,AMA:U2,Governor,,,DEM,Brian SMITH KING / Rebekah CUMMINGS,0
Cache,AMA:U2,Governor,,,LBT,J. Robert LATHAM / Barry Evan SHORT,0
Cache,AMA:U2,Governor,,,NON,Tom TOMENY / William LANSING TAYLOR,0
Cache,AMA:U2,Governor,,,,Phil LYMAN / Natalie CLAWSON,0
Cache,AMA:U2,Governor,,,,Charlie TAUTUAA / Sylvia MIERA FISK,0
Cache,AMA:U2,Governor,,,,Over Votes,0
Cache,AMA:U2,Governor,,,,Under Votes,0
Cache,AMA:U2,Attorney General,,,,Total Votes,0
Cache,AMA:U2,Attorney General,,,REP,Derek BROWN,0
Cache,AMA:U2,Attorney General,,,DEM,Rudy J BAUTISTA,0
Cache,AMA:U2,Attorney General,,,LBT,W. Andrew McCULLOUGH,0
Cache,AMA:U2,Attorney General,,,NON,Austin HEPWORTH,0
Cache,AMA:U2,Attorney General,,,UUP,Michelle QUIST,0
Cache,AMA:U2,Attorney General,,,,Over Votes,0
Cache,AMA:U2,Attorney General,,,,Under Votes,0
Cache,AMA:U2,State Auditor,,,,Total Votes,0
Cache,AMA:U2,State Auditor,,,REP,Tina CANNON,0
Cache,AMA:U2,State Auditor,,,CON,Jeffrey L. OSTLER,0
Cache,AMA:U2,State Auditor,,,DEM,Catherine VOUTAZ,0
Cache,AMA:U2,State Auditor,,,,Over Votes,0
Cache,AMA:U2,State Auditor,,,,Under Votes,0
Cache,AMA:U2,State Treasurer,,,,Total Votes,0
Cache,AMA:U2,State Treasurer,,,UFP,Miles POMEROY,0
Cache,AMA:U2,State Treasurer,,,REP,Marlo M. OAKS,0
Cache,AMA:U2,State Treasurer,,,DEM,Neil A HANSEN,0
Cache,AMA:U2,State Treasurer,,,,Over Votes,0
Cache,AMA:U2,State Treasurer,,,,Under Votes,0
Cache,AMA:U2,State Senate,2,,,Total Votes,0
Cache,AMA:U2,State Senate,2,,REP,Chris WILSON,0
Cache,AMA:U2,State Senate,2,,DEM,Nancy HUNTLY,0
Cache,AMA:U2,State Senate,2,,,Over Votes,0
Cache,AMA:U2,State Senate,2,,,Under Votes,0
Cache,AMA:U2,State House,2,,,Total Votes,0
Cache,AMA:U2,State House,2,,DEM,Tom LILJEGREN,0
Cache,AMA:U2,State House,2,,REP,Michael J. PETERSEN,0
Cache,AMA:U2,State House,2,,,Over Votes,0
Cache,AMA:U2,State House,2,,,Under Votes,0
Cache,AMA:U2,County Council,North 4,,,Total Votes,0
Cache,AMA:U2,County Council,North 4,,REP,David ERICKSON,0
Cache,AMA:U2,County Council,North 4,,,Over Votes,0
Cache,AMA:U2,County Council,North 4,,,Under Votes,0
Cache,AMA:U2,County Assessor,,,,Total Votes,0
Cache,AMA:U2,County Assessor,,,REP,Brett ROBINSON,0
Cache,AMA:U2,County Assessor,,,,Over Votes,0
Cache,AMA:U2,County Assessor,,,,Under Votes,0
Cache,AMA:U2,County Attorney,,,,Total Votes,0
Cache,AMA:U2,County Attorney,,,REP,K. Taylor SORENSEN,0
Cache,AMA:U2,County Attorney,,,,Over Votes,0
Cache,AMA:U2,County Attorney,,,,Under Votes,0
Cache,AMA:U2,County Auditor,,,,Total Votes,0
Cache,AMA:U2,County Auditor,,,REP,Matthew C FUNK,0
Cache,AMA:U2,County Auditor,,,,Over Votes,0
Cache,AMA:U2,County Auditor,,,,Under Votes,0
Cache,AMA:U2,County Clerk,,,,Total Votes,0
Cache,AMA:U2,County Clerk,,,REP,Bryson J. BEHM,0
Cache,AMA:U2,County Clerk,,,NON,David R. GILLIE,0
Cache,AMA:U2,County Clerk,,,,Over Votes,0
Cache,AMA:U2,County Clerk,,,,Under Votes,0
Cache,AMA:U2,County Recorder,,,,Total Votes,0
Cache,AMA:U2,County Recorder,,,REP,Tennille JOHNSON,0
Cache,AMA:U2,County Recorder,,,,Over Votes,0
Cache,AMA:U2,County Recorder,,,,Under Votes,0
Cache,AMA:U2,County Treasurer,,,,Total Votes,0
Cache,AMA:U2,County Treasurer,,,REP,Craig MCALLISTER,0
Cache,AMA:U2,County Treasurer,,,,Over Votes,0
Cache,AMA:U2,County Treasurer,,,,Under Votes,0
Cache,AMA:U2,Cache Water Commission,At Large,,,Total Votes,0
Cache,AMA:U2,Cache Water Commission,At Large,,NON,Jared L. CLAWSON,0
Cache,AMA:U2,Cache Water Commission,At Large,,NON,Brett ROPER,0
Cache,AMA:U2,Cache Water Commission,At Large,,,Over Votes,0
Cache,AMA:U2,Cache Water Commission,At Large,,,Under Votes,0
Cache,AMA:U2,Cache Water Commission,North 4,,,Total Votes,0
Cache,AMA:U2,Cache Water Commission,North 4,,NON,Max L. PIERCE,0
Cache,AMA:U2,Cache Water Commission,North 4,,,Over Votes,0
Cache,AMA:U2,Cache Water Commission,North 4,,,Under Votes,0
Cache,AMA:U2,Retain Supreme Court Justice-Matthew B. DURRANT,,,,Total Votes,0
Cache,AMA:U2,Retain Supreme Court Justice-Matthew B. DURRANT,,,NON,Yes,0
Cache,AMA:U2,Retain Supreme Court Justice-Matthew B. DURRANT,,,NON,No,0
Cache,AMA:U2,Retain Supreme Court Justice-Matthew B. DURRANT,,,,Over Votes,0
Cache,AMA:U2,Retain Supreme Court Justice-Matthew B. DURRANT,,,,Under Votes,0
Cache,AMA:U2,Retain Court of Appeals Justice-Ryan D. TENNEY,,,,Total Votes,0
Cache,AMA:U2,Retain Court of Appeals Justice-Ryan D. TENNEY,,,NON,Yes,0
