county,precinct,office,district,seats,party,candidate,votes
Wayne,Loa Inside/Outside,State House,69,1,REP,Joann BRINTON,309
Wayne,Loa Inside/Outside,State House,69,1,REP,Roger Stanley BRIAN,285
Wayne,Loa Inside/Outside,County Assessor,,1,REP,Sharon E. TORGERSON,291
Wayne,Loa Inside/Outside,County Treasurer/Recorder,,1,REP,Colleen ALLEN,339
Wayne,Loa Inside/Outside,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,Yes,257
Wayne,Loa Inside/Outside,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,No,38
Wayne,Loa Inside/Outside,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,Yes,270
Wayne,Loa Inside/Outside,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,No,36
Wayne,Loa Inside/Outside,Constitutional Amendment B,,1,,For,245
Wayne,Loa Inside/Outside,Constitutional Amendment B,,1,,Against,96
Wayne,Loa Inside/Outside,Constitutional Amendment C,,1,,For,309
Wayne,Loa Inside/Outside,Constitutional Amendment C,,1,,Against,39
Wayne,Loa Inside/Outside,Bond Issue Rural County Health Care Tax,,1,,For,281
Wayne,Loa Inside/Outside,Bond Issue Rural County Health Care Tax,,1,,Against,79
Wayne,Lyman Inside/Outside,President,,1,,Cornel Ronald WEST / Melina ABDULLAH,0
Wayne,Lyman Inside/Outside,President,,1,,"Lucifer ""JUSTIN CASE"" EVERYLOVE",0
Wayne,Lyman Inside/Outside,President,,1,CON,Joel SKOUSEN / Rik COMBS,0
Wayne,Lyman Inside/Outside,President,,1,GRN,Jill STEIN / Rudolph WARE,0
Wayne,Lyman Inside/Outside,President,,1,REP,Donald J. TRUMP/ JD VANCE,169
Wayne,Lyman Inside/Outside,President,,1,LBT,Chase OLIVER / Mike ter MAAT,1
Wayne,Lyman Inside/Outside,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,15
Wayne,Lyman Inside/Outside,President,,1,,Not Assigned,1
Wayne,Lyman Inside/Outside,U.S. Senate,,1,IAP,Carleton E. BOWEN,16
Wayne,Lyman Inside/Outside,U.S. Senate,,1,REP,John CURTIS,154
Wayne,Lyman Inside/Outside,U.S. Senate,,1,DEM,Caroline GLEICH,7
Wayne,Lyman Inside/Outside,U.S. Senate,,1,,Write-In Totals,0
Wayne,Lyman Inside/Outside,U.S. Senate,,1,,Not Assigned,0
Wayne,Lyman Inside/Outside,U.S. House,2,1,DEM,Nathaniel E WOODWARD,12
Wayne,Lyman Inside/Outside,U.S. House,2,1,CON,Cassie EASLEY,3
Wayne,Lyman Inside/Outside,U.S. House,2,1,REP,Celeste MALOY,164
Wayne,Lyman Inside/Outside,U.S. House,2,1,,Tyler MURSET,2
Wayne,Lyman Inside/Outside,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,123
Wayne,Lyman Inside/Outside,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,0
Wayne,Lyman Inside/Outside,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,7
Wayne,Lyman Inside/Outside,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,0
Wayne,Lyman Inside/Outside,Governor,,1,,Tom TOMENY / William LANSING TAYLOR,0
Wayne,Lyman Inside/Outside,Governor,,1,,Write-In Totals,53
Wayne,Lyman Inside/Outside,Governor,,1,,Not Assigned,0
Wayne,Lyman Inside/Outside,Attorney General,,1,REP,Derek BROWN,164
Wayne,Lyman Inside/Outside,Attorney General,,1,DEM,Rudy J BAUTISTA,7
Wayne,Lyman Inside/Outside,Attorney General,,1,LBT,W. Andrew McCULLOUGH,3
Wayne,Lyman Inside/Outside,Attorney General,,1,,Austin HEPWORTH,3
Wayne,Lyman Inside/Outside,Attorney General,,1,UUP,Michelle QUIST,1
Wayne,Lyman Inside/Outside,State Auditor,,1,REP,Tina CANNON,162
Wayne,Lyman Inside/Outside,State Auditor,,1,CON,Jeffery L. OSTLER,7
Wayne,Lyman Inside/Outside,State Auditor,,1,DEM,Catherine VOUTAZ,7
Wayne,Lyman Inside/Outside,State Treasurer,,1,UFP,Miles POMEROY,5
Wayne,Lyman Inside/Outside,State Treasurer,,1,REP,Marlo M. OAKS,162
Wayne,Lyman Inside/Outside,State Treasurer,,1,DEM,Neil A HANSEN,9
Wayne,Lyman Inside/Outside,State Senate,27,1,REP,Derrin OWENS,163
Wayne,Lyman Inside/Outside,State House,69,1,REP,Logan James MONSON,155
Wayne,Lyman Inside/Outside,State House,69,1,DEM,Davina SMITH,23
Wayne,Lyman Inside/Outside,State House,69,1,REP,Joann BRINTON,162
Wayne,Lyman Inside/Outside,State House,69,1,REP,Roger Stanley BRIAN,153
Wayne,Lyman Inside/Outside,County Assessor,,1,REP,Sharon E. TORGERSON,158
Wayne,Lyman Inside/Outside,County Treasurer/Recorder,,1,REP,Colleen ALLEN,173
Wayne,Lyman Inside/Outside,Local School Board,1,1,,Liz TORGERSON,165
Wayne,Lyman Inside/Outside,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,Yes,133
Wayne,Lyman Inside/Outside,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,No,22
Wayne,Lyman Inside/Outside,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,Yes,134
Wayne,Lyman Inside/Outside,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,No,20
Wayne,Lyman Inside/Outside,Constitutional Amendment B,,1,,For,113
Wayne,Lyman Inside/Outside,Constitutional Amendment B,,1,,Against,65
Wayne,Lyman Inside/Outside,Constitutional Amendment C,,1,,For,164
Wayne,Lyman Inside/Outside,Constitutional Amendment C,,1,,Against,15
Wayne,Lyman Inside/Outside,Bond Issue Rural County Health Care Tax,,1,,For,131
Wayne,Lyman Inside/Outside,Bond Issue Rural County Health Care Tax,,1,,Against,52
Wayne,Bicknell Inside/Outside,President,,1,,Cornel Ronald WEST / Melina ABDULLAH,1
Wayne,Bicknell Inside/Outside,President,,1,,"Lucifer ""JUSTIN CASE"" EVERYLOVE",0
Wayne,Bicknell Inside/Outside,President,,1,CON,Joel SKOUSEN / Rik COMBS,2
Wayne,Bicknell Inside/Outside,President,,1,GRN,Jill STEIN / Rudolph WARE,0
Wayne,Bicknell Inside/Outside,President,,1,REP,Donald J. TRUMP/ JD VANCE,227
Wayne,Bicknell Inside/Outside,President,,1,LBT,Chase OLIVER / Mike ter MAAT,0
Wayne,Bicknell Inside/Outside,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,52
Wayne,Bicknell Inside/Outside,President,,1,,Claudia de la CRUZ / Karina Alexandra GARCIA,1
Wayne,Bicknell Inside/Outside,President,,1,,Write-In Totals,1
Wayne,Bicknell Inside/Outside,President,,1,,Not Assigned,1
Wayne,Bicknell Inside/Outside,U.S. Senate,,1,IAP,Carleton E. BOWEN,14
Wayne,Bicknell Inside/Outside,U.S. Senate,,1,REP,John CURTIS,212
Wayne,Bicknell Inside/Outside,U.S. Senate,,1,DEM,Caroline GLEICH,41
Wayne,Bicknell Inside/Outside,U.S. Senate,,1,,Write-In Totals,
Wayne,Bicknell Inside/Outside,U.S. Senate,,1,,Not Assigned,4
Wayne,Bicknell Inside/Outside,U.S. House,2,1,DEM,Nathaniel E WOODWARD,39
Wayne,Bicknell Inside/Outside,U.S. House,2,1,CON,Cassie EASLEY,9
Wayne,Bicknell Inside/Outside,U.S. House,2,1,REP,Celeste MALOY,219
Wayne,Bicknell Inside/Outside,U.S. House,2,1,,Tyler MURSET,4
Wayne,Bicknell Inside/Outside,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,158
Wayne,Bicknell Inside/Outside,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,4
Wayne,Bicknell Inside/Outside,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,28
Wayne,Bicknell Inside/Outside,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,6
Wayne,Bicknell Inside/Outside,Governor,,1,,Tom TOMENY / William LANSING TAYLOR,0
Wayne,Bicknell Inside/Outside,Governor,,1,,Write-In Totals,80
Wayne,Bicknell Inside/Outside,Governor,,1,,Not Assigned,2
Wayne,Bicknell Inside/Outside,Attorney General,,1,REP,Derek BROWN,211
Wayne,Bicknell Inside/Outside,Attorney General,,1,DEM,Rudy J BAUTISTA,34
Wayne,Bicknell Inside/Outside,Attorney General,,1,LBT,W. Andrew McCULLOUGH,7
Wayne,Bicknell Inside/Outside,Attorney General,,1,,Austin HEPWORTH,3
Wayne,Bicknell Inside/Outside,Attorney General,,1,UUP,Michelle QUIST,11
Wayne,Bicknell Inside/Outside,State Auditor,,1,REP,Tina CANNON,208
Wayne,Bicknell Inside/Outside,State Auditor,,1,CON,Jeffery L. OSTLER,13
Wayne,Bicknell Inside/Outside,State Auditor,,1,DEM,Catherine VOUTAZ,37
Wayne,Bicknell Inside/Outside,State Treasurer,,1,UFP,Miles POMEROY,11
Wayne,Bicknell Inside/Outside,State Treasurer,,1,REP,Marlo M. OAKS,212
Wayne,Bicknell Inside/Outside,State Treasurer,,1,DEM,Neil A HANSEN,37
Wayne,Bicknell Inside/Outside,State Senate,27,1,REP,Derrin OWENS,219
Wayne,Bicknell Inside/Outside,State House,69,1,REP,Logan James MONSON,209
Wayne,Bicknell Inside/Outside,State House,69,1,DEM,Davina SMITH,52
Wayne,Bicknell Inside/Outside,State House,69,1,REP,Joann BRINTON,209
Wayne,Bicknell Inside/Outside,State House,69,1,REP,Roger Stanley BRIAN,194
Wayne,Bicknell Inside/Outside,County Assessor,,1,REP,Sharon E. TORGERSON,230
Wayne,Bicknell Inside/Outside,County Treasurer/Recorder,,1,REP,Colleen ALLEN,233
Wayne,Bicknell Inside/Outside,Local School Board,3,1,,Carrie BRINKERHOFF,110
Wayne,Bicknell Inside/Outside,Local School Board,3,1,,Shawn Wilford DAVIS,153
Wayne,Bicknell Inside/Outside,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,Yes,167
Wayne,Bicknell Inside/Outside,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,No,40
Wayne,Bicknell Inside/Outside,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,Yes,166
Wayne,Bicknell Inside/Outside,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,No,40
Wayne,Bicknell Inside/Outside,Constitutional Amendment B,,1,,For,164
Wayne,Bicknell Inside/Outside,Constitutional Amendment B,,1,,Against,89
Wayne,Bicknell Inside/Outside,Constitutional Amendment C,,1,,For,239
Wayne,Bicknell Inside/Outside,Constitutional Amendment C,,1,,Against,32
Wayne,Bicknell Inside/Outside,Bond Issue Rural County Health Care Tax,,1,,For,194
Wayne,Bicknell Inside/Outside,Bond Issue Rural County Health Care Tax,,1,,Against,69
Wayne,Teasdale,President,,1,,Cornel Ronald WEST / Melina ABDULLAH,3
Wayne,Teasdale,President,,1,,"Lucifer ""JUSTIN CASE"" EVERYLOVE",1
Wayne,Teasdale,President,,1,CON,Joel SKOUSEN / Rik COMBS,2
Wayne,Teasdale,President,,1,GRN,Jill STEIN / Rudolph WARE,2
Wayne,Teasdale,President,,1,REP,Donald J. TRUMP/ JD VANCE,128
Wayne,Teasdale,President,,1,LBT,Chase OLIVER / Mike ter MAAT,1
Wayne,Teasdale,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,86
Wayne,Teasdale,President,,1,,Claudia de la CRUZ / Karina Alexandra GARCIA,0
Wayne,Teasdale,President,,1,,Write-In Totals,3
Wayne,Teasdale,President,,1,,Not Assigned,3
Wayne,Teasdale,U.S. Senate,,1,IAP,Carleton E. BOWEN,16
Wayne,Teasdale,U.S. Senate,,1,REP,John CURTIS,128
Wayne,Teasdale,U.S. Senate,,1,DEM,Caroline GLEICH,81
Wayne,Teasdale,U.S. Senate,,1,,Write-In Totals,1
Wayne,Teasdale,U.S. Senate,,1,,Not Assigned,
Wayne,Teasdale,U.S. House,2,1,DEM,Nathaniel E WOODWARD,79
Wayne,Teasdale,U.S. House,2,1,CON,Cassie EASLEY,7
Wayne,Teasdale,U.S. House,2,1,REP,Celeste MALOY,134
Wayne,Teasdale,U.S. House,2,1,,Tyler MURSET,1
Wayne,Teasdale,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,111
Wayne,Teasdale,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,2
Wayne,Teasdale,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,74
Wayne,Teasdale,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,2
Wayne,Teasdale,Governor,,1,,Tom TOMENY / William LANSING TAYLOR,1
Wayne,Teasdale,Governor,,1,,Write-In Totals,31
Wayne,Teasdale,Governor,,1,,Not Assigned,0
Wayne,Teasdale,Attorney General,,1,REP,Derek BROWN,122
Wayne,Teasdale,Attorney General,,1,DEM,Rudy J BAUTISTA,67
Wayne,Teasdale,Attorney General,,1,LBT,W. Andrew McCULLOUGH,7
Wayne,Teasdale,Attorney General,,1,,Austin HEPWORTH,6
Wayne,Teasdale,Attorney General,,1,UUP,Michelle QUIST,19
Wayne,Teasdale,State Auditor,,1,REP,Tina CANNON,131
Wayne,Teasdale,State Auditor,,1,CON,Jeffery L. OSTLER,7
Wayne,Teasdale,State Auditor,,1,DEM,Catherine VOUTAZ,78
Wayne,Teasdale,State Treasurer,,1,UFP,Miles POMEROY,12
Wayne,Teasdale,State Treasurer,,1,REP,Marlo M. OAKS,129
Wayne,Teasdale,State Treasurer,,1,DEM,Neil A HANSEN,75
Wayne,Teasdale,State Senate,27,1,REP,Derrin OWENS,147
Wayne,Teasdale,State House,69,1,REP,Logan James MONSON,124
Wayne,Teasdale,State House,69,1,DEM,Davina SMITH,94
Wayne,Teasdale,State House,69,1,REP,Joann BRINTON,140
Wayne,Teasdale,State House,69,1,REP,Roger Stanley BRIAN,152
Wayne,Teasdale,County Assessor,,1,REP,Sharon E. TORGERSON,167
Wayne,Teasdale,County Treasurer/Recorder,,1,REP,Colleen ALLEN,184
Wayne,Teasdale,Local School Board,2,1,,Chad WILLIAMS,54
Wayne,Teasdale,Local School Board,2,1,,Charlene A. VAN DYKE,157
Wayne,Teasdale,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,Yes,151
Wayne,Teasdale,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,No,37
Wayne,Teasdale,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,Yes,151
Wayne,Teasdale,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,No,36
Wayne,Teasdale,Constitutional Amendment B,,1,,For,149
Wayne,Teasdale,Constitutional Amendment B,,1,,Against,69
Wayne,Teasdale,Constitutional Amendment C,,1,,For,192
Wayne,Teasdale,Constitutional Amendment C,,1,,Against,27
Wayne,Teasdale,Bond Issue Rural County Health Care Tax,,1,,For,170
Wayne,Teasdale,Bond Issue Rural County Health Care Tax,,1,,Against,48
Wayne,Torrey Inside/Outside,President,,1,,Cornel Ronald WEST / Melina ABDULLAH,2
Wayne,Torrey Inside/Outside,President,,1,,"Lucifer ""JUSTIN CASE"" EVERYLOVE",0
Wayne,Torrey Inside/Outside,President,,1,CON,Joel SKOUSEN / Rik COMBS,0
Wayne,Torrey Inside/Outside,President,,1,GRN,Jill STEIN / Rudolph WARE,0
Wayne,Torrey Inside/Outside,President,,1,REP,Donald J. TRUMP/ JD VANCE,130
Wayne,Torrey Inside/Outside,President,,1,LBT,Chase OLIVER / Mike ter MAAT,5
Wayne,Torrey Inside/Outside,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,149
Wayne,Torrey Inside/Outside,President,,1,,Claudia de la CRUZ / Karina Alexandra GARCIA,1
Wayne,Torrey Inside/Outside,President,,1,,Write-In Totals,2
Wayne,Torrey Inside/Outside,President,,1,,Not Assigned,2
Wayne,Torrey Inside/Outside,U.S. Senate,,1,IAP,Carleton E. BOWEN,13
Wayne,Torrey Inside/Outside,U.S. Senate,,1,REP,John CURTIS,143
Wayne,Torrey Inside/Outside,U.S. Senate,,1,DEM,Caroline GLEICH,129
Wayne,Torrey Inside/Outside,U.S. Senate,,1,,Write-In Totals,0
Wayne,Torrey Inside/Outside,U.S. Senate,,1,,Not Assigned,0
Wayne,Torrey Inside/Outside,U.S. House,2,1,DEM,Nathaniel E WOODWARD,128
Wayne,Torrey Inside/Outside,U.S. House,2,1,CON,Cassie EASLEY,7
Wayne,Torrey Inside/Outside,U.S. House,2,1,REP,Celeste MALOY,149
Wayne,Torrey Inside/Outside,U.S. House,2,1,,Tyler MURSET,1
Wayne,Torrey Inside/Outside,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,136
Wayne,Torrey Inside/Outside,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,5
Wayne,Torrey Inside/Outside,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,122
Wayne,Torrey Inside/Outside,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,4
Wayne,Torrey Inside/Outside,Governor,,1,,Tom TOMENY / William LANSING TAYLOR,0
Wayne,Torrey Inside/Outside,Governor,,1,,Write-In Totals,19
Wayne,Torrey Inside/Outside,Governor,,1,,Not Assigned,0
Wayne,Torrey Inside/Outside,Attorney General,,1,REP,Derek BROWN,133
Wayne,Torrey Inside/Outside,Attorney General,,1,DEM,Rudy J BAUTISTA,114
Wayne,Torrey Inside/Outside,Attorney General,,1,LBT,W. Andrew McCULLOUGH,7
Wayne,Torrey Inside/Outside,Attorney General,,1,,Austin HEPWORTH,1
Wayne,Torrey Inside/Outside,Attorney General,,1,UUP,Michelle QUIST,27
Wayne,Torrey Inside/Outside,State Auditor,,1,REP,Tina CANNON,145
Wayne,Torrey Inside/Outside,State Auditor,,1,CON,Jeffery L. OSTLER,9
Wayne,Torrey Inside/Outside,State Auditor,,1,DEM,Catherine VOUTAZ,126
Wayne,Torrey Inside/Outside,State Treasurer,,1,UFP,Miles POMEROY,9
Wayne,Torrey Inside/Outside,State Treasurer,,1,REP,Marlo M. OAKS,149
Wayne,Torrey Inside/Outside,State Treasurer,,1,DEM,Neil A HANSEN,123
Wayne,Torrey Inside/Outside,State Senate,27,1,REP,Derrin OWENS,172
Wayne,Torrey Inside/Outside,State House,69,1,REP,Logan James MONSON,126
Wayne,Torrey Inside/Outside,State House,69,1,DEM,Davina SMITH,153
Wayne,Torrey Inside/Outside,State House,69,1,REP,Joann BRINTON,163
Wayne,Torrey Inside/Outside,State House,69,1,REP,Roger Stanley BRIAN,173
Wayne,Torrey Inside/Outside,County Assessor,,1,REP,Sharon E. TORGERSON,190
Wayne,Torrey Inside/Outside,County Treasurer/Recorder,,1,REP,Colleen ALLEN,235
Wayne,Torrey Inside/Outside,Local School Board,2,1,,Chad WILLIAMS,77
Wayne,Torrey Inside/Outside,Local School Board,2,1,,Charlene A. VAN DYKE,180
Wayne,Torrey Inside/Outside,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,Yes,182
Wayne,Torrey Inside/Outside,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,No,59
Wayne,Torrey Inside/Outside,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,Yes,176
Wayne,Torrey Inside/Outside,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,No,59
Wayne,Torrey Inside/Outside,Constitutional Amendment B,,1,,For,179
Wayne,Torrey Inside/Outside,Constitutional Amendment B,,1,,Against,83
Wayne,Torrey Inside/Outside,Constitutional Amendment C,,1,,For,229
Wayne,Torrey Inside/Outside,Constitutional Amendment C,,1,,Against,43
Wayne,Torrey Inside/Outside,Bond Issue Rural County Health Care Tax,,1,,For,222
Wayne,Torrey Inside/Outside,Bond Issue Rural County Health Care Tax,,1,,Against,58
Wayne,Hanksville Inside/Outside,President,,1,,Cornel Ronald WEST / Melina ABDULLAH,0
Wayne,Hanksville Inside/Outside,President,,1,,"Lucifer ""JUSTIN CASE"" EVERYLOVE",0
Wayne,Hanksville Inside/Outside,President,,1,CON,Joel SKOUSEN / Rik COMBS,0
Wayne,Hanksville Inside/Outside,President,,1,GRN,Jill STEIN / Rudolph WARE,0
Wayne,Hanksville Inside/Outside,President,,1,REP,Donald J. TRUMP/ JD VANCE,120
Wayne,Hanksville Inside/Outside,President,,1,LBT,Chase OLIVER / Mike ter MAAT,0
Wayne,Hanksville Inside/Outside,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,27
