county,precinct,office,district,seats,party,candidate,votes
Salt Lake,ALT002,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,21
Salt Lake,ALT002,President,,1,GRN,Jill STEIN / Rudolph WARE,0
Salt Lake,ALT002,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3
Salt Lake,ALT002,President,,1,,Write-In,0
Salt Lake,ALT002,U.S. Senate,,1,REP,John CURTIS,6
Salt Lake,ALT002,U.S. Senate,,1,DEM,Caroline GLEICH,21
Salt Lake,ALT002,U.S. Senate,,1,IAP,Carlton E. BOWEN,0
Salt Lake,ALT002,U.S. Senate,,1,,Write-In,0
Salt Lake,ALT002,U.S. House,3,1,REP,Mike KENNEDY,5
Salt Lake,ALT002,U.S. House,3,1,DEM,Glenn J. WRIGHT,22
Salt Lake,ALT002,U.S. House,3,1,,Write-In,0
Salt Lake,ALT002,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,7
Salt Lake,ALT002,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,16
Salt Lake,ALT002,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,2
Salt Lake,ALT002,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,1
Salt Lake,ALT002,Governor,,1,UNA,Tom TOMENY / William Lansing TAYLOR,0
Salt Lake,ALT002,Governor,,1,,Write-In,0
Salt Lake,ALT002,Attorney General,,1,REP,Derek BROWN,5
Salt Lake,ALT002,Attorney General,,1,DEM,Rudy J BAUTISTA,16
Salt Lake,ALT002,Attorney General,,1,LBT,W. Andrew McCULLOUGH,5
Salt Lake,ALT002,Attorney General,,1,UNA,Austin HEPWORTH,0
Salt Lake,ALT002,Attorney General,,1,UUP,Michelle QUIST,0
Salt Lake,ALT002,State Auditor,,1,REP,Tina CANNON,8
Salt Lake,ALT002,State Auditor,,1,DEM,Catherine VOUTAZ,17
Salt Lake,ALT002,State Auditor,,1,CON,Jeffrey L. OSTLER,1
Salt Lake,ALT002,State Treasurer,,1,REP,Marlo M. OAKS,8
Salt Lake,ALT002,State Treasurer,,1,DEM,Neil A HANSEN,16
Salt Lake,ALT002,State Treasurer,,1,UFP,Miles POMEROY,2
Salt Lake,BGC001,Registered Voters,,,,,34
Salt Lake,BGC001,Ballots Cast,,,,,30
Salt Lake,BGC001,President,,1,REP,Donald J. TRUMP / JD VANCE,15
Salt Lake,BGC001,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,13
Salt Lake,BGC001,President,,1,GRN,Jill STEIN / Rudolph WARE,0
Salt Lake,BGC001,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0
Salt Lake,BGC001,President,,1,,Write-In,0
Salt Lake,BGC001,U.S. Senate,,1,REP,John CURTIS,21
Salt Lake,BGC001,U.S. Senate,,1,DEM,Caroline GLEICH,8
Salt Lake,BGC001,U.S. Senate,,1,IAP,Carlton E. BOWEN,0
Salt Lake,BGC001,U.S. Senate,,1,,Write-In,0
Salt Lake,BGC001,U.S. House,3,1,REP,Mike KENNEDY,19
Salt Lake,BGC001,U.S. House,3,1,DEM,Glenn J. WRIGHT,9
Salt Lake,BGC001,U.S. House,3,1,,Write-In,0
Salt Lake,BGC001,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,21
Salt Lake,BGC001,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,5
Salt Lake,BGC001,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,0
Salt Lake,BGC001,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,0
Salt Lake,BGC001,Governor,,1,UNA,Tom TOMENY / William Lansing TAYLOR,0
Salt Lake,BGC001,Governor,,1,,Write-In,3
Salt Lake,BGC001,Attorney General,,1,REP,Derek BROWN,19
Salt Lake,BGC001,Attorney General,,1,DEM,Rudy J BAUTISTA,5
Salt Lake,BGC001,Attorney General,,1,LBT,W. Andrew McCULLOUGH,1
Salt Lake,BGC001,Attorney General,,1,UNA,Austin HEPWORTH,0
Salt Lake,BGC001,Attorney General,,1,UUP,Michelle QUIST,3
Salt Lake,BGC001,State Auditor,,1,REP,Tina CANNON,19
Salt Lake,BGC001,State Auditor,,1,DEM,Catherine VOUTAZ,7
Salt Lake,BGC001,State Auditor,,1,CON,Jeffrey L. OSTLER,0
Salt Lake,BGC001,State Treasurer,,1,REP,Marlo M. OAKS,18
Salt Lake,BGC001,State Treasurer,,1,DEM,Neil A HANSEN,8
Salt Lake,BGC001,State Treasurer,,1,UFP,Miles POMEROY,0
Salt Lake,BGC001,State Senate,15,1,REP,Scott CUTHERTSON,17
Salt Lake,BGC001,State Senate,15,1,DEM,Kathleen Ann RIEBE,10
Salt Lake,BGC002,Registered Voters,,,,,11
Salt Lake,BGC002,Ballots Cast,,,,,9
Salt Lake,BGC002,President,,1,REP,Donald J. TRUMP / JD VANCE,
Salt Lake,BGC002,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,
Salt Lake,BGC002,President,,1,GRN,Jill STEIN / Rudolph WARE,
Salt Lake,BGC002,President,,1,LBT,Chase OLIVER / Mike terr MAAT,
Salt Lake,BGC002,President,,1,,Write-In,
Salt Lake,BGC002,U.S. Senate,,1,REP,John CURTIS,
Salt Lake,BGC002,U.S. Senate,,1,DEM,Caroline GLEICH,
Salt Lake,BGC002,U.S. Senate,,1,IAP,Carlton E. BOWEN,
Salt Lake,BGC002,U.S. Senate,,1,,Write-In,
Salt Lake,BGC002,U.S. House,3,1,REP,Mike KENNEDY,
Salt Lake,BGC002,U.S. House,3,1,DEM,Glenn J. WRIGHT,
Salt Lake,BGC002,U.S. House,3,1,,Write-In,
Salt Lake,BGC002,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,
Salt Lake,BGC002,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,
Salt Lake,BGC002,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,
Salt Lake,BGC002,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,
Salt Lake,BGC002,Governor,,1,UNA,Tom TOMENY / William Lansing TAYLOR,
Salt Lake,BGC002,Governor,,1,,Write-In,
Salt Lake,BGC002,Attorney General,,1,REP,Derek BROWN,
Salt Lake,BGC002,Attorney General,,1,DEM,Rudy J BAUTISTA,
Salt Lake,BGC002,Attorney General,,1,LBT,W. Andrew McCULLOUGH,
Salt Lake,BGC002,Attorney General,,1,UNA,Austin HEPWORTH,
Salt Lake,BGC002,Attorney General,,1,UUP,Michelle QUIST,
Salt Lake,BGC002,State Auditor,,1,REP,Tina CANNON,
Salt Lake,BGC002,State Auditor,,1,DEM,Catherine VOUTAZ,
Salt Lake,BGC002,State Auditor,,1,CON,Jeffrey L. OSTLER,
Salt Lake,BGC002,State Treasurer,,1,REP,Marlo M. OAKS,
Salt Lake,BGC002,State Treasurer,,1,DEM,Neil A HANSEN,
Salt Lake,BGC002,State Treasurer,,1,UFP,Miles POMEROY,
Salt Lake,BGC002,State Senate,15,1,REP,Scott CUTHERTSON,
Salt Lake,BGC002,State Senate,15,1,DEM,Kathleen Ann RIEBE,
Salt Lake,BLF001,Registered Voters,,,,,1261
Salt Lake,BLF001,Ballots Cast,,,,,1109
Salt Lake,BLF001,President,,1,REP,Donald J. TRUMP / JD VANCE,829
Salt Lake,BLF001,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,227
Salt Lake,BLF001,President,,1,GRN,Jill STEIN / Rudolph WARE,4
Salt Lake,BLF001,President,,1,LBT,Chase OLIVER / Mike terr MAAT,12
Salt Lake,BLF001,President,,1,,Write-In,9
Salt Lake,BLF001,U.S. Senate,,1,REP,John CURTIS,824
Salt Lake,BLF001,U.S. Senate,,1,DEM,Caroline GLEICH,153
Salt Lake,BLF001,U.S. Senate,,1,IAP,Carlton E. BOWEN,75
Salt Lake,BLF001,U.S. Senate,,1,,Write-In,0
Salt Lake,BLF001,U.S. House,4,1,REP,Burgess OWENS,863
Salt Lake,BLF001,U.S. House,4,1,DEM,Katrina FALLICK-WANG,156
Salt Lake,BLF001,U.S. House,4,1,UNA,M. Evan BULLARD,7
Salt Lake,BLF001,U.S. House,4,1,UUP,Vaughn R COOK,37
Salt Lake,BLF001,U.S. House,4,1,,Write-In,0
Salt Lake,BLF001,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,667
Salt Lake,BLF001,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,131
Salt Lake,BLF001,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,19
Salt Lake,BLF001,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,15
Salt Lake,BLF001,Governor,,1,UNA,Tom TOMENY / William Lansing TAYLOR,2
Salt Lake,BLF001,Governor,,1,,Write-In,227
Salt Lake,BLF001,Attorney General,,1,REP,Derek BROWN,785
Salt Lake,BLF001,Attorney General,,1,DEM,Rudy J BAUTISTA,136
Salt Lake,BLF001,Attorney General,,1,LBT,W. Andrew McCULLOUGH,38
Salt Lake,BLF001,Attorney General,,1,UNA,Austin HEPWORTH,51
Salt Lake,BLF001,Attorney General,,1,UUP,Michelle QUIST,49
Salt Lake,BLF001,State Auditor,,1,REP,Tina CANNON,814
Salt Lake,BLF001,State Auditor,,1,DEM,Catherine VOUTAZ,152
Salt Lake,BLF001,State Auditor,,1,CON,Jeffrey L. OSTLER,78
Salt Lake,BLF001,State Treasurer,,1,REP,Marlo M. OAKS,865
Salt Lake,BLF001,State Treasurer,,1,DEM,Neil A HANSEN,144
Salt Lake,BLF001,State Treasurer,,1,UFP,Miles POMEROY,31
Salt Lake,BLF002,Registered Voters,,,,,831
Salt Lake,BLF002,Ballots Cast,,,,,755
Salt Lake,BLF002,President,,1,REP,Donald J. TRUMP / JD VANCE,583
Salt Lake,BLF002,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,146
Salt Lake,BLF002,President,,1,GRN,Jill STEIN / Rudolph WARE,1
Salt Lake,BLF002,President,,1,LBT,Chase OLIVER / Mike terr MAAT,6
Salt Lake,BLF002,President,,1,,Write-In,8
Salt Lake,BLF002,U.S. Senate,,1,REP,John CURTIS,546
Salt Lake,BLF002,U.S. Senate,,1,DEM,Caroline GLEICH,128
Salt Lake,BLF002,U.S. Senate,,1,IAP,Carlton E. BOWEN,49
Salt Lake,BLF002,U.S. Senate,,1,,Write-In,0
Salt Lake,BLF002,U.S. House,4,1,REP,Burgess OWENS,549
Salt Lake,BLF002,U.S. House,4,1,DEM,Katrina FALLICK-WANG,144
Salt Lake,BLF002,U.S. House,4,1,UNA,M. Evan BULLARD,9
Salt Lake,BLF002,U.S. House,4,1,UUP,Vaughn R COOK,20
Salt Lake,BLF002,U.S. House,4,1,,Write-In,0
Salt Lake,BLF002,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,389
Salt Lake,BLF002,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,112
Salt Lake,BLF002,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,24
Salt Lake,BLF002,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,15
Salt Lake,BLF002,Governor,,1,UNA,Tom TOMENY / William Lansing TAYLOR,3
Salt Lake,BLF002,Governor,,1,,Write-In,187
Salt Lake,BLF002,Attorney General,,1,REP,Derek BROWN,509
Salt Lake,BLF002,Attorney General,,1,DEM,Rudy J BAUTISTA,118
Salt Lake,BLF002,Attorney General,,1,LBT,W. Andrew McCULLOUGH,37
Salt Lake,BLF002,Attorney General,,1,UNA,Austin HEPWORTH,22
Salt Lake,BLF002,Attorney General,,1,UUP,Michelle QUIST,37
Salt Lake,BLF002,State Auditor,,1,REP,Tina CANNON,542
Salt Lake,BLF002,State Auditor,,1,DEM,Catherine VOUTAZ,129
Salt Lake,BLF002,State Auditor,,1,CON,Jeffrey L. OSTLER,51
Salt Lake,BLF002,State Treasurer,,1,REP,Marlo M. OAKS,553
Salt Lake,BLF002,State Treasurer,,1,DEM,Neil A HANSEN,125
Salt Lake,BLF002,State Treasurer,,1,UFP,Miles POMEROY,31
Salt Lake,BLF003,Registered Voters,,,,,61
Salt Lake,BLF003,Ballots Cast,,,,,55
Salt Lake,BLF003,President,,1,REP,Donald J. TRUMP / JD VANCE,46
Salt Lake,BLF003,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,8
Salt Lake,BLF003,President,,1,GRN,Jill STEIN / Rudolph WARE,0
Salt Lake,BLF003,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0
Salt Lake,BLF003,President,,1,,Write-In,1
Salt Lake,BLF003,U.S. Senate,,1,REP,John CURTIS,43
Salt Lake,BLF003,U.S. Senate,,1,DEM,Caroline GLEICH,6
Salt Lake,BLF003,U.S. Senate,,1,IAP,Carlton E. BOWEN,2
Salt Lake,BLF003,U.S. Senate,,1,,Write-In,0
Salt Lake,BLF003,U.S. House,4,1,REP,Burgess OWENS,42
Salt Lake,BLF003,U.S. House,4,1,DEM,Katrina FALLICK-WANG,7
Salt Lake,BLF003,U.S. House,4,1,UNA,M. Evan BULLARD,1
Salt Lake,BLF003,U.S. House,4,1,UUP,Vaughn R COOK,1
Salt Lake,BLF003,U.S. House,4,1,,Write-In,0
Salt Lake,BLF003,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,14
Salt Lake,BLF003,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,6
Salt Lake,BLF003,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,1
Salt Lake,BLF003,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,1
Salt Lake,BLF003,Governor,,1,UNA,Tom TOMENY / William Lansing TAYLOR,0
Salt Lake,BLF003,Governor,,1,,Write-In,31
Salt Lake,BLF003,Attorney General,,1,REP,Derek BROWN,45
Salt Lake,BLF003,Attorney General,,1,DEM,Rudy J BAUTISTA,4
Salt Lake,BLF003,Attorney General,,1,LBT,W. Andrew McCULLOUGH,0
Salt Lake,BLF003,Attorney General,,1,UNA,Austin HEPWORTH,0
Salt Lake,BLF003,Attorney General,,1,UUP,Michelle QUIST,4
Salt Lake,BLF003,State Auditor,,1,REP,Tina CANNON,37
Salt Lake,BLF003,State Auditor,,1,DEM,Catherine VOUTAZ,7
Salt Lake,BLF003,State Auditor,,1,CON,Jeffrey L. OSTLER,6
Salt Lake,BLF003,State Treasurer,,1,REP,Marlo M. OAKS,42
Salt Lake,BLF003,State Treasurer,,1,DEM,Neil A HANSEN,7
Salt Lake,BLF003,State Treasurer,,1,UFP,Miles POMEROY,1
Salt Lake,BLF004,Registered Voters,,,,,801
Salt Lake,BLF004,Ballots Cast,,,,,693
Salt Lake,BLF004,President,,1,REP,Donald J. TRUMP / JD VANCE,442
Salt Lake,BLF004,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,220
Salt Lake,BLF004,President,,1,GRN,Jill STEIN / Rudolph WARE,3
Salt Lake,BLF004,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3
Salt Lake,BLF004,President,,1,,Write-In,6
Salt Lake,BLF004,U.S. Senate,,1,REP,John CURTIS,416
Salt Lake,BLF004,U.S. Senate,,1,DEM,Caroline GLEICH,179
Salt Lake,BLF004,U.S. Senate,,1,IAP,Carlton E. BOWEN,55
Salt Lake,BLF004,U.S. Senate,,1,,Write-In,0
Salt Lake,BLF004,U.S. House,4,1,REP,Burgess OWENS,424
Salt Lake,BLF004,U.S. House,4,1,DEM,Katrina FALLICK-WANG,193
Salt Lake,BLF004,U.S. House,4,1,UNA,M. Evan BULLARD,9
Salt Lake,BLF004,U.S. House,4,1,UUP,Vaughn R COOK,26
Salt Lake,BLF004,U.S. House,4,1,,Write-In,0
Salt Lake,BLF004,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,331
Salt Lake,BLF004,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,177
Salt Lake,BLF004,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,30
Salt Lake,BLF004,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,20
Salt Lake,BLF004,Governor,,1,UNA,Tom TOMENY / William Lansing TAYLOR,1
Salt Lake,BLF004,Governor,,1,,Write-In,114
Salt Lake,BLF004,Attorney General,,1,REP,Derek BROWN,388
Salt Lake,BLF004,Attorney General,,1,DEM,Rudy J BAUTISTA,152
Salt Lake,BLF004,Attorney General,,1,LBT,W. Andrew McCULLOUGH,30
Salt Lake,BLF004,Attorney General,,1,UNA,Austin HEPWORTH,35
Salt Lake,BLF004,Attorney General,,1,UUP,Michelle QUIST,48
Salt Lake,BLF004,State Auditor,,1,REP,Tina CANNON,421
Salt Lake,BLF004,State Auditor,,1,DEM,Catherine VOUTAZ,180
Salt Lake,BLF004,State Auditor,,1,CON,Jeffrey L. OSTLER,37
Salt Lake,BLF004,State Treasurer,,1,REP,Marlo M. OAKS,449
Salt Lake,BLF004,State Treasurer,,1,DEM,Neil A HANSEN,166
Salt Lake,BLF004,State Treasurer,,1,UFP,Miles POMEROY,30
Salt Lake,BLF005,Registered Voters,,,,,527
Salt Lake,BLF005,Ballots Cast,,,,,461
Salt Lake,BLF005,President,,1,REP,Donald J. TRUMP / JD VANCE,300
Salt Lake,BLF005,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,134
Salt Lake,BLF005,President,,1,GRN,Jill STEIN / Rudolph WARE,1
Salt Lake,BLF005,President,,1,LBT,Chase OLIVER / Mike terr MAAT,7
Salt Lake,BLF005,President,,1,,Write-In,4
Salt Lake,BLF005,U.S. Senate,,1,REP,John CURTIS,314
Salt Lake,BLF005,U.S. Senate,,1,DEM,Caroline GLEICH,85
Salt Lake,BLF005,U.S. Senate,,1,IAP,Carlton E. BOWEN,24
Salt Lake,BLF005,U.S. Senate,,1,,Write-In,0
Salt Lake,BLF005,U.S. House,4,1,REP,Burgess OWENS,296
Salt Lake,BLF005,U.S. House,4,1,DEM,Katrina FALLICK-WANG,98
Salt Lake,BLF005,U.S. House,4,1,UNA,M. Evan BULLARD,6
Salt Lake,BLF005,U.S. House,4,1,UUP,Vaughn R COOK,22
Salt Lake,BLF005,U.S. House,4,1,,Write-In,0
Salt Lake,BLF005,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,290
Salt Lake,BLF005,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,82
Salt Lake,BLF005,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,10
Salt Lake,BLF005,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,11
Salt Lake,BLF005,Governor,,1,UNA,Tom TOMENY / William Lansing TAYLOR,0
Salt Lake,BLF005,Governor,,1,,Write-In,56
Salt Lake,BLF005,Attorney General,,1,REP,Derek BROWN,283
Salt Lake,BLF005,Attorney General,,1,DEM,Rudy J BAUTISTA,82
Salt Lake,BLF005,Attorney General,,1,LBT,W. Andrew McCULLOUGH,13
Salt Lake,BLF005,Attorney General,,1,UNA,Austin HEPWORTH,15
Salt Lake,BLF005,Attorney General,,1,UUP,Michelle QUIST,29
Salt Lake,BLF005,State Auditor,,1,REP,Tina CANNON,303
Salt Lake,BLF005,State Auditor,,1,DEM,Catherine VOUTAZ,88
Salt Lake,BLF005,State Auditor,,1,CON,Jeffrey L. OSTLER,27
Salt Lake,BLF005,State Treasurer,,1,REP,Marlo M. OAKS,304
Salt Lake,BLF005,State Treasurer,,1,DEM,Neil A HANSEN,89
Salt Lake,BLF005,State Treasurer,,1,UFP,Miles POMEROY,21
Salt Lake,BLF006,Registered Voters,,,,,676
Salt Lake,BLF006,Ballots Cast,,,,,576
Salt Lake,BLF006,President,,1,REP,Donald J. TRUMP / JD VANCE,329
Salt Lake,BLF006,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,227
Salt Lake,BLF006,President,,1,GRN,Jill STEIN / Rudolph WARE,2
Salt Lake,BLF006,President,,1,LBT,Chase OLIVER / Mike terr MAAT,4
Salt Lake,BLF006,President,,1,,Write-In,1
Salt Lake,BLF006,U.S. Senate,,1,REP,John CURTIS,328
Salt Lake,BLF006,U.S. Senate,,1,DEM,Caroline GLEICH,184
Salt Lake,BLF006,U.S. Senate,,1,IAP,Carlton E. BOWEN,31
Salt Lake,BLF006,U.S. Senate,,1,,Write-In,0
Salt Lake,BLF006,U.S. House,4,1,REP,Burgess OWENS,319
Salt Lake,BLF006,U.S. House,4,1,DEM,Katrina FALLICK-WANG,186
Salt Lake,BLF006,U.S. House,4,1,UNA,M. Evan BULLARD,4
Salt Lake,BLF006,U.S. House,4,1,UUP,Vaughn R COOK,35
Salt Lake,BLF006,U.S. House,4,1,,Write-In,0
Salt Lake,BLF006,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,284
Salt Lake,BLF006,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,156
Salt Lake,BLF006,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,12
Salt Lake,BLF006,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,6
Salt Lake,BLF006,Governor,,1,UNA,Tom TOMENY / William Lansing TAYLOR,2
Salt Lake,BLF006,Governor,,1,,Write-In,88
Salt Lake,BLF006,Attorney General,,1,REP,Derek BROWN,313
Salt Lake,BLF006,Attorney General,,1,DEM,Rudy J BAUTISTA,139
Salt Lake,BLF006,Attorney General,,1,LBT,W. Andrew McCULLOUGH,16
Salt Lake,BLF006,Attorney General,,1,UNA,Austin HEPWORTH,27
Salt Lake,BLF006,Attorney General,,1,UUP,Michelle QUIST,46
Salt Lake,BLF006,State Auditor,,1,REP,Tina CANNON,356
Salt Lake,BLF006,State Auditor,,1,DEM,Catherine VOUTAZ,152
Salt Lake,BLF006,State Auditor,,1,CON,Jeffrey L. OSTLER,22
Salt Lake,BLF006,State Treasurer,,1,REP,Marlo M. OAKS,348
Salt Lake,BLF006,State Treasurer,,1,DEM,Neil A HANSEN,150
Salt Lake,BLF006,State Treasurer,,1,UFP,Miles POMEROY,30
Salt Lake,BLF007,Registered Voters,,,,,425
Salt Lake,BLF007,Ballots Cast,,,,,371
Salt Lake,BLF007,President,,1,REP,Donald J. TRUMP / JD VANCE,272
Salt Lake,BLF007,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,80
Salt Lake,BLF007,President,,1,GRN,Jill STEIN / Rudolph WARE,2
Salt Lake,BLF007,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3
Salt Lake,BLF007,President,,1,,Write-In,3
Salt Lake,BLF007,U.S. Senate,,1,REP,John CURTIS,257
Salt Lake,BLF007,U.S. Senate,,1,DEM,Caroline GLEICH,59
Salt Lake,BLF007,U.S. Senate,,1,IAP,Carlton E. BOWEN,30
Salt Lake,BLF007,U.S. Senate,,1,,Write-In,0
Salt Lake,BLF007,U.S. House,4,1,REP,Burgess OWENS,259
Salt Lake,BLF007,U.S. House,4,1,DEM,Katrina FALLICK-WANG,64
Salt Lake,BLF007,U.S. House,4,1,UNA,M. Evan BULLARD,3
Salt Lake,BLF007,U.S. House,4,1,UUP,Vaughn R COOK,16
Salt Lake,BLF007,U.S. House,4,1,,Write-In,0
Salt Lake,BLF007,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,202
Salt Lake,BLF007,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,65
Salt Lake,BLF007,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,7
Salt Lake,BLF007,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,4
Salt Lake,BLF007,Governor,,1,UNA,Tom TOMENY / William Lansing TAYLOR,1
Salt Lake,BLF007,Governor,,1,,Write-In,78
Salt Lake,BLF007,Attorney General,,1,REP,Derek BROWN,237
Salt Lake,BLF007,Attorney General,,1,DEM,Rudy J BAUTISTA,55
Salt Lake,BLF007,Attorney General,,1,LBT,W. Andrew McCULLOUGH,21
Salt Lake,BLF007,Attorney General,,1,UNA,Austin HEPWORTH,13
Salt Lake,BLF007,Attorney General,,1,UUP,Michelle QUIST,15
Salt Lake,BLF007,State Auditor,,1,REP,Tina CANNON,245
Salt Lake,BLF007,State Auditor,,1,DEM,Catherine VOUTAZ,66
Salt Lake,BLF007,State Auditor,,1,CON,Jeffrey L. OSTLER,30
Salt Lake,BLF007,State Treasurer,,1,REP,Marlo M. OAKS,271
Salt Lake,BLF007,State Treasurer,,1,DEM,Neil A HANSEN,54
Salt Lake,BLF007,State Treasurer,,1,UFP,Miles POMEROY,14
Salt Lake,BLF008,Registered Voters,,,,,1000
Salt Lake,BLF008,Ballots Cast,,,,,883
Salt Lake,BLF008,President,,1,REP,Donald J. TRUMP / JD VANCE,711
Salt Lake,BLF008,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,136
Salt Lake,BLF008,President,,1,GRN,Jill STEIN / Rudolph WARE,4
Salt Lake,BLF008,President,,1,LBT,Chase OLIVER / Mike terr MAAT,16
Salt Lake,BLF008,President,,1,,Write-In,1
Salt Lake,BLF008,U.S. Senate,,1,REP,John CURTIS,682
Salt Lake,BLF008,U.S. Senate,,1,DEM,Caroline GLEICH,111
