county,precinct,office,district,seats,party,candidate,votes
Davis,BO01:I-S-,Constitutional Amendment C,,1,,Against,59
Davis,BO02:I-S-,Registered Voters,,,,,593
Davis,BO02:I-S-,Ballots Cast,,,,,500
Davis,BO02:I-S-,President,,1,REP,Donald J. TRUMP / JD VANCE,250
Davis,BO02:I-S-,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,226
Davis,BO02:I-S-,President,,1,LBT,Chase OLIVER / Mike ter MAAT,5
Davis,BO02:I-S-,President,,1,CON,Joel SKOUSEN / Rik COMBS,4
Davis,BO02:I-S-,President,,1,GRN,Jill STEIN / Rudolph WARE,3
Davis,BO02:I-S-,President,,1,,Cornel Ronald WEST / Melinda ABDULLAH,1
Davis,BO02:I-S-,President,,1,,"Lucifer ""JUSTIN CASE"" EVERYLOVE",1
Davis,BO02:I-S-,President,,1,,Claudia de la CRUZ / Karina Alexandra GARCIA,1
Davis,BO02:I-S-,President,,1,,Write-In,5
Davis,BO02:I-S-,U.S. Senate,,1,REP,John CURTIS,262
Davis,BO02:I-S-,U.S. Senate,,1,DEM,Caroline GLEICH,184
Davis,BO02:I-S-,U.S. Senate,,1,IAP,Carleton E. BOWEN,36
Davis,BO02:I-S-,U.S. Senate,,1,,Write-In,4
Davis,BO02:I-S-,U.S. House,2,1,REP,Celeste MALOY,254
Davis,BO02:I-S-,U.S. House,2,1,DEM,Nathaniel E. WOODWARD,173
Davis,BO02:I-S-,U.S. House,2,1,CON,Cassie EASLEY,34
Davis,BO02:I-S-,U.S. House,2,1,,Tyler MURSET,18
Davis,BO02:I-S-,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,254
Davis,BO02:I-S-,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,146
Davis,BO02:I-S-,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,10
Davis,BO02:I-S-,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,19
Davis,BO02:I-S-,Governor,,1,,Tom TOMENY / William LANSING TAYLOR,13
Davis,BO02:I-S-,Governor,,1,,Write-In,35
Davis,BO02:I-S-,Attorney General,,1,REP,Derek BROWN,223
Davis,BO02:I-S-,Attorney General,,1,DEM,Rudy J. BAUTISTA,150
Davis,BO02:I-S-,Attorney General,,1,LBT,W. Andrew McCULLOUGH,19
Davis,BO02:I-S-,Attorney General,,1,UUP,Michelle QUIST,48
Davis,BO02:I-S-,Attorney General,,1,,Austin HEPWORTH,30
Davis,BO02:I-S-,State Auditor,,1,REP,Tina CANNON,236
Davis,BO02:I-S-,State Auditor,,1,DEM,Catherine VOUTAZ,172
Davis,BO02:I-S-,State Auditor,,1,CON,Jeffrey L. OSTLER,57
Davis,BO02:I-S-,State Treasurer,,1,REP,Marlo M. OAKS,251
Davis,BO02:I-S-,State Treasurer,,1,DEM,Neil A. HANSEN,162
Davis,BO02:I-S-,State Treasurer,,1,UFP,Miles POMEROY,51
Davis,BO02:I-S-,State Senate,8,1,REP,Todd WEILER,214
Davis,BO02:I-S-,State Senate,8,1,DEM,Aaron WILEY,152
Davis,BO02:I-S-,State Senate,8,1,CON,Laren C. LIVINGSTON,30
Davis,BO02:I-S-,State Senate,8,1,,Alisa COX VAN LANGEVELD,73
Davis,BO02:I-S-,State House,19,1,REP,Raymond P. WARD,240
Davis,BO02:I-S-,State House,19,1,DEM,Nick K. WADSWORTH,147
Davis,BO02:I-S-,State House,19,1,CON,Cameron A. DRANSFIELD,65
Davis,BO02:I-S-,County Commissioner,,1,REP,John CROFTS,265
Davis,BO02:I-S-,County Commissioner,,1,,Michael J. LAMBERT,171
Davis,BO02:I-S-,County Assessor,,1,REP,Andy HANSEN,361
Davis,BO02:I-S-,County Recorder,,1,REP,Kelly A SILVESTER,348
Davis,BO02:I-S-,County Surveyor,,1,REP,Max B ELLIOT,355
Davis,BO02:I-S-,County Treasurer,,1,REP,Matt BRADY,348
Davis,BO02:I-S-,Davis School Board,2,1,,Jennifer R LARSEN BROOKS,221
Davis,BO02:I-S-,Davis School Board,2,1,,Joani F STEVENS,177
Davis,BO02:I-S-,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,Yes,309
Davis,BO02:I-S-,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,No,118
Davis,BO02:I-S-,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,Yes,313
Davis,BO02:I-S-,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,No,105
Davis,BO02:I-S-,Retain 2nd District Court Judge-Joseph M. BEAN,,1,,Yes,313
Davis,BO02:I-S-,Retain 2nd District Court Judge-Joseph M. BEAN,,1,,No,102
Davis,BO02:I-S-,Retain 2nd District Court Judge-Ronald G. RUSSELL,,1,,Yes,320
Davis,BO02:I-S-,Retain 2nd District Court Judge-Ronald G. RUSSELL,,1,,No,90
Davis,BO02:I-S-,Retain 2nd District Court Judge-Christina Patricia ORTEGA,,1,,Yes,312
Davis,BO02:I-S-,Retain 2nd District Court Judge-Christina Patricia ORTEGA,,1,,No,100
Davis,BO02:I-S-,Retain 2nd District Court Judge-Craig HALL,,1,,Yes,300
Davis,BO02:I-S-,Retain 2nd District Court Judge-Craig HALL,,1,,No,110
Davis,BO02:I-S-,Retain 2nd District Court Judge-Michael Dario DIREDA,,1,,Yes,308
Davis,BO02:I-S-,Retain 2nd District Court Judge-Michael Dario DIREDA,,1,,No,102
Davis,BO02:I-S-,Retain 2nd Juvenile District Court Judge-Tasha WILLIAMS,,1,,Yes,336
Davis,BO02:I-S-,Retain 2nd Juvenile District Court Judge-Tasha WILLIAMS,,1,,No,77
Davis,BO02:I-S-,Retain Clinton Justice Court Judge-Catherine J. HOSKINS,,1,,Yes,321
Davis,BO02:I-S-,Retain Clinton Justice Court Judge-Catherine J. HOSKINS,,1,,No,87
Davis,BO02:I-S-,Proposition #3,,1,,Yes,270
Davis,BO02:I-S-,Proposition #3,,1,,No,198
Davis,BO02:I-S-,Constitutional Amendment B,,1,,For,321
Davis,BO02:I-S-,Constitutional Amendment B,,1,,Against,141
Davis,BO02:I-S-,Constitutional Amendment C,,1,,For,374
Davis,BO02:I-S-,Constitutional Amendment C,,1,,Against,84
Davis,BO03:I-S-,Registered Voters,,,,,544
Davis,BO03:I-S-,Ballots Cast,,,,,468
Davis,BO03:I-S-,President,,1,REP,Donald J. TRUMP / JD VANCE,250
Davis,BO03:I-S-,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,191
Davis,BO03:I-S-,President,,1,LBT,Chase OLIVER / Mike ter MAAT,5
Davis,BO03:I-S-,President,,1,CON,Joel SKOUSEN / Rik COMBS,3
Davis,BO03:I-S-,President,,1,GRN,Jill STEIN / Rudolph WARE,2
Davis,BO03:I-S-,President,,1,,Cornel Ronald WEST / Melinda ABDULLAH,1
Davis,BO03:I-S-,President,,1,,"Lucifer ""JUSTIN CASE"" EVERYLOVE",0
Davis,BO03:I-S-,President,,1,,Claudia de la CRUZ / Karina Alexandra GARCIA,1
Davis,BO03:I-S-,President,,1,,Write-In,10
Davis,BO03:I-S-,U.S. Senate,,1,REP,John CURTIS,272
Davis,BO03:I-S-,U.S. Senate,,1,DEM,Caroline GLEICH,144
Davis,BO03:I-S-,U.S. Senate,,1,IAP,Carleton E. BOWEN,32
Davis,BO03:I-S-,U.S. Senate,,1,,Write-In,4
Davis,BO03:I-S-,U.S. House,2,1,REP,Celeste MALOY,259
Davis,BO03:I-S-,U.S. House,2,1,DEM,Nathaniel E. WOODWARD,143
Davis,BO03:I-S-,U.S. House,2,1,CON,Cassie EASLEY,32
Davis,BO03:I-S-,U.S. House,2,1,,Tyler MURSET,10
Davis,BO03:I-S-,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,253
Davis,BO03:I-S-,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,122
Davis,BO03:I-S-,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,14
Davis,BO03:I-S-,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,17
Davis,BO03:I-S-,Governor,,1,,Tom TOMENY / William LANSING TAYLOR,5
Davis,BO03:I-S-,Governor,,1,,Write-In,36
Davis,BO03:I-S-,Attorney General,,1,REP,Derek BROWN,250
Davis,BO03:I-S-,Attorney General,,1,DEM,Rudy J. BAUTISTA,114
Davis,BO03:I-S-,Attorney General,,1,LBT,W. Andrew McCULLOUGH,20
Davis,BO03:I-S-,Attorney General,,1,UUP,Michelle QUIST,37
Davis,BO03:I-S-,Attorney General,,1,,Austin HEPWORTH,28
Davis,BO03:I-S-,State Auditor,,1,REP,Tina CANNON,265
Davis,BO03:I-S-,State Auditor,,1,DEM,Catherine VOUTAZ,137
Davis,BO03:I-S-,State Auditor,,1,CON,Jeffrey L. OSTLER,40
Davis,BO03:I-S-,State Treasurer,,1,REP,Marlo M. OAKS,276
Davis,BO03:I-S-,State Treasurer,,1,DEM,Neil A. HANSEN,124
Davis,BO03:I-S-,State Treasurer,,1,UFP,Miles POMEROY,33
Davis,BO03:I-S-,State Senate,8,1,REP,Todd WEILER,239
Davis,BO03:I-S-,State Senate,8,1,DEM,Aaron WILEY,135
Davis,BO03:I-S-,State Senate,8,1,CON,Laren C. LIVINGSTON,20
Davis,BO03:I-S-,State Senate,8,1,,Alisa COX VAN LANGEVELD,44
Davis,BO03:I-S-,State House,19,1,REP,Raymond P. WARD,255
Davis,BO03:I-S-,State House,19,1,DEM,Nick K. WADSWORTH,143
Davis,BO03:I-S-,State House,19,1,CON,Cameron A. DRANSFIELD,38
Davis,BO03:I-S-,County Commissioner,,1,REP,John CROFTS,278
Davis,BO03:I-S-,County Commissioner,,1,,Michael J. LAMBERT,136
Davis,BO03:I-S-,County Assessor,,1,REP,Andy HANSEN,356
Davis,BO03:I-S-,County Recorder,,1,REP,Kelly A SILVESTER,346
Davis,BO03:I-S-,County Surveyor,,1,REP,Max B ELLIOT,362
Davis,BO03:I-S-,County Treasurer,,1,REP,Matt BRADY,349
Davis,BO03:I-S-,Davis School Board,2,1,,Jennifer R LARSEN BROOKS,194
Davis,BO03:I-S-,Davis School Board,2,1,,Joani F STEVENS,183
Davis,BO03:I-S-,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,Yes,292
Davis,BO03:I-S-,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,No,92
Davis,BO03:I-S-,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,Yes,293
Davis,BO03:I-S-,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,No,80
Davis,BO03:I-S-,Retain 2nd District Court Judge-Joseph M. BEAN,,1,,Yes,291
Davis,BO03:I-S-,Retain 2nd District Court Judge-Joseph M. BEAN,,1,,No,83
Davis,BO03:I-S-,Retain 2nd District Court Judge-Ronald G. RUSSELL,,1,,Yes,295
Davis,BO03:I-S-,Retain 2nd District Court Judge-Ronald G. RUSSELL,,1,,No,80
Davis,BO03:I-S-,Retain 2nd District Court Judge-Christina Patricia ORTEGA,,1,,Yes,291
Davis,BO03:I-S-,Retain 2nd District Court Judge-Christina Patricia ORTEGA,,1,,No,85
Davis,BO03:I-S-,Retain 2nd District Court Judge-Craig HALL,,1,,Yes,285
Davis,BO03:I-S-,Retain 2nd District Court Judge-Craig HALL,,1,,No,88
Davis,BO03:I-S-,Retain 2nd District Court Judge-Michael Dario DIREDA,,1,,Yes,296
Davis,BO03:I-S-,Retain 2nd District Court Judge-Michael Dario DIREDA,,1,,No,75
Davis,BO03:I-S-,Retain 2nd Juvenile District Court Judge-Tasha WILLIAMS,,1,,Yes,310
Davis,BO03:I-S-,Retain 2nd Juvenile District Court Judge-Tasha WILLIAMS,,1,,No,61
Davis,BO03:I-S-,Retain Clinton Justice Court Judge-Catherine J. HOSKINS,,1,,Yes,297
Davis,BO03:I-S-,Retain Clinton Justice Court Judge-Catherine J. HOSKINS,,1,,No,69
Davis,BO03:I-S-,Proposition #3,,1,,Yes,281
Davis,BO03:I-S-,Proposition #3,,1,,No,151
Davis,BO03:I-S-,Constitutional Amendment B,,1,,For,325
Davis,BO03:I-S-,Constitutional Amendment B,,1,,Against,102
Davis,BO03:I-S-,Constitutional Amendment C,,1,,For,326
Davis,BO03:I-S-,Constitutional Amendment C,,1,,Against,99
Davis,BO04:I-S-,Registered Voters,,,,,590
Davis,BO04:I-S-,Ballots Cast,,,,,507
Davis,BO04:I-S-,President,,1,REP,Donald J. TRUMP / JD VANCE,251
Davis,BO04:I-S-,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,219
Davis,BO04:I-S-,President,,1,LBT,Chase OLIVER / Mike ter MAAT,2
Davis,BO04:I-S-,President,,1,CON,Joel SKOUSEN / Rik COMBS,3
Davis,BO04:I-S-,President,,1,GRN,Jill STEIN / Rudolph WARE,4
Davis,BO04:I-S-,President,,1,,Cornel Ronald WEST / Melinda ABDULLAH,1
Davis,BO04:I-S-,President,,1,,"Lucifer ""JUSTIN CASE"" EVERYLOVE",2
Davis,BO04:I-S-,President,,1,,Claudia de la CRUZ / Karina Alexandra GARCIA,2
Davis,BO04:I-S-,President,,1,,Write-In,14
Davis,BO04:I-S-,U.S. Senate,,1,REP,John CURTIS,296
Davis,BO04:I-S-,U.S. Senate,,1,DEM,Caroline GLEICH,154
Davis,BO04:I-S-,U.S. Senate,,1,IAP,Carleton E. BOWEN,39
Davis,BO04:I-S-,U.S. Senate,,1,,Write-In,1
Davis,BO04:I-S-,U.S. House,2,1,REP,Celeste MALOY,269
Davis,BO04:I-S-,U.S. House,2,1,DEM,Nathaniel E. WOODWARD,166
Davis,BO04:I-S-,U.S. House,2,1,CON,Cassie EASLEY,32
Davis,BO04:I-S-,U.S. House,2,1,,Tyler MURSET,18
Davis,BO04:I-S-,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,279
Davis,BO04:I-S-,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,138
Davis,BO04:I-S-,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,7
Davis,BO04:I-S-,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,15
Davis,BO04:I-S-,Governor,,1,,Tom TOMENY / William LANSING TAYLOR,4
Davis,BO04:I-S-,Governor,,1,,Write-In,48
Davis,BO04:I-S-,Attorney General,,1,REP,Derek BROWN,251
Davis,BO04:I-S-,Attorney General,,1,DEM,Rudy J. BAUTISTA,132
Davis,BO04:I-S-,Attorney General,,1,LBT,W. Andrew McCULLOUGH,24
Davis,BO04:I-S-,Attorney General,,1,UUP,Michelle QUIST,48
Davis,BO04:I-S-,Attorney General,,1,,Austin HEPWORTH,28
Davis,BO04:I-S-,State Auditor,,1,REP,Tina CANNON,284
Davis,BO04:I-S-,State Auditor,,1,DEM,Catherine VOUTAZ,149
Davis,BO04:I-S-,State Auditor,,1,CON,Jeffrey L. OSTLER,43
Davis,BO04:I-S-,State Treasurer,,1,REP,Marlo M. OAKS,298
Davis,BO04:I-S-,State Treasurer,,1,DEM,Neil A. HANSEN,124
Davis,BO04:I-S-,State Treasurer,,1,UFP,Miles POMEROY,50
Davis,BO04:I-S-,State Senate,8,1,REP,Todd WEILER,244
Davis,BO04:I-S-,State Senate,8,1,DEM,Aaron WILEY,135
Davis,BO04:I-S-,State Senate,8,1,CON,Laren C. LIVINGSTON,25
Davis,BO04:I-S-,State Senate,8,1,,Alisa COX VAN LANGEVELD,75
Davis,BO04:I-S-,State House,19,1,REP,Raymond P. WARD,296
Davis,BO04:I-S-,State House,19,1,DEM,Nick K. WADSWORTH,135
Davis,BO04:I-S-,State House,19,1,CON,Cameron A. DRANSFIELD,36
Davis,BO04:I-S-,County Commissioner,,1,REP,John CROFTS,303
Davis,BO04:I-S-,County Commissioner,,1,,Michael J. LAMBERT,162
Davis,BO04:I-S-,County Assessor,,1,REP,Andy HANSEN,388
Davis,BO04:I-S-,County Recorder,,1,REP,Kelly A SILVESTER,380
Davis,BO04:I-S-,County Surveyor,,1,REP,Max B ELLIOT,381
Davis,BO04:I-S-,County Treasurer,,1,REP,Matt BRADY,369
Davis,BO04:I-S-,Davis School Board,2,1,,Jennifer R LARSEN BROOKS,186
Davis,BO04:I-S-,Davis School Board,2,1,,Joani F STEVENS,230
Davis,BO04:I-S-,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,Yes,314
Davis,BO04:I-S-,Retain Supreme Court Justice-Matthew B. DURRANT,,1,,No,102
Davis,BO04:I-S-,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,Yes,308
Davis,BO04:I-S-,Retain Appeals Court Judge-Ryan D. TENNEY,,1,,No,103
Davis,BO04:I-S-,Retain 2nd District Court Judge-Joseph M. BEAN,,1,,Yes,307
Davis,BO04:I-S-,Retain 2nd District Court Judge-Joseph M. BEAN,,1,,No,105
Davis,BO04:I-S-,Retain 2nd District Court Judge-Ronald G. RUSSELL,,1,,Yes,319
Davis,BO04:I-S-,Retain 2nd District Court Judge-Ronald G. RUSSELL,,1,,No,90
Davis,BO04:I-S-,Retain 2nd District Court Judge-Christina Patricia ORTEGA,,1,,Yes,310
Davis,BO04:I-S-,Retain 2nd District Court Judge-Christina Patricia ORTEGA,,1,,No,103
Davis,BO04:I-S-,Retain 2nd District Court Judge-Craig HALL,,1,,Yes,302
Davis,BO04:I-S-,Retain 2nd District Court Judge-Craig HALL,,1,,No,113
Davis,BO04:I-S-,Retain 2nd District Court Judge-Michael Dario DIREDA,,1,,Yes,311
Davis,BO04:I-S-,Retain 2nd District Court Judge-Michael Dario DIREDA,,1,,No,101
Davis,BO04:I-S-,Retain 2nd Juvenile District Court Judge-Tasha WILLIAMS,,1,,Yes,328
Davis,BO04:I-S-,Retain 2nd Juvenile District Court Judge-Tasha WILLIAMS,,1,,No,87
Davis,BO04:I-S-,Retain Clinton Justice Court Judge-Catherine J. HOSKINS,,1,,Yes,315
Davis,BO04:I-S-,Retain Clinton Justice Court Judge-Catherine J. HOSKINS,,1,,No,95
Davis,BO04:I-S-,Proposition #3,,1,,Yes,317
Davis,BO04:I-S-,Proposition #3,,1,,No,153
Davis,BO04:I-S-,Constitutional Amendment B,,1,,For,348
Davis,BO04:I-S-,Constitutional Amendment B,,1,,Against,112
Davis,BO04:I-S-,Constitutional Amendment C,,1,,For,374
Davis,BO04:I-S-,Constitutional Amendment C,,1,,Against,84
Davis,BO05:,Registered Voters,,,,,603
Davis,BO05:,Ballots Cast,,,,,538
Davis,BO05:,President,,1,REP,Donald J. TRUMP / JD VANCE,251
Davis,BO05:,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,235
Davis,BO05:,President,,1,LBT,Chase OLIVER / Mike ter MAAT,10
Davis,BO05:,President,,1,CON,Joel SKOUSEN / Rik COMBS,8
Davis,BO05:,President,,1,GRN,Jill STEIN / Rudolph WARE,5
Davis,BO05:,President,,1,,Cornel Ronald WEST / Melinda ABDULLAH,0
Davis,BO05:,President,,1,,"Lucifer ""JUSTIN CASE"" EVERYLOVE",3
Davis,BO05:,President,,1,,Claudia de la CRUZ / Karina Alexandra GARCIA,2
Davis,BO05:,President,,1,,Write-In,17
Davis,BO05:,U.S. Senate,,1,REP,John CURTIS,311
Davis,BO05:,U.S. Senate,,1,DEM,Caroline GLEICH,166
Davis,BO05:,U.S. Senate,,1,IAP,Carleton E. BOWEN,44
Davis,BO05:,U.S. Senate,,1,,Write-In,1
Davis,BO05:,U.S. House,2,1,REP,Celeste MALOY,286
Davis,BO05:,U.S. House,2,1,DEM,Nathaniel E. WOODWARD,179
Davis,BO05:,U.S. House,2,1,CON,Cassie EASLEY,31
Davis,BO05:,U.S. House,2,1,,Tyler MURSET,15
Davis,BO05:,Governor,,1,REP,Spencer J. COX / Deidre M. HENDERSON,264
Davis,BO05:,Governor,,1,DEM,Brian SMITH KING / Rebekah CUMMINGS,153
Davis,BO05:,Governor,,1,LBT,J. Robert LATHAM / Barry Evan SHORT,24
Davis,BO05:,Governor,,1,IAP,Tommy WILLIAMS / Archie A. WILLIAMS III,12
Davis,BO05:,Governor,,1,,Tom TOMENY / William LANSING TAYLOR,4
Davis,BO05:,Governor,,1,,Write-In,58
Davis,BO05:,Attorney General,,1,REP,Derek BROWN,267
Davis,BO05:,Attorney General,,1,DEM,Rudy J. BAUTISTA,131
Davis,BO05:,Attorney General,,1,LBT,W. Andrew McCULLOUGH,25
Davis,BO05:,Attorney General,,1,UUP,Michelle QUIST,55
Davis,BO05:,Attorney General,,1,,Austin HEPWORTH,19
Davis,BO05:,State Auditor,,1,REP,Tina CANNON,292
Davis,BO05:,State Auditor,,1,DEM,Catherine VOUTAZ,159
Davis,BO05:,State Auditor,,1,CON,Jeffrey L. OSTLER,47
Davis,BO05:,State Treasurer,,1,REP,Marlo M. OAKS,314
Davis,BO05:,State Treasurer,,1,DEM,Neil A. HANSEN,141
Davis,BO05:,State Treasurer,,1,UFP,Miles POMEROY,39
Davis,BO05:,State Senate,8,1,REP,Todd WEILER,277
Davis,BO05:,State Senate,8,1,DEM,Aaron WILEY,119
Davis,BO05:,State Senate,8,1,CON,Laren C. LIVINGSTON,30
Davis,BO05:,State Senate,8,1,,Alisa COX VAN LANGEVELD,74
Davis,BO05:,State House,19,1,REP,Raymond P. WARD,321
Davis,BO05:,State House,19,1,DEM,Nick K. WADSWORTH,124
Davis,BO05:,State House,19,1,CON,Cameron A. DRANSFIELD,47
Davis,BO05:,County Commissioner,,1,REP,John CROFTS,302
Davis,BO05:,County Commissioner,,1,,Michael J. LAMBERT,168
Davis,BO05:,County Assessor,,1,REP,Andy HANSEN,382
Davis,BO05:,County Recorder,,1,REP,Kelly A SILVESTER,377
Davis,BO05:,County Surveyor,,1,REP,Max B ELLIOT,393
Davis,BO05:,County Treasurer,,1,REP,Matt BRADY,380
