county,precinct,office,district,candidate,party,votes
Sevier,Annabella,Registered Voters,,,,546
Sevier,Annabella,Ballots Cast,,,,494
Sevier,Annabella,President,,Brock Pierce / Karla Ballard,,0
Sevier,Annabella,President,,Kanye West / Michelle Tidball,,1
Sevier,Annabella,President,,Joseph R. Biden / Kamala D. Harris,DEM,36
Sevier,Annabella,President,,Don Blankenship / William Mohr,CON,2
Sevier,Annabella,President,,Jo Jorgensen / Jeremy Cohen,LIB,6
Sevier,Annabella,President,,Joe McHugh / Elizabeth Storm,,0
Sevier,Annabella,President,,Howie Hawkins / Angela Walker,GRN,1
Sevier,Annabella,President,,Gloria La Riva,,0
Sevier,Annabella,President,,Donald J. Trump / Michael R. Pence,REP,446
Sevier,Annabella,President,,Write-In Totals,,0
Sevier,Annabella,U.S. House,2,Kael Weston,DEM,34
Sevier,Annabella,U.S. House,2,Chris Stewart,REP,425
Sevier,Annabella,U.S. House,2,J. Robert Latham,LIB,7
Sevier,Annabella,Governor,,Chris Peterson / Karina Brown,DEM,25
Sevier,Annabella,Governor,,Greg Duerden / Wayne Hill,IAP,13
Sevier,Annabella,Governor,,Spencer J. Cox / Deidre M. Henderson,REP,422
Sevier,Annabella,Governor,,Daniel Rhead Cottam / Barry Evan Short,LIB,13
Sevier,Annabella,Governor,,Write-In Totals,,11
Sevier,Annabella,Attorney General,,Rudy J. Bautista,LIB,15
Sevier,Annabella,Attorney General,,Greg Skordas,DEM,36
Sevier,Annabella,Attorney General,,Sean D. Reyes,REP,435
Sevier,Annabella,State Auditor,,John 'Frugal' Dougall,REP,421
Sevier,Annabella,State Auditor,,Jeffrey L. Ostler,CON,35
Sevier,Annabella,State Auditor,,Brian L. Fabbi,UUP,10
Sevier,Annabella,State Treasurer,,Richard Proctor,CON,30
Sevier,Annabella,State Treasurer,,David Damschen,REP,416
Sevier,Annabella,State Treasurer,,Joseph Speciale,LIB,24
Sevier,Annabella,State Senate,24,Derrin R. Owens,REP,440
Sevier,Annabella,State Senate,24,Warren Rogers,IAP,32
Sevier,Annabella,State House,70,Jessica O'Leary,DEM,43
Sevier,Annabella,State House,70,Carl Albrecht,REP,442
Sevier,Annabella,State House,70,Write-In Totals,,0
Sevier,Aurora,Registered Voters,,,,692
Sevier,Aurora,Ballots Cast,,,,643
Sevier,Aurora,President,,Brock Pierce / Karla Ballard,,1
Sevier,Aurora,President,,Kanye West / Michelle Tidball,,0
Sevier,Aurora,President,,Joseph R. Biden / Kamala D. Harris,DEM,47
Sevier,Aurora,President,,Don Blankenship / William Mohr,CON,0
Sevier,Aurora,President,,Jo Jorgensen / Jeremy Cohen,LIB,9
Sevier,Aurora,President,,Joe McHugh / Elizabeth Storm,,0
Sevier,Aurora,President,,Howie Hawkins / Angela Walker,GRN,0
Sevier,Aurora,President,,Gloria La Riva,,0
Sevier,Aurora,President,,Donald J. Trump / Michael R. Pence,REP,581
Sevier,Aurora,President,,Write-In Totals,,0
Sevier,Aurora,U.S. House,2,Kael Weston,DEM,43
Sevier,Aurora,U.S. House,2,Chris Stewart,REP,555
Sevier,Aurora,U.S. House,2,J. Robert Latham,LIB,11
Sevier,Aurora,Governor,,Chris Peterson / Karina Brown,DEM,50
Sevier,Aurora,Governor,,Greg Duerden / Wayne Hill,IAP,22
Sevier,Aurora,Governor,,Spencer J. Cox / Deidre M. Henderson,REP,525
Sevier,Aurora,Governor,,Daniel Rhead Cottam / Barry Evan Short,LIB,11
