county,precinct,office,district,party,candidate,votes
Box Elder,Brigham City 01,President,,,Rocky De La Fuente,1
Box Elder,Brigham City 01,President,,Green,Jill Stein,2
Box Elder,Brigham City 01,President,,Socialist Workers,Alyson Kennedy,1
Box Elder,Brigham City 01,President,,Libertarian,Gary Johnson,24
Box Elder,Brigham City 01,President,,Independent,Rocky Giordani,3
Box Elder,Brigham City 01,President,,Republican,Donald Trump,363
Box Elder,Brigham City 01,President,,Constitution,Darrell Castle,4
Box Elder,Brigham City 01,President,,Democratic,Hillary Clinton,115
Box Elder,Brigham City 01,President,,Workers World,Monica Moorehead,1
Box Elder,Brigham City 01,President,,Independent,Evan McMullin,170
Box Elder,Brigham City 01,President,,,Write-In,6
Box Elder,Brigham City 01,U.S. Senate,,Democratic,Misty Snow,107
Box Elder,Brigham City 01,U.S. Senate,,Independent,Bill Barron,21
Box Elder,Brigham City 01,U.S. Senate,,Independent American,Stoney Fonua,21
Box Elder,Brigham City 01,U.S. Senate,,Republican,Mike Lee,525
Box Elder,Brigham City 01,U.S. House,1,Republican,Rob Bishop,480
Box Elder,Brigham City 01,U.S. House,1,Libertarian,Craig Bowden,30
Box Elder,Brigham City 01,U.S. House,1,Unaffiliated,Chadwick Fairbanks,13
Box Elder,Brigham City 01,U.S. House,1,Democratic,Peter Clemens,143
Box Elder,Brigham City 01,Governor,,Republican,Gary Herbert,515
Box Elder,Brigham City 01,Governor,,Independent American,Dell Schanze,13
Box Elder,Brigham City 01,Governor,,Libertarian,Brian Kamerath,17
Box Elder,Brigham City 01,Governor,,Democratic,Mike Weinholtz,21
Box Elder,Brigham City 01,Governor,,,Write-In,3
Box Elder,Brigham City 01,Attorney General,,Independent American,Michael Isbell,18
Box Elder,Brigham City 01,Attorney General,,Democratic,Jon Harper,100
Box Elder,Brigham City 01,Attorney General,,Republican,Sean Reyes,508
Box Elder,Brigham City 01,Attorney General,,Libertarian,W. Andrew McCullough,40
Box Elder,Brigham City 01,State Auditor,,Republican,John Dougall,483
Box Elder,Brigham City 01,State Auditor,,Independent American,Jared Green,44
Box Elder,Brigham City 01,State Auditor,,Democratic,Mike Mitchell,129
Box Elder,Brigham City 01,State Treasurer,,Constitution,Richard Proctor,53
Box Elder,Brigham City 01,State Treasurer,,Democratic,Neil Hansen,149
Box Elder,Brigham City 01,State Treasurer,,Republican,David Damschen,447
Box Elder,Brigham City 01,State House,1,Constitution,Sherry Phipps,142
Box Elder,Brigham City 01,State House,1,Republican,Scott Sandall,497
Box Elder,Brigham City 02,President,,,Rocky De La Fuente,1
Box Elder,Brigham City 02,President,,Green,Jill Stein,2
Box Elder,Brigham City 02,President,,Socialist Workers,Alyson Kennedy,0
Box Elder,Brigham City 02,President,,Libertarian,Gary Johnson,19
Box Elder,Brigham City 02,President,,Independent,Rocky Giordani,2
Box Elder,Brigham City 02,President,,Republican,Donald Trump,211
Box Elder,Brigham City 02,President,,Constitution,Darrell Castle,2
Box Elder,Brigham City 02,President,,Democratic,Hillary Clinton,54
Box Elder,Brigham City 02,President,,Workers World,Monica Moorehead,0
Box Elder,Brigham City 02,President,,Independent,Evan McMullin,114
Box Elder,Brigham City 02,President,,,Write-In,3
Box Elder,Brigham City 02,U.S. Senate,,Democratic,Misty Snow,46
Box Elder,Brigham City 02,U.S. Senate,,Independent,Bill Barron,9
Box Elder,Brigham City 02,U.S. Senate,,Independent American,Stoney Fonua,14
Box Elder,Brigham City 02,U.S. Senate,,Republican,Mike Lee,330
Box Elder,Brigham City 02,U.S. House,1,Republican,Rob Bishop,317
Box Elder,Brigham City 02,U.S. House,1,Libertarian,Craig Bowden,19
Box Elder,Brigham City 02,U.S. House,1,Unaffiliated,Chadwick Fairbanks,7
Box Elder,Brigham City 02,U.S. House,1,Democratic,Peter Clemens,60
Box Elder,Brigham City 02,Governor,,Republican,Gary Herbert,330
Box Elder,Brigham City 02,Governor,,Independent American,Dell Schanze,7
Box Elder,Brigham City 02,Governor,,Libertarian,Brian Kamerath,10
Box Elder,Brigham City 02,Governor,,Democratic,Mike Weinholtz,51
Box Elder,Brigham City 02,Governor,,,Write-In,0
Box Elder,Brigham City 02,Attorney General,,Independent American,Michael Isbell,13
Box Elder,Brigham City 02,Attorney General,,Democratic,Jon Harper,38
Box Elder,Brigham City 02,Attorney General,,Republican,Sean Reyes,322
Box Elder,Brigham City 02,Attorney General,,Libertarian,W. Andrew McCullough,22
Box Elder,Brigham City 02,State Auditor,,Republican,John Dougall,293
Box Elder,Brigham City 02,State Auditor,,Independent American,Jared Green,33
Box Elder,Brigham City 02,State Auditor,,Democratic,Mike Mitchell,60
Box Elder,Brigham City 02,State Treasurer,,Constitution,Richard Proctor,29
Box Elder,Brigham City 02,State Treasurer,,Democratic,Neil Hansen,73
Box Elder,Brigham City 02,State Treasurer,,Republican,David Damschen,286
Box Elder,Brigham City 02,State House,1,Constitution,Sherry Phipps,83
Box Elder,Brigham City 02,State House,1,Republican,Scott Sandall,304
Box Elder,Brigham City 03,President,,,Rocky De La Fuente,0
Box Elder,Brigham City 03,President,,Green,Jill Stein,3
Box Elder,Brigham City 03,President,,Socialist Workers,Alyson Kennedy,0
Box Elder,Brigham City 03,President,,Libertarian,Gary Johnson,20
Box Elder,Brigham City 03,President,,Independent,Rocky Giordani,0
Box Elder,Brigham City 03,President,,Republican,Donald Trump,237
Box Elder,Brigham City 03,President,,Constitution,Darrell Castle,12
Box Elder,Brigham City 03,President,,Democratic,Hillary Clinton,91
Box Elder,Brigham City 03,President,,Workers World,Monica Moorehead,0
Box Elder,Brigham City 03,President,,Independent,Evan McMullin,109
Box Elder,Brigham City 03,President,,,Write-In,4
Box Elder,Brigham City 03,U.S. Senate,,Democratic,Misty Snow,98
Box Elder,Brigham City 03,U.S. Senate,,Independent,Bill Barron,18
Box Elder,Brigham City 03,U.S. Senate,,Independent American,Stoney Fonua,19
Box Elder,Brigham City 03,U.S. Senate,,Republican,Mike Lee,334
Box Elder,Brigham City 03,U.S. House,1,Republican,Rob Bishop,302
Box Elder,Brigham City 03,U.S. House,1,Libertarian,Craig Bowden,38
Box Elder,Brigham City 03,U.S. House,1,Unaffiliated,Chadwick Fairbanks,22
Box Elder,Brigham City 03,U.S. House,1,Democratic,Peter Clemens,107
Box Elder,Brigham City 03,Governor,,Republican,Gary Herbert,322
Box Elder,Brigham City 03,Governor,,Independent American,Dell Schanze,12
Box Elder,Brigham City 03,Governor,,Libertarian,Brian Kamerath,24
Box Elder,Brigham City 03,Governor,,Democratic,Mike Weinholtz,109
Box Elder,Brigham City 03,Governor,,,Write-In,1
Box Elder,Brigham City 03,Attorney General,,Independent American,Michael Isbell,15
Box Elder,Brigham City 03,Attorney General,,Democratic,Jon Harper,81
Box Elder,Brigham City 03,Attorney General,,Republican,Sean Reyes,321
Box Elder,Brigham City 03,Attorney General,,Libertarian,W. Andrew McCullough,45
Box Elder,Brigham City 03,State Auditor,,Republican,John Dougall,312
Box Elder,Brigham City 03,State Auditor,,Independent American,Jared Green,41
Box Elder,Brigham City 03,State Auditor,,Democratic,Mike Mitchell,102
Box Elder,Brigham City 03,State Treasurer,,Constitution,Richard Proctor,58
