county,office,district,party,candidate,votes
Beaver,U.S. Senate,,Democratic,Misty K Snow,69
Box Elder,U.S. Senate,,Democratic,Misty K Snow,104
Cache,U.S. Senate,,Democratic,Misty K Snow,549
Carbon,U.S. Senate,,Democratic,Misty K Snow,125
Daggett,U.S. Senate,,Democratic,Misty K Snow,10
Davis,U.S. Senate,,Democratic,Misty K Snow,2504
Duchesne,U.S. Senate,,Democratic,Misty K Snow,96
Emery,U.S. Senate,,Democratic,Misty K Snow,46
Garfield,U.S. Senate,,Democratic,Misty K Snow,47
Grand,U.S. Senate,,Democratic,Misty K Snow,334
Iron,U.S. Senate,,Democratic,Misty K Snow,420
Juab,U.S. Senate,,Democratic,Misty K Snow,113
Kane,U.S. Senate,,Democratic,Misty K Snow,139
Millard,U.S. Senate,,Democratic,Misty K Snow,32
Morgan,U.S. Senate,,Democratic,Misty K Snow,48
Piute,U.S. Senate,,Democratic,Misty K Snow,0
Rich,U.S. Senate,,Democratic,Misty K Snow,7
Salt Lake,U.S. Senate,,Democratic,Misty K Snow,18743
San Juan,U.S. Senate,,Democratic,Misty K Snow,466
Sanpete,U.S. Senate,,Democratic,Misty K Snow,131
Sevier,U.S. Senate,,Democratic,Misty K Snow,113
Summit,U.S. Senate,,Democratic,Misty K Snow,546
Tooele,U.S. Senate,,Democratic,Misty K Snow,444
Uintah,U.S. Senate,,Democratic,Misty K Snow,242
Utah,U.S. Senate,,Democratic,Misty K Snow,928
Wasatch,U.S. Senate,,Democratic,Misty K Snow,190
Washington,U.S. Senate,,Democratic,Misty K Snow,892
Wayne,U.S. Senate,,Democratic,Misty K Snow,36
Weber,U.S. Senate,,Democratic,Misty K Snow,1554
Beaver,U.S. Senate,,Democratic,Jonathan Swinton,62
Box Elder,U.S. Senate,,Democratic,Jonathan Swinton,79
Cache,U.S. Senate,,Democratic,Jonathan Swinton,449
Carbon,U.S. Senate,,Democratic,Jonathan Swinton,85
Daggett,U.S. Senate,,Democratic,Jonathan Swinton,11
Davis,U.S. Senate,,Democratic,Jonathan Swinton,1742
Duchesne,U.S. Senate,,Democratic,Jonathan Swinton,77
Emery,U.S. Senate,,Democratic,Jonathan Swinton,46
Garfield,U.S. Senate,,Democratic,Jonathan Swinton,33
Grand,U.S. Senate,,Democratic,Jonathan Swinton,165
Iron,U.S. Senate,,Democratic,Jonathan Swinton,317
Juab,U.S. Senate,,Democratic,Jonathan Swinton,71
Kane,U.S. Senate,,Democratic,Jonathan Swinton,48
Millard,U.S. Senate,,Democratic,Jonathan Swinton,44
Morgan,U.S. Senate,,Democratic,Jonathan Swinton,37
Piute,U.S. Senate,,Democratic,Jonathan Swinton,4
Rich,U.S. Senate,,Democratic,Jonathan Swinton,8
Salt Lake,U.S. Senate,,Democratic,Jonathan Swinton,12408
San Juan,U.S. Senate,,Democratic,Jonathan Swinton,398
Sanpete,U.S. Senate,,Democratic,Jonathan Swinton,91
Sevier,U.S. Senate,,Democratic,Jonathan Swinton,53
Summit,U.S. Senate,,Democratic,Jonathan Swinton,386
Tooele,U.S. Senate,,Democratic,Jonathan Swinton,360
Uintah,U.S. Senate,,Democratic,Jonathan Swinton,191
Utah,U.S. Senate,,Democratic,Jonathan Swinton,876
Wasatch,U.S. Senate,,Democratic,Jonathan Swinton,142
Washington,U.S. Senate,,Democratic,Jonathan Swinton,703
Wayne,U.S. Senate,,Democratic,Jonathan Swinton,22
Weber,U.S. Senate,,Democratic,Jonathan Swinton,866
Carbon,U.S. House,3,Republican,Chia-Chi Teng,158
Emery,U.S. House,3,Republican,Chia-Chi Teng,130
Grand,U.S. House,3,Republican,Chia-Chi Teng,133
Salt Lake,U.S. House,3,Republican,Chia-Chi Teng,4678
San Juan,U.S. House,3,Republican,Chia-Chi Teng,161
Utah,U.S. House,3,Republican,Chia-Chi Teng,6906
Wasatch,U.S. House,3,Republican,Chia-Chi Teng,756
Carbon,U.S. House,3,Republican,Jason Chaffetz,531
Emery,U.S. House,3,Republican,Jason Chaffetz,753
Grand,U.S. House,3,Republican,Jason Chaffetz,840
Salt Lake,U.S. House,3,Republican,Jason Chaffetz,14776
San Juan,U.S. House,3,Republican,Jason Chaffetz,1116
Utah,U.S. House,3,Republican,Jason Chaffetz,26863
Wasatch,U.S. House,3,Republican,Jason Chaffetz,2560
Beaver,Governor,,Republican,Herbert/Cox,658
Box Elder,Governor,,Republican,Herbert/Cox,2931
Cache,Governor,,Republican,Herbert/Cox,8909
Carbon,Governor,,Republican,Herbert/Cox,513
Daggett,Governor,,Republican,Herbert/Cox,180
Davis,Governor,,Republican,Herbert/Cox,27331
Duchesne,Governor,,Republican,Herbert/Cox,1961
Emery,Governor,,Republican,Herbert/Cox,735
Garfield,Governor,,Republican,Herbert/Cox,882
Grand,Governor,,Republican,Herbert/Cox,655
Iron,Governor,,Republican,Herbert/Cox,3505
Juab,Governor,,Republican,Herbert/Cox,1049
Kane,Governor,,Republican,Herbert/Cox,1091
Millard,Governor,,Republican,Herbert/Cox,1119
Morgan,Governor,,Republican,Herbert/Cox,1206
Piute,Governor,,Republican,Herbert/Cox,187
Rich,Governor,,Republican,Herbert/Cox,304
Salt Lake,Governor,,Republican,Herbert/Cox,55110
San Juan,Governor,,Republican,Herbert/Cox,896
Sanpete,Governor,,Republican,Herbert/Cox,3254
Sevier,Governor,,Republican,Herbert/Cox,2843
Summit,Governor,,Republican,Herbert/Cox,2068
Tooele,Governor,,Republican,Herbert/Cox,2589
Uintah,Governor,,Republican,Herbert/Cox,3128
Utah,Governor,,Republican,Herbert/Cox,28135
Wasatch,Governor,,Republican,Herbert/Cox,2536
Washington,Governor,,Republican,Herbert/Cox,8736
Wayne,Governor,,Republican,Herbert/Cox,638
Weber,Governor,,Republican,Herbert/Cox,13717
Beaver,Governor,,Republican,Johnson/Bagley,227
Box Elder,Governor,,Republican,Johnson/Bagley,1204
Cache,Governor,,Republican,Johnson/Bagley,2989
Carbon,Governor,,Republican,Johnson/Bagley,186
Daggett,Governor,,Republican,Johnson/Bagley,46
Davis,Governor,,Republican,Johnson/Bagley,9514
Duchesne,Governor,,Republican,Johnson/Bagley,816
Emery,Governor,,Republican,Johnson/Bagley,158
Garfield,Governor,,Republican,Johnson/Bagley,153
Grand,Governor,,Republican,Johnson/Bagley,323
Iron,Governor,,Republican,Johnson/Bagley,1864
Juab,Governor,,Republican,Johnson/Bagley,243
Kane,Governor,,Republican,Johnson/Bagley,258
Millard,Governor,,Republican,Johnson/Bagley,333
Morgan,Governor,,Republican,Johnson/Bagley,485
Piute,Governor,,Republican,Johnson/Bagley,105
Rich,Governor,,Republican,Johnson/Bagley,116
Salt Lake,Governor,,Republican,Johnson/Bagley,21771
San Juan,Governor,,Republican,Johnson/Bagley,381
Sanpete,Governor,,Republican,Johnson/Bagley,712
Sevier,Governor,,Republican,Johnson/Bagley,942
Summit,Governor,,Republican,Johnson/Bagley,772
Tooele,Governor,,Republican,Johnson/Bagley,1373
Uintah,Governor,,Republican,Johnson/Bagley,1485
Utah,Governor,,Republican,Johnson/Bagley,10857
Wasatch,Governor,,Republican,Johnson/Bagley,820
Washington,Governor,,Republican,Johnson/Bagley,6115
Wayne,Governor,,Republican,Johnson/Bagley,135
Weber,Governor,,Republican,Johnson/Bagley,5280
Utah,State Senate,16,Republican,Christopher N. Herrod,2644
Wasatch,State Senate,16,Republican,Christopher N. Herrod,62
Utah,State Senate,16,Republican,Curt Bramble,3074
Wasatch,State Senate,16,Republican,Curt Bramble,103
Daggett,State House,53,Republican,Melvin R. Brown,136
Duchesne,State House,53,Republican,Melvin R. Brown,322
Morgan,State House,53,Republican,Melvin R. Brown,396
Rich,State House,53,Republican,Melvin R. Brown,270
Summit,State House,53,Republican,Melvin R. Brown,1359
Daggett,State House,53,Republican,Logan Wilde,83
Duchesne,State House,53,Republican,Logan Wilde,272
Morgan,State House,53,Republican,Logan Wilde,1281
Rich,State House,53,Republican,Logan Wilde,138
Summit,State House,53,Republican,Logan Wilde,718
Salt Lake,State Senate,10,Republican,Lincoln Fillmore,5465
Salt Lake,State Senate,10,Republican,Rich L. Cunningham,4498
Utah,State Senate,14,Republican,Morgan Philpot,3801
Utah,State Senate,14,Republican,Dan Hemmert,5861
Utah,State House,6,Republican,Mike Brenny,1039
Utah,State House,6,Republican,Cory Maloy,1563
Davis,State House,20,Republican,Becky Edwards,2487
Davis,State House,20,Republican,Glen G. Jenkins,2291
Salt Lake,State House,34,Republican,Macade Jensen,1465
Salt Lake,State House,34,Republican,Jack P. Castellanos,723
Utah,State House,57,Republican,Xani Haynie,1556
Utah,State House,57,Republican,Brian M. Green,1757
Utah,State House,67,Republican,Marc Roberts,1654
Utah,State House,67,Republican,Richard D. Moore,966
Washington,State House,75,Republican,Walt Brooks,2236
Washington,State House,75,Republican,Steven D. Kemp,1667
