county,precinct,office,district,party,candidate,absentee,early_voting,election_day,provisional,votes
Uintah,Vernal 10,Straight Party,,IAP,,2,0,2,0,4
Uintah,Vernal 11,Straight Party,,IAP,,0,0,5,0,5
Uintah,Vernal 12,Straight Party,,IAP,,0,0,3,0,3
Uintah,Vernal 13,Straight Party,,IAP,,0,0,1,0,1
Uintah,Vernal 14,Straight Party,,IAP,,0,0,2,0,2
Uintah,Ashley East 15,Straight Party,,IAP,,1,0,1,0,2
Uintah,Avalon Willows 16,Straight Party,,IAP,,0,0,0,0,0
Uintah,Glines South 17,Straight Party,,IAP,,0,1,0,0,1
Uintah,Fort Duchesne 18,Straight Party,,IAP,,1,0,2,0,3
Uintah,Ballard 19,Straight Party,,IAP,,0,0,2,0,2
Uintah,Whiterocks 20,Straight Party,,IAP,,0,0,0,0,0
Uintah,Lapoint Tridell 21,Straight Party,,IAP,,0,0,3,0,3
Uintah,Ashley West 22,Straight Party,,IAP,,0,0,0,0,0
Uintah,Glines North 23,Straight Party,,IAP,,0,0,1,0,1
Uintah,Davis North 24,Straight Party,,IAP,,0,0,1,0,1
Uintah,Maeser West 25,Straight Party,,IAP,,0,0,2,0,2
Uintah,South West 26,Straight Party,,IAP,,0,0,0,0,0
Uintah,Jensen 1,Straight Party,,REP,,3,7,93,0,103
Uintah,Davis East 2,Straight Party,,REP,,6,8,62,0,76
Uintah,Davis West 3,Straight Party,,REP,,0,7,52,0,59
Uintah,Naples 4,Straight Party,,REP,,1,17,128,2,148
Uintah,South 5,Straight Party,,REP,,4,22,125,1,152
Uintah,Maeser East 6,Straight Party,,REP,,13,19,80,2,114
Uintah,Maeser Dry Fork 7,Straight Party,,REP,,14,8,77,0,99
Uintah,Vernal 8,Straight Party,,REP,,8,27,81,0,116
Uintah,Vernal 9,Straight Party,,REP,,6,7,34,0,47
Uintah,Vernal 10,Straight Party,,REP,,6,15,53,0,74
Uintah,Vernal 11,Straight Party,,REP,,4,14,51,1,70
Uintah,Vernal 12,Straight Party,,REP,,1,13,47,0,61
Uintah,Vernal 13,Straight Party,,REP,,5,7,37,2,51
Uintah,Vernal 14,Straight Party,,REP,,4,4,31,1,40
Uintah,Ashley East 15,Straight Party,,REP,,2,13,61,1,77
Uintah,Avalon Willows 16,Straight Party,,REP,,3,2,30,0,35
Uintah,Glines South 17,Straight Party,,REP,,4,13,50,2,69
Uintah,Fort Duchesne 18,Straight Party,,REP,,2,0,38,0,40
Uintah,Ballard 19,Straight Party,,REP,,5,5,87,2,99
Uintah,Whiterocks 20,Straight Party,,REP,,7,0,5,1,13
Uintah,Lapoint Tridell 21,Straight Party,,REP,,8,7,104,0,119
Uintah,Ashley West 22,Straight Party,,REP,,13,12,59,1,85
Uintah,Glines North 23,Straight Party,,REP,,2,25,65,2,94
Uintah,Davis North 24,Straight Party,,REP,,8,7,42,0,57
Uintah,Maeser West 25,Straight Party,,REP,,3,26,81,2,112
Uintah,South West 26,Straight Party,,REP,,3,14,85,0,102
Uintah,Jensen 1,Straight Party,,CON,,0,0,0,0,0
Uintah,Davis East 2,Straight Party,,CON,,0,0,0,0,0
Uintah,Davis West 3,Straight Party,,CON,,0,0,0,0,0
Uintah,Naples 4,Straight Party,,CON,,0,0,0,0,0
Uintah,South 5,Straight Party,,CON,,1,0,2,0,3
Uintah,Maeser East 6,Straight Party,,CON,,0,0,0,0,0
Uintah,Maeser Dry Fork 7,Straight Party,,CON,,0,0,0,0,0
Uintah,Vernal 8,Straight Party,,CON,,0,0,0,0,0
Uintah,Vernal 9,Straight Party,,CON,,0,1,2,0,3
Uintah,Vernal 10,Straight Party,,CON,,0,0,0,0,0
Uintah,Vernal 11,Straight Party,,CON,,1,0,0,0,1
Uintah,Vernal 12,Straight Party,,CON,,0,0,3,1,4
Uintah,Vernal 13,Straight Party,,CON,,0,1,0,0,1
Uintah,Vernal 14,Straight Party,,CON,,0,0,0,0,0
Uintah,Ashley East 15,Straight Party,,CON,,0,0,0,0,0
Uintah,Avalon Willows 16,Straight Party,,CON,,0,0,0,0,0
Uintah,Glines South 17,Straight Party,,CON,,0,0,0,0,0
Uintah,Fort Duchesne 18,Straight Party,,CON,,0,0,0,0,0
Uintah,Ballard 19,Straight Party,,CON,,0,0,2,0,2
Uintah,Whiterocks 20,Straight Party,,CON,,0,0,0,0,0
Uintah,Lapoint Tridell 21,Straight Party,,CON,,0,0,1,0,1
Uintah,Ashley West 22,Straight Party,,CON,,0,0,1,0,1
Uintah,Glines North 23,Straight Party,,CON,,0,0,0,0,0
Uintah,Davis North 24,Straight Party,,CON,,0,0,0,0,0
Uintah,Maeser West 25,Straight Party,,CON,,0,0,1,0,1
Uintah,South West 26,Straight Party,,CON,,0,1,0,0,1
Uintah,Jensen 1,Straight Party,,DEM,,0,0,5,0,5
Uintah,Davis East 2,Straight Party,,DEM,,0,2,2,0,4
Uintah,Davis West 3,Straight Party,,DEM,,0,2,2,0,4
Uintah,Naples 4,Straight Party,,DEM,,0,1,1,0,2
Uintah,South 5,Straight Party,,DEM,,0,3,5,0,8
Uintah,Maeser East 6,Straight Party,,DEM,,0,3,7,1,11
Uintah,Maeser Dry Fork 7,Straight Party,,DEM,,0,1,1,1,3
Uintah,Vernal 8,Straight Party,,DEM,,1,4,8,0,13
Uintah,Vernal 9,Straight Party,,DEM,,0,0,10,0,10
Uintah,Vernal 10,Straight Party,,DEM,,0,1,3,0,4
Uintah,Vernal 11,Straight Party,,DEM,,1,1,2,0,4
Uintah,Vernal 12,Straight Party,,DEM,,0,2,4,0,6
Uintah,Vernal 13,Straight Party,,DEM,,0,0,6,0,6
Uintah,Vernal 14,Straight Party,,DEM,,0,1,3,0,4
Uintah,Ashley East 15,Straight Party,,DEM,,0,1,6,0,7
Uintah,Avalon Willows 16,Straight Party,,DEM,,2,0,4,0,6
Uintah,Glines South 17,Straight Party,,DEM,,0,2,0,0,2
Uintah,Fort Duchesne 18,Straight Party,,DEM,,0,0,18,0,18
Uintah,Ballard 19,Straight Party,,DEM,,0,0,10,0,10
Uintah,Whiterocks 20,Straight Party,,DEM,,0,0,2,0,2
Uintah,Lapoint Tridell 21,Straight Party,,DEM,,0,1,6,0,7
Uintah,Ashley West 22,Straight Party,,DEM,,0,3,4,0,7
Uintah,Glines North 23,Straight Party,,DEM,,1,0,1,0,2
Uintah,Davis North 24,Straight Party,,DEM,,0,0,2,0,2
Uintah,Maeser West 25,Straight Party,,DEM,,0,1,6,0,7
Uintah,South West 26,Straight Party,,DEM,,0,0,1,0,1
Uintah,Jensen 1,U.S. House,1,DEM,Donna McAleer,1,3,24,0,28
Uintah,Davis East 2,U.S. House,1,DEM,Donna McAleer,0,2,7,0,9
Uintah,Davis West 3,U.S. House,1,DEM,Donna McAleer,0,6,8,0,14
Uintah,Naples 4,U.S. House,1,DEM,Donna McAleer,0,6,16,0,22
Uintah,South 5,U.S. House,1,DEM,Donna McAleer,2,11,15,1,29
Uintah,Maeser East 6,U.S. House,1,DEM,Donna McAleer,2,7,26,1,36
Uintah,Maeser Dry Fork 7,U.S. House,1,DEM,Donna McAleer,0,6,20,1,27
Uintah,Vernal 8,U.S. House,1,DEM,Donna McAleer,3,7,17,0,27
Uintah,Vernal 9,U.S. House,1,DEM,Donna McAleer,2,7,24,1,34
Uintah,Vernal 10,U.S. House,1,DEM,Donna McAleer,6,6,15,0,27
Uintah,Vernal 11,U.S. House,1,DEM,Donna McAleer,3,4,19,0,26
Uintah,Vernal 12,U.S. House,1,DEM,Donna McAleer,1,5,21,1,28
Uintah,Vernal 13,U.S. House,1,DEM,Donna McAleer,2,2,18,1,23
Uintah,Vernal 14,U.S. House,1,DEM,Donna McAleer,1,6,9,0,16
Uintah,Ashley East 15,U.S. House,1,DEM,Donna McAleer,0,9,15,0,24
Uintah,Avalon Willows 16,U.S. House,1,DEM,Donna McAleer,2,0,8,0,10
Uintah,Glines South 17,U.S. House,1,DEM,Donna McAleer,2,4,5,0,11
Uintah,Fort Duchesne 18,U.S. House,1,DEM,Donna McAleer,3,0,23,0,26
Uintah,Ballard 19,U.S. House,1,DEM,Donna McAleer,1,0,28,0,29
Uintah,Whiterocks 20,U.S. House,1,DEM,Donna McAleer,4,0,5,0,9
Uintah,Lapoint Tridell 21,U.S. House,1,DEM,Donna McAleer,1,3,21,0,25
Uintah,Ashley West 22,U.S. House,1,DEM,Donna McAleer,9,8,23,0,40
Uintah,Glines North 23,U.S. House,1,DEM,Donna McAleer,2,8,12,0,22
Uintah,Davis North 24,U.S. House,1,DEM,Donna McAleer,0,1,6,0,7
Uintah,Maeser West 25,U.S. House,1,DEM,Donna McAleer,2,5,16,0,23
Uintah,South West 26,U.S. House,1,DEM,Donna McAleer,3,1,13,0,17
Uintah,Jensen 1,U.S. House,1,IAP,Dwayne A. Vance,0,0,7,0,7
Uintah,Davis East 2,U.S. House,1,IAP,Dwayne A. Vance,0,1,4,0,5
Uintah,Davis West 3,U.S. House,1,IAP,Dwayne A. Vance,0,0,6,0,6
Uintah,Naples 4,U.S. House,1,IAP,Dwayne A. Vance,0,1,15,0,16
Uintah,South 5,U.S. House,1,IAP,Dwayne A. Vance,0,3,7,0,10
Uintah,Maeser East 6,U.S. House,1,IAP,Dwayne A. Vance,1,1,5,0,7
Uintah,Maeser Dry Fork 7,U.S. House,1,IAP,Dwayne A. Vance,3,3,2,0,8
Uintah,Vernal 8,U.S. House,1,IAP,Dwayne A. Vance,0,0,4,0,4
Uintah,Vernal 9,U.S. House,1,IAP,Dwayne A. Vance,1,0,8,0,9
Uintah,Vernal 10,U.S. House,1,IAP,Dwayne A. Vance,3,0,9,0,12
Uintah,Vernal 11,U.S. House,1,IAP,Dwayne A. Vance,0,0,6,0,6
Uintah,Vernal 12,U.S. House,1,IAP,Dwayne A. Vance,0,2,8,0,10
Uintah,Vernal 13,U.S. House,1,IAP,Dwayne A. Vance,0,0,4,0,4
Uintah,Vernal 14,U.S. House,1,IAP,Dwayne A. Vance,0,1,2,0,3
Uintah,Ashley East 15,U.S. House,1,IAP,Dwayne A. Vance,1,0,8,0,9
Uintah,Avalon Willows 16,U.S. House,1,IAP,Dwayne A. Vance,0,0,1,0,1
Uintah,Glines South 17,U.S. House,1,IAP,Dwayne A. Vance,0,1,6,0,7
Uintah,Fort Duchesne 18,U.S. House,1,IAP,Dwayne A. Vance,0,0,3,0,3
Uintah,Ballard 19,U.S. House,1,IAP,Dwayne A. Vance,0,4,5,0,9
Uintah,Whiterocks 20,U.S. House,1,IAP,Dwayne A. Vance,0,0,0,0,0
Uintah,Lapoint Tridell 21,U.S. House,1,IAP,Dwayne A. Vance,0,1,8,0,9
Uintah,Ashley West 22,U.S. House,1,IAP,Dwayne A. Vance,0,1,2,0,3
Uintah,Glines North 23,U.S. House,1,IAP,Dwayne A. Vance,0,1,3,0,4
Uintah,Davis North 24,U.S. House,1,IAP,Dwayne A. Vance,0,0,7,0,7
Uintah,Maeser West 25,U.S. House,1,IAP,Dwayne A. Vance,1,0,6,0,7
Uintah,South West 26,U.S. House,1,IAP,Dwayne A. Vance,0,0,5,0,5
Uintah,Jensen 1,U.S. House,1,REP,Rob Bishop,9,14,183,1,207
Uintah,Davis East 2,U.S. House,1,REP,Rob Bishop,8,20,138,1,167
Uintah,Davis West 3,U.S. House,1,REP,Rob Bishop,5,15,124,0,144
Uintah,Naples 4,U.S. House,1,REP,Rob Bishop,7,43,318,4,372
Uintah,South 5,U.S. House,1,REP,Rob Bishop,9,55,249,3,316
Uintah,Maeser East 6,U.S. House,1,REP,Rob Bishop,22,39,191,5,257
Uintah,Maeser Dry Fork 7,U.S. House,1,REP,Rob Bishop,33,31,185,5,254
Uintah,Vernal 8,U.S. House,1,REP,Rob Bishop,14,49,190,0,253
Uintah,Vernal 9,U.S. House,1,REP,Rob Bishop,9,28,91,1,129
Uintah,Vernal 10,U.S. House,1,REP,Rob Bishop,16,29,111,1,157
Uintah,Vernal 11,U.S. House,1,REP,Rob Bishop,9,34,140,2,185
Uintah,Vernal 12,U.S. House,1,REP,Rob Bishop,5,29,93,3,130
Uintah,Vernal 13,U.S. House,1,REP,Rob Bishop,6,19,80,2,107
Uintah,Vernal 14,U.S. House,1,REP,Rob Bishop,4,12,61,2,79
Uintah,Ashley East 15,U.S. House,1,REP,Rob Bishop,9,38,152,1,200
Uintah,Avalon Willows 16,U.S. House,1,REP,Rob Bishop,5,4,57,0,66
Uintah,Glines South 17,U.S. House,1,REP,Rob Bishop,15,31,107,3,156
Uintah,Fort Duchesne 18,U.S. House,1,REP,Rob Bishop,4,1,77,1,83
Uintah,Ballard 19,U.S. House,1,REP,Rob Bishop,11,7,168,5,191
Uintah,Whiterocks 20,U.S. House,1,REP,Rob Bishop,20,2,10,1,33
Uintah,Lapoint Tridell 21,U.S. House,1,REP,Rob Bishop,13,28,226,1,268
Uintah,Ashley West 22,U.S. House,1,REP,Rob Bishop,32,40,138,1,211
Uintah,Glines North 23,U.S. House,1,REP,Rob Bishop,8,44,146,3,201
Uintah,Davis North 24,U.S. House,1,REP,Rob Bishop,16,13,87,0,116
Uintah,Maeser West 25,U.S. House,1,REP,Rob Bishop,15,61,194,3,273
Uintah,South West 26,U.S. House,1,REP,Rob Bishop,6,37,176,1,220
Uintah,Jensen 1,U.S. House,1,LIB,Craig Bowden,0,3,7,0,10
Uintah,Davis East 2,U.S. House,1,LIB,Craig Bowden,0,4,5,0,9
Uintah,Davis West 3,U.S. House,1,LIB,Craig Bowden,0,0,5,0,5
Uintah,Naples 4,U.S. House,1,LIB,Craig Bowden,0,1,18,2,21
Uintah,South 5,U.S. House,1,LIB,Craig Bowden,0,1,7,0,8
Uintah,Maeser East 6,U.S. House,1,LIB,Craig Bowden,0,3,6,0,9
Uintah,Maeser Dry Fork 7,U.S. House,1,LIB,Craig Bowden,0,0,8,0,8
Uintah,Vernal 8,U.S. House,1,LIB,Craig Bowden,0,4,3,0,7
Uintah,Vernal 9,U.S. House,1,LIB,Craig Bowden,0,0,2,0,2
Uintah,Vernal 10,U.S. House,1,LIB,Craig Bowden,2,2,9,0,13
Uintah,Vernal 11,U.S. House,1,LIB,Craig Bowden,1,0,4,0,5
Uintah,Vernal 12,U.S. House,1,LIB,Craig Bowden,1,2,7,0,10
Uintah,Vernal 13,U.S. House,1,LIB,Craig Bowden,0,2,3,0,5
Uintah,Vernal 14,U.S. House,1,LIB,Craig Bowden,0,0,0,0,0
Uintah,Ashley East 15,U.S. House,1,LIB,Craig Bowden,2,0,7,0,9
Uintah,Avalon Willows 16,U.S. House,1,LIB,Craig Bowden,0,0,2,0,2
Uintah,Glines South 17,U.S. House,1,LIB,Craig Bowden,0,2,6,0,8
Uintah,Fort Duchesne 18,U.S. House,1,LIB,Craig Bowden,0,0,6,0,6
Uintah,Ballard 19,U.S. House,1,LIB,Craig Bowden,3,0,3,0,6
Uintah,Whiterocks 20,U.S. House,1,LIB,Craig Bowden,0,0,0,0,0
Uintah,Lapoint Tridell 21,U.S. House,1,LIB,Craig Bowden,3,0,9,0,12
Uintah,Ashley West 22,U.S. House,1,LIB,Craig Bowden,0,1,3,0,4
Uintah,Glines North 23,U.S. House,1,LIB,Craig Bowden,0,0,3,0,3
Uintah,Davis North 24,U.S. House,1,LIB,Craig Bowden,0,0,3,0,3
Uintah,Maeser West 25,U.S. House,1,LIB,Craig Bowden,1,2,9,0,12
Uintah,South West 26,U.S. House,1,LIB,Craig Bowden,0,1,9,0,10
Uintah,Jensen 1,Attorney General,,LIB,W. Andrew McCullough,0,2,3,0,5
Uintah,Davis East 2,Attorney General,,LIB,W. Andrew McCullough,0,2,4,0,6
Uintah,Davis West 3,Attorney General,,LIB,W. Andrew McCullough,0,2,5,0,7
Uintah,Naples 4,Attorney General,,LIB,W. Andrew McCullough,0,1,15,1,17
Uintah,South 5,Attorney General,,LIB,W. Andrew McCullough,0,5,11,0,16
Uintah,Maeser East 6,Attorney General,,LIB,W. Andrew McCullough,2,2,8,0,12
Uintah,Maeser Dry Fork 7,Attorney General,,LIB,W. Andrew McCullough,1,0,7,0,8
Uintah,Vernal 8,Attorney General,,LIB,W. Andrew McCullough,3,3,4,0,10
Uintah,Vernal 9,Attorney General,,LIB,W. Andrew McCullough,0,0,8,0,8
Uintah,Vernal 10,Attorney General,,LIB,W. Andrew McCullough,0,2,6,0,8
Uintah,Vernal 11,Attorney General,,LIB,W. Andrew McCullough,1,0,7,0,8
Uintah,Vernal 12,Attorney General,,LIB,W. Andrew McCullough,1,3,9,0,13
Uintah,Vernal 13,Attorney General,,LIB,W. Andrew McCullough,1,4,6,1,12
Uintah,Vernal 14,Attorney General,,LIB,W. Andrew McCullough,0,0,0,0,0
Uintah,Ashley East 15,Attorney General,,LIB,W. Andrew McCullough,2,3,8,0,13
Uintah,Avalon Willows 16,Attorney General,,LIB,W. Andrew McCullough,0,0,1,0,1
Uintah,Glines South 17,Attorney General,,LIB,W. Andrew McCullough,1,3,11,1,16
Uintah,Fort Duchesne 18,Attorney General,,LIB,W. Andrew McCullough,0,0,2,0,2
Uintah,Ballard 19,Attorney General,,LIB,W. Andrew McCullough,0,0,5,0,5
Uintah,Whiterocks 20,Attorney General,,LIB,W. Andrew McCullough,1,0,1,0,2
Uintah,Lapoint Tridell 21,Attorney General,,LIB,W. Andrew McCullough,0,1,8,0,9
Uintah,Ashley West 22,Attorney General,,LIB,W. Andrew McCullough,0,2,7,0,9
Uintah,Glines North 23,Attorney General,,LIB,W. Andrew McCullough,1,1,8,0,10
Uintah,Davis North 24,Attorney General,,LIB,W. Andrew McCullough,0,0,2,0,2
Uintah,Maeser West 25,Attorney General,,LIB,W. Andrew McCullough,3,2,10,0,15
Uintah,South West 26,Attorney General,,LIB,W. Andrew McCullough,0,0,8,0,8
Uintah,Jensen 1,Attorney General,,CON,Gregory G. Hansen,0,0,12,1,13
Uintah,Davis East 2,Attorney General,,CON,Gregory G. Hansen,0,2,6,0,8
Uintah,Davis West 3,Attorney General,,CON,Gregory G. Hansen,0,0,7,0,7
Uintah,Naples 4,Attorney General,,CON,Gregory G. Hansen,0,1,15,1,17
Uintah,South 5,Attorney General,,CON,Gregory G. Hansen,1,2,11,0,14
Uintah,Maeser East 6,Attorney General,,CON,Gregory G. Hansen,0,2,11,1,14
Uintah,Maeser Dry Fork 7,Attorney General,,CON,Gregory G. Hansen,3,3,11,1,18
Uintah,Vernal 8,Attorney General,,CON,Gregory G. Hansen,0,0,8,0,8
Uintah,Vernal 9,Attorney General,,CON,Gregory G. Hansen,1,0,7,0,8
Uintah,Vernal 10,Attorney General,,CON,Gregory G. Hansen,4,0,8,0,12
Uintah,Vernal 11,Attorney General,,CON,Gregory G. Hansen,2,1,8,0,11
Uintah,Vernal 12,Attorney General,,CON,Gregory G. Hansen,0,4,6,0,10
Uintah,Vernal 13,Attorney General,,CON,Gregory G. Hansen,0,1,4,0,5
Uintah,Vernal 14,Attorney General,,CON,Gregory G. Hansen,0,0,2,0,2
Uintah,Ashley East 15,Attorney General,,CON,Gregory G. Hansen,1,2,7,0,10
Uintah,Avalon Willows 16,Attorney General,,CON,Gregory G. Hansen,2,0,1,0,3
Uintah,Glines South 17,Attorney General,,CON,Gregory G. Hansen,0,0,3,0,3
Uintah,Fort Duchesne 18,Attorney General,,CON,Gregory G. Hansen,0,0,9,1,10
Uintah,Ballard 19,Attorney General,,CON,Gregory G. Hansen,0,1,6,0,7
Uintah,Whiterocks 20,Attorney General,,CON,Gregory G. Hansen,2,0,0,0,2
Uintah,Lapoint Tridell 21,Attorney General,,CON,Gregory G. Hansen,0,2,15,1,18
Uintah,Ashley West 22,Attorney General,,CON,Gregory G. Hansen,1,1,6,0,8
Uintah,Glines North 23,Attorney General,,CON,Gregory G. Hansen,0,2,2,0,4
Uintah,Davis North 24,Attorney General,,CON,Gregory G. Hansen,1,1,6,0,8
Uintah,Maeser West 25,Attorney General,,CON,Gregory G. Hansen,2,2,8,1,13
Uintah,South West 26,Attorney General,,CON,Gregory G. Hansen,0,1,12,0,13
Uintah,Jensen 1,Attorney General,,DEM,Charles A. Stormont,1,2,20,0,23
Uintah,Davis East 2,Attorney General,,DEM,Charles A. Stormont,1,4,5,0,10
Uintah,Davis West 3,Attorney General,,DEM,Charles A. Stormont,0,4,7,0,11
Uintah,Naples 4,Attorney General,,DEM,Charles A. Stormont,0,7,17,0,24
Uintah,South 5,Attorney General,,DEM,Charles A. Stormont,2,7,13,1,23
Uintah,Maeser East 6,Attorney General,,DEM,Charles A. Stormont,2,6,25,1,34
Uintah,Maeser Dry Fork 7,Attorney General,,DEM,Charles A. Stormont,0,6,14,1,21
Uintah,Vernal 8,Attorney General,,DEM,Charles A. Stormont,1,9,16,0,26
Uintah,Vernal 9,Attorney General,,DEM,Charles A. Stormont,0,5,17,1,23
Uintah,Vernal 10,Attorney General,,DEM,Charles A. Stormont,3,4,15,0,22
Uintah,Vernal 11,Attorney General,,DEM,Charles A. Stormont,3,3,15,0,21
Uintah,Vernal 12,Attorney General,,DEM,Charles A. Stormont,0,6,13,1,20
Uintah,Vernal 13,Attorney General,,DEM,Charles A. Stormont,2,2,17,0,21
Uintah,Vernal 14,Attorney General,,DEM,Charles A. Stormont,1,6,9,0,16
Uintah,Ashley East 15,Attorney General,,DEM,Charles A. Stormont,0,4,11,0,15
Uintah,Avalon Willows 16,Attorney General,,DEM,Charles A. Stormont,2,0,7,0,9
Uintah,Glines South 17,Attorney General,,DEM,Charles A. Stormont,2,4,5,0,11
Uintah,Fort Duchesne 18,Attorney General,,DEM,Charles A. Stormont,3,0,24,0,27
Uintah,Ballard 19,Attorney General,,DEM,Charles A. Stormont,2,1,24,0,27
Uintah,Whiterocks 20,Attorney General,,DEM,Charles A. Stormont,1,0,5,0,6
Uintah,Lapoint Tridell 21,Attorney General,,DEM,Charles A. Stormont,1,2,18,0,21
Uintah,Ashley West 22,Attorney General,,DEM,Charles A. Stormont,8,6,17,0,31
Uintah,Glines North 23,Attorney General,,DEM,Charles A. Stormont,1,7,13,0,21
Uintah,Davis North 24,Attorney General,,DEM,Charles A. Stormont,0,0,4,0,4
